,revision,performance,cpu
16819,10.4,66.7882,3.181143
16820,10.4,65.7224,3.177638
16821,10.4,66.787,3.118043
16822,10.4,66.0042,3.25533
16823,10.4,65.5086,3.182956
16824,10.4,66.2358,3.222839
16825,10.4,65.415,3.25135
16826,10.4,67.8168,3.117594
16827,10.4,65.75919999999999,3.204229
16828,10.4,65.6224,3.212455
16829,10.4,65.6452,3.202009
16830,10.4,65.7086,3.207421
16831,10.4,66.8634,3.128509
16832,10.4,65.538,3.133857
16833,10.4,65.4594,3.224172
16834,10.4,65.76039999999999,3.201723
16835,10.4,67.2008,3.130127
16836,10.4,65.6346,3.196142
16837,10.4,66.0898,3.217562
16838,10.4,65.5398,3.22682
16839,10.4,65.4096,3.260349
16840,10.4,67.6124,3.129971
16841,10.4,66.95,3.306194
16842,10.4,65.8832,3.404045
16843,10.4,66.97,3.202839
16844,10.4,66.022,3.226367
16845,10.4,67.14,3.195806
16846,10.4,66.27260000000001,3.196827
16847,10.4,65.834,3.234887
16848,10.4,64.0928,3.154687
16849,10.4,66.09639999999999,3.087158
16850,10.4,63.7914,3.209611
16851,10.4,65.089,3.331365
16852,10.4,64.1624,3.314671
16853,10.4,65.2582,3.131201
16854,10.4,64.5746,3.139423
16855,10.4,64.2296,3.212101
16856,10.4,63.8678,3.225765
16857,10.4,64.42580000000001,3.198704
16858,10.4,64.2222,3.200407
16859,10.4,65.064,3.163591
16860,10.4,66.1336,3.167565
16861,10.4,64.8944,3.154261
16862,10.4,62.96,3.250153
16863,10.4,63.323800000000006,3.223495
16864,10.4,62.779,3.234493
16865,10.4,63.734199999999994,3.193762
16866,10.4,63.0478,3.155888
16867,10.4,63.1562,3.212655
16868,10.4,62.750800000000005,3.235241
16869,10.4,63.377199999999995,3.194885
16870,10.4,63.324,3.182212
16871,10.4,62.997800000000005,3.247322
16872,10.4,63.528400000000005,3.203518
16873,10.4,63.0538,3.194374
16874,10.4,66.4052,3.060021
16875,10.4,63.226800000000004,3.217583
16876,10.4,63.150400000000005,3.221715
16877,10.4,62.733,3.212168
16878,10.4,63.3348,3.226134
16879,10.4,63.3846,3.221664
16880,10.4,62.3722,3.243902
16881,10.4,63.2992,3.209686
16882,10.4,63.1114,3.229647
16883,10.4,62.674,3.23046
16884,10.4,63.478199999999994,3.237378
16885,10.4,63.0488,3.266907
16886,10.4,62.905800000000006,3.233517
16887,10.4,63.4378,3.248085
16888,10.4,62.934400000000004,3.247926
16889,10.4,62.8828,3.219934
16890,10.4,63.488800000000005,3.249592
16891,10.4,62.9334,3.290896
16892,10.4,63.653800000000004,3.200862
16893,10.4,63.245,3.180348
16894,10.4,62.995,3.255822
16895,10.4,62.9514,3.305796
16896,10.4,63.2142,3.218014
16897,10.4,62.977599999999995,3.228986
16898,10.4,62.5622,3.244954
16899,10.4,63.2742,3.171756
16900,10.4,62.79,3.220724
16901,10.4,62.8302,3.243098
16902,10.4,65.0782,3.503561
16903,10.4,64.8768,3.328994
16904,10.4,64.972,3.441981
16905,10.4,64.99340000000001,3.305735
16906,10.4,64.99380000000001,3.532837
16907,10.4,64.6816,3.336875
16908,10.4,65.2272,3.305712
16909,10.4,64.84219999999999,3.354423
16910,10.4,64.9076,3.353356
16911,10.4,65.1054,3.343173
16912,10.4,64.794,3.340385
16913,10.4,64.67580000000001,3.377272
16914,10.4,65.57239999999999,3.342462
16915,10.4,65.089,3.323207
16916,10.4,64.583,3.342187
16917,10.4,65.01480000000001,3.33762
16918,10.4,64.982,3.405413
16919,10.4,64.5344,3.395248
16920,10.4,65.3172,3.261264
16921,10.4,64.9514,3.303741
16922,10.4,64.77459999999999,3.398125
16923,10.4,66.7864,3.286836
16924,10.4,65.1798,3.392466
16925,10.4,65.4508,3.247888
16926,10.4,65.226,3.307817
16927,10.4,65.1112,3.2935
16928,10.4,64.7032,3.364286
16929,10.4,65.5548,3.321897
16930,10.4,65.0648,3.339615
16931,10.4,64.528,3.3762
16932,10.4,65.562,3.531635
16933,10.4,64.8226,3.34375
16934,10.4,64.8156,3.420944
16935,10.4,65.084,3.376117
16936,10.4,64.8,3.416867
16937,10.4,64.6362,3.386309
16938,10.4,65.4214,3.373303
16939,10.4,65.24340000000001,3.323452
16940,10.4,64.5654,3.356845
16941,10.4,65.1216,3.3532
16942,10.4,65.01859999999999,3.366757
16943,10.4,64.56280000000001,3.360312
16944,10.4,65.1136,3.336202
16945,10.4,64.7342,3.387718
16946,10.4,64.6098,3.402731
16947,10.4,65.2042,3.347524
16948,10.4,64.8314,3.369808
16949,10.4,67.40939999999999,3.26675
16950,10.4,65.0526,3.326223
16951,10.4,64.7544,3.551688
16952,10.4,64.9584,3.373227
16953,10.4,64.9094,3.379837
16954,10.4,64.662,3.379488
16955,10.4,64.98519999999999,3.397226
16956,10.4,63.2776,3.396109
16957,10.4,66.0202,3.059901
16958,10.4,61.9684,3.251354
16959,10.4,63.031,3.209616
16960,10.4,62.882400000000004,3.245448
16961,10.4,63.042199999999994,3.250315
16962,10.4,63.208800000000004,3.200164
16963,10.4,62.6158,3.226095
16964,10.4,62.559400000000004,3.256579
16965,10.4,63.288599999999995,3.222432
16966,10.4,62.715,3.242343
16967,10.4,62.6178,3.280941
16968,10.4,63.041,3.225404
16969,10.4,62.505199999999995,3.236383
16970,10.4,62.4696,3.264199
16971,10.4,63.1126,3.212563
16972,10.4,65.11580000000001,3.13349
16973,10.4,62.224,3.242506
16974,10.4,63.0734,3.21596
16975,10.4,62.8648,3.439057
16976,10.4,62.6622,3.232977
16977,10.4,64.1918,3.155444
16978,10.4,62.839400000000005,3.247329
16979,10.4,62.5036,3.283279
16980,10.4,63.3928,3.404444
16981,10.4,62.908199999999994,3.213001
16982,10.4,62.3942,3.280561
16983,10.4,63.3886,3.404152
16984,10.4,62.6278,3.26505
16985,10.4,62.4904,3.363076
16986,10.4,63.5024,3.227926
16987,10.4,62.7236,3.237696
16988,10.4,62.5242,3.282184
16989,10.4,63.348,3.199667
16990,10.4,62.8664,3.229462
16991,10.4,62.409800000000004,3.30229
16992,10.4,63.193,3.218592
16993,10.4,62.6524,3.282836
16994,10.4,62.8382,3.274802
16995,10.4,62.855199999999996,3.270415
16996,10.4,62.8114,3.288845
16997,10.4,62.6124,3.280791
16998,10.4,63.296800000000005,3.245545
16999,10.4,62.8782,3.248013
17000,10.4,62.5432,3.636129
17001,10.4,63.135400000000004,3.196825
17002,10.4,62.800599999999996,3.257931
17003,10.4,62.3656,3.315278
17004,10.4,66.04960000000001,3.086284
17005,10.4,62.747800000000005,3.264344
17006,10.4,62.705400000000004,3.477437
17007,10.4,63.3762,3.226322
17008,10.4,62.890800000000006,3.228484
17009,10.4,62.6426,3.25415
17010,10.4,65.0872,3.335711
17011,10.4,65.4564,3.51162
17012,10.4,64.8062,3.36475
17013,10.4,65.01480000000001,3.309899
17014,10.4,64.774,3.354161
17015,10.4,66.63719999999999,3.233794
17016,10.4,65.4136,3.356168
17017,10.4,64.8264,3.387602
17018,10.4,64.5958,3.379654
17019,10.4,65.1464,3.348745
17020,10.4,64.153,3.37062
17021,10.4,64.52159999999999,3.375754
17022,10.4,65.3388,3.354216
17023,10.4,64.7816,3.350125
17024,10.4,64.5544,3.379054
17025,10.4,65.3096,3.352211
17026,10.4,64.8192,3.387663
17027,10.4,64.3938,3.385268
17028,10.4,65.2474,3.354029
17029,10.4,64.4914,3.375188
17030,10.4,64.3014,3.36559
17031,10.4,65.5484,3.321818
17032,10.4,64.7418,3.364662
17033,10.4,64.3354,3.32188
17034,10.4,65.1114,3.295028
17035,10.4,64.767,3.341237
17036,10.4,64.427,3.389802
17037,10.4,65.138,3.323674
17038,10.4,64.6432,3.39445
17039,10.4,66.3608,3.293489
17040,10.4,65.1074,3.339817
17041,10.4,64.9102,3.36239
17042,10.4,64.6026,3.367125
17043,10.4,65.266,3.291822
17044,10.4,67.19739999999999,3.265231
17045,10.4,67.26039999999999,3.250721
17046,10.4,67.3686,3.258936
17047,10.4,66.0668,3.35144
17048,10.4,65.4944,3.285387
17049,10.4,67.74,3.472039
17050,10.4,66.899,3.291693
17051,10.4,66.94239999999999,3.310813
17052,10.4,67.4302,3.273165
17053,10.4,67.2046,3.263292
17054,10.4,66.38080000000001,3.29118
17055,10.4,67.99,3.238006
17056,10.4,67.042,3.311191
17057,10.4,66.67580000000001,3.289558
17058,10.4,68.5272,3.180917
17059,10.4,68.80760000000001,3.201663
17060,10.4,66.3836,3.318419
17061,10.4,67.658,3.243521
17062,10.4,66.635,3.282563
17063,10.4,66.4438,3.303533
17064,10.4,66.34219999999999,3.115647
17065,10.4,66.0432,3.080713
17066,10.4,66.8142,3.079527
17067,10.4,66.5214,3.060925
17068,10.4,66.2298,3.093997
17069,10.4,66.1602,3.090572
17070,10.4,66.3768,3.075539
17071,10.4,66.2432,3.050626
17072,10.4,66.4646,3.066055
17073,10.4,67.962,2.972584
17074,10.4,65.91839999999999,3.049819
17075,10.4,65.2752,3.120092
17076,10.4,66.0518,2.968594
17077,10.4,67.234,3.021767
17078,10.4,66.21239999999999,3.082046
17079,10.4,65.5124,3.132398
17080,10.4,65.8956,3.099674
17081,10.4,65.6332,3.143686
17082,10.4,65.906,3.115631
17083,10.4,65.49680000000001,3.132638
17084,10.4,65.1508,3.116319
17085,10.4,65.50959999999999,3.085245
17086,10.4,65.9578,3.060332
17087,10.4,65.5294,3.114488
17088,10.4,65.9848,3.265993
17089,10.4,65.763,3.133348
17090,10.4,65.9212,3.097774
17091,10.4,66.1352,3.095503
17092,10.4,65.8516,3.095687
17093,10.4,65.6528,3.139788
17094,10.4,65.66460000000001,3.091558
17095,10.4,65.6164,3.122275
17096,10.4,65.5044,3.106316
17097,10.4,65.8096,3.11241
17098,10.4,66.19160000000001,3.115942
17099,10.4,65.4322,3.323215
17100,10.4,65.95739999999999,3.133018
17101,10.4,65.68719999999999,3.130526
17102,10.4,65.5272,3.147471
17103,10.4,65.7166,3.109502
17104,10.4,66.1034,3.094245
17105,10.4,65.3224,3.110031
17106,10.4,65.658,3.108423
17107,10.4,65.48780000000001,3.105492
17108,10.4,65.7258,3.11779
17109,10.4,65.71839999999999,3.101642
17110,10.4,65.4264,3.11251
17111,10.4,65.987,3.103323
17112,10.4,65.9268,3.070716
17113,10.4,65.7802,3.075184
17114,10.4,65.30680000000001,3.149682
17115,10.4,66.1988,3.085295
17116,10.4,65.4074,3.09525
17117,10.4,65.7402,3.074472
17118,10.4,67.9406,3.246678
17119,10.4,67.7668,3.305289
17120,10.4,67.3012,3.269588
17121,10.4,67.7838,3.216584
17122,10.4,67.527,3.187826
17123,10.4,67.4292,3.257137
17124,10.4,69.1392,3.391452
17125,10.4,67.637,3.235572
17126,10.4,67.585,3.228829
17127,10.4,67.5192,3.25266
17128,10.4,67.9422,3.212573
17129,10.4,67.34939999999999,3.227694
17130,10.4,65.3562,3.401309
17131,10.4,67.2586,3.212073
17132,10.4,67.6568,3.204242
17133,10.4,67.9008,3.196153
17134,10.4,67.478,3.239302
17135,10.4,67.7342,3.169031
17136,10.4,68.34639999999999,3.127013
17137,10.4,67.472,3.201108
17138,10.4,67.44919999999999,3.209654
17139,10.4,68.544,3.174918
17140,10.4,67.6424,3.193039
17141,10.4,67.58460000000001,3.210491
17142,10.4,68.2526,3.115736
17143,10.4,67.6304,3.233487
17144,10.4,68.9426,3.176445
17145,10.4,67.8472,3.230587
17146,10.4,67.6918,3.242626
17147,10.4,67.6708,3.267479
17148,10.4,67.7102,3.238613
17149,10.4,67.54660000000001,3.231816
17150,10.4,67.86460000000001,3.265604
17151,10.4,67.9668,3.182765
17152,10.4,67.488,3.218072
17153,10.4,67.6452,3.282573
17154,10.4,68.0476,3.240987
17155,10.4,67.7608,3.272904
17156,10.4,67.8682,3.160784
17157,10.4,67.3934,3.264402
17158,10.4,67.88239999999999,3.225514
17159,10.4,68.7388,3.178095
17160,10.4,68.994,3.162703
17161,10.4,68.95339999999999,3.161963
17162,10.4,68.96239999999999,3.171312
17163,10.4,69.45639999999999,3.159975
17164,10.4,68.994,3.207954
17165,10.4,68.8388,3.209654
17166,10.4,69.479,3.182141
17167,10.4,69.272,3.208792
17168,10.4,68.81280000000001,3.204089
17169,10.4,69.2818,3.156778
17170,10.4,68.6526,3.171997
17171,10.4,68.92160000000001,3.322442
17172,10.4,67.0688,3.034991
17173,10.4,66.8714,3.005148
17174,10.4,66.7128,3.268977
17175,10.4,66.38,3.039747
17176,10.4,66.515,3.065101
17177,10.4,65.7536,3.095539
17178,10.4,66.9676,3.049898
17179,10.4,66.235,3.094288
17180,10.4,66.978,3.057428
17181,10.4,67.181,3.032246
17182,10.4,66.8092,3.017902
17183,10.4,66.27080000000001,3.034326
17184,10.4,67.10719999999999,3.027948
17185,10.4,66.61319999999999,3.076393
17186,10.4,67.09060000000001,3.066559
17187,10.4,66.6582,3.071902
17188,10.4,65.9496,3.123192
17189,10.4,67.0446,3.068196
17190,10.4,67.0352,3.225319
17191,10.4,65.21419999999999,3.155425
17192,10.4,66.9054,3.089259
17193,10.4,65.8966,3.099398
17194,10.4,65.9766,3.109152
17195,10.4,67.0182,3.09083
17196,10.4,66.2016,3.064656
17197,10.4,66.9976,3.043815
17198,10.4,66.47619999999999,3.011321
17199,10.4,67.1762,3.03836
17200,10.4,66.9452,3.054094
17201,10.4,66.66860000000001,3.019103
17202,10.4,67.3248,3.01415
17203,10.4,66.4818,3.041952
17204,10.4,66.6722,3.011698
17205,10.4,67.2974,3.02383
17206,10.4,65.7316,3.097646
17207,10.4,67.4994,3.021423
17208,10.4,66.1348,3.093037
17209,10.4,68.069,2.963995
17210,10.4,66.4572,3.011096
17211,10.4,67.88419999999999,2.958761
17212,10.4,66.9302,3.033822
17213,10.4,66.984,3.023139
17214,10.4,67.29039999999999,3.081718
17215,10.4,66.1898,3.125376
17216,10.4,68.1968,3.00712
17217,10.4,66.97760000000001,3.115719
17218,10.4,68.06219999999999,3.037265
17219,10.4,66.976,3.052849
17220,10.4,67.028,2.960884
17221,10.4,66.8844,2.987203
17222,10.4,68.4328,3.002568
17223,10.4,67.57719999999999,3.063347
17224,10.4,66.65360000000001,3.070156
17225,10.4,66.94,3.025956
17226,10.4,68.7722,3.153017
17227,10.4,68.9872,3.134826
17228,10.4,68.575,3.136947
17229,10.4,69.0782,3.138926
17230,10.4,68.7958,3.115783
17231,10.4,68.479,3.165838
17232,10.4,69.06460000000001,3.14413
17233,10.4,68.3818,3.370595
17234,10.4,67.1464,3.22671
17235,10.4,67.55160000000001,3.229736
17236,10.4,68.8708,3.163939
17237,10.4,67.8348,3.209621
17238,10.4,68.4406,3.135371
17239,10.4,67.69319999999999,3.227857
17240,10.4,68.8834,3.154889
17241,10.4,69.5432,3.133502
17242,10.4,66.1812,3.302503
17243,10.4,68.3954,3.192399
17244,10.4,70.3758,3.042165
17245,10.4,70.1674,3.08964
17246,10.4,67.754,3.237804
17247,10.4,66.5304,3.164144
17248,10.4,68.43960000000001,3.117753
17249,10.4,68.93939999999999,3.082424
17250,10.4,67.8666,3.14372
17251,10.4,67.7736,3.180004
17252,10.4,67.48360000000001,3.140198
17253,10.4,69.0582,3.209806
17254,10.4,68.824,3.133937
17255,10.4,69.02260000000001,3.133338
17256,10.4,67.9466,3.222627
17257,10.4,69.00739999999999,3.135492
17258,10.4,68.836,3.145659
17259,10.4,69.05860000000001,3.152323
17260,10.4,70.7582,3.105184
17261,10.4,69.06439999999999,3.163551
17262,10.4,69.18339999999999,3.13076
17263,10.4,68.8432,3.147447
17264,10.4,68.7318,3.155269
17265,10.4,69.3318,3.146957
17266,10.4,68.9568,3.153497
17267,10.4,67.694,3.185422
17268,10.4,69.499,3.130678
17269,10.4,68.4646,3.177028
17270,10.4,68.9428,3.164899
17271,10.4,69.25760000000001,3.150635
17272,10.4,69.0246,3.126957
17273,10.4,68.8522,3.18238
17274,10.4,69.5534,3.167207
17275,10.4,68.72,3.158696
17276,10.4,68.7166,3.140752
17277,10.4,69.32,3.129459
17278,10.4,69.47460000000001,3.188612
17279,10.4,69.0684,3.147911
17280,11.0,63.913199999999996,3.018608
17281,11.0,62.3024,3.268744
17282,11.0,64.2634,3.043133
17283,11.0,63.3308,3.114587
17284,11.0,64.7956,2.947713
17285,11.0,63.474,3.027916
17286,11.0,65.00280000000001,2.9423
17287,11.0,63.4526,3.032596
17288,11.0,63.5346,2.985839
17289,11.0,63.5102,3.000037
17290,11.0,63.7536,3.025461
17291,11.0,62.711,3.076503
17292,11.0,63.5944,3.033941
17293,11.0,62.7064,3.060045
17294,11.0,62.404,2.984051
17295,11.0,62.626599999999996,3.006205
17296,11.0,62.3306,3.055352
17297,11.0,63.604800000000004,2.977191
17298,11.0,63.6736,2.997705
17299,11.0,63.4898,3.17485
17300,11.0,63.532199999999996,3.111962
17301,11.0,63.7498,2.979796
17302,11.0,63.406800000000004,3.022358
17303,11.0,64.0588,2.997719
17304,11.0,63.6798,3.017904
17305,11.0,63.9116,2.972278
17306,11.0,63.5982,2.963408
17307,11.0,63.6178,2.996463
17308,11.0,62.4724,3.07203
17309,11.0,63.7614,2.987791
17310,11.0,63.6592,3.033781
17311,11.0,63.3916,3.035172
17312,11.0,63.7446,3.020364
17313,11.0,63.6774,2.985677
17314,11.0,63.697199999999995,2.994281
17315,11.0,63.252199999999995,3.065479
17316,11.0,64.0496,3.000431
17317,11.0,63.7564,3.0275
17318,11.0,63.905199999999994,3.022955
17319,11.0,63.5734,3.0629
17320,11.0,63.667,2.999322
17321,11.0,62.2838,3.113196
17322,11.0,64.6408,2.956656
17323,11.0,63.7668,2.998357
17324,11.0,63.8826,2.988595
17325,11.0,63.4976,3.005374
17326,11.0,63.869800000000005,2.994218
17327,11.0,62.206199999999995,3.095964
17328,11.0,63.788599999999995,3.004736
17329,11.0,62.484,3.047426
17330,11.0,63.685,3.041834
17331,11.0,63.900800000000004,2.998915
17332,11.0,59.9794,3.323028
17333,11.0,63.407199999999996,2.938734
17334,11.0,65.3438,3.038529
17335,11.0,63.7266,3.065532
17336,11.0,65.4152,3.177837
17337,11.0,65.36880000000001,3.050888
17338,11.0,64.8338,3.051996
17339,11.0,65.30080000000001,3.038245
17340,11.0,64.8336,3.097935
17341,11.0,65.47,3.048178
17342,11.0,65.4082,3.040736
17343,11.0,63.0214,3.208591
17344,11.0,65.5296,3.006828
17345,11.0,63.9882,3.102116
17346,11.0,65.0942,3.071223
17347,11.0,63.852599999999995,3.043665
17348,11.0,63.79,3.138273
17349,11.0,63.9176,3.104707
17350,11.0,64.8402,3.048842
17351,11.0,65.23780000000001,3.036227
17352,11.0,65.2604,3.06208
17353,11.0,65.151,3.077047
17354,11.0,65.4278,3.12263
17355,11.0,65.243,3.065602
17356,11.0,65.2514,3.029203
17357,11.0,64.9036,3.044905
17358,11.0,65.0886,3.194099
17359,11.0,65.145,3.098803
17360,11.0,65.2126,3.273391
17361,11.0,65.3206,3.055439
17362,11.0,65.3132,3.086319
17363,11.0,65.4794,3.043277
17364,11.0,65.0868,3.086622
17365,11.0,64.8674,3.060664
17366,11.0,65.3922,3.038687
17367,11.0,63.733,3.033818
17368,11.0,63.592400000000005,3.11274
17369,11.0,65.3342,3.021548
17370,11.0,65.0146,3.063254
17371,11.0,65.1506,3.052023
17372,11.0,65.0806,2.998112
17373,11.0,64.88,3.034912
17374,11.0,65.2004,3.064734
17375,11.0,65.0296,3.119858
17376,11.0,65.20519999999999,3.068272
17377,11.0,65.1824,3.042243
17378,11.0,66.7422,3.027082
17379,11.0,64.4806,3.133582
17380,11.0,65.3702,3.061609
17381,11.0,65.3704,3.029404
17382,11.0,65.41159999999999,3.050486
17383,11.0,64.95519999999999,3.051671
17384,11.0,65.214,3.027876
17385,11.0,65.1202,3.059028
17386,11.0,65.101,3.058412
17387,11.0,65.115,3.057419
17388,11.0,63.5274,3.012888
17389,11.0,63.826800000000006,2.973277
17390,11.0,63.172599999999996,2.998847
17391,11.0,63.8308,2.994293
17392,11.0,63.3598,3.171855
17393,11.0,63.9126,2.974346
17394,11.0,62.4664,3.067085
17395,11.0,63.763,2.99242
17396,11.0,63.820800000000006,3.050717
17397,11.0,63.9914,2.985727
17398,11.0,64.64,2.949473
17399,11.0,65.1048,2.941982
17400,11.0,63.809,3.188359
17401,11.0,63.6434,3.00769
17402,11.0,61.8684,3.06801
17403,11.0,64.75319999999999,2.99008
17404,11.0,63.580400000000004,3.011197
17405,11.0,63.982800000000005,3.015086
17406,11.0,63.7846,3.085725
17407,11.0,61.9974,3.119517
17408,11.0,63.681400000000004,3.076544
17409,11.0,64.6852,2.963363
17410,11.0,64.4106,2.94725
17411,11.0,63.8806,3.01992
17412,11.0,63.557,3.030383
17413,11.0,62.5466,3.265794
17414,11.0,64.6588,3.087407
17415,11.0,63.7782,3.044305
17416,11.0,63.662,3.010212
17417,11.0,63.549,3.011192
17418,11.0,63.882,2.99515
17419,11.0,63.4882,3.052236
17420,11.0,63.6496,2.992429
17421,11.0,63.894400000000005,3.028848
17422,11.0,64.4478,3.06508
17423,11.0,63.413199999999996,3.017835
17424,11.0,63.5064,3.054777
17425,11.0,63.84,3.026312
17426,11.0,63.7474,3.037509
17427,11.0,63.464400000000005,3.040251
17428,11.0,63.6038,3.031497
17429,11.0,63.554,3.054538
17430,11.0,63.5742,3.031754
17431,11.0,63.5396,3.021953
17432,11.0,63.586,3.042762
17433,11.0,63.687400000000004,3.01132
17434,11.0,63.599,3.027114
17435,11.0,63.907,3.067154
17436,11.0,63.8224,3.03082
17437,11.0,63.855199999999996,3.02013
17438,11.0,63.7068,3.048624
17439,11.0,63.5178,3.059622
17440,11.0,63.7026,3.071108
17441,11.0,61.832800000000006,3.06824
17442,11.0,65.3802,3.123997
17443,11.0,66.13380000000001,3.005382
17444,11.0,66.37519999999999,3.040617
17445,11.0,66.24,3.014452
17446,11.0,65.0048,3.098045
17447,11.0,65.5472,3.067592
17448,11.0,65.148,3.024485
17449,11.0,64.22,3.293788
17450,11.0,65.3494,3.110824
17451,11.0,65.7884,3.082649
17452,11.0,64.0556,3.117255
17453,11.0,63.949,3.137081
17454,11.0,64.06280000000001,3.114759
17455,11.0,64.893,3.079583
17456,11.0,65.2486,3.091146
17457,11.0,65.2222,3.087197
17458,11.0,64.793,3.084583
17459,11.0,63.910199999999996,3.302651
17460,11.0,65.2544,3.091393
17461,11.0,64.9932,3.11723
17462,11.0,65.0848,3.141546
17463,11.0,63.8544,3.160514
17464,11.0,65.3188,3.088712
17465,11.0,66.5274,3.04054
17466,11.0,65.0866,3.067688
17467,11.0,64.886,3.095958
17468,11.0,66.1346,3.040498
17469,11.0,65.6712,3.15058
17470,11.0,65.3942,3.101305
17471,11.0,65.1806,3.089829
17472,11.0,65.0522,3.109962
17473,11.0,63.6158,3.130209
17474,11.0,65.4034,3.084509
17475,11.0,64.9496,3.096319
17476,11.0,68.07860000000001,2.9816
17477,11.0,63.9342,3.124013
17478,11.0,63.0244,3.171956
17479,11.0,64.6178,3.149345
17480,11.0,63.9606,3.212818
17481,11.0,63.6156,3.155608
17482,11.0,63.733599999999996,3.148137
17483,11.0,63.8226,3.121247
17484,11.0,64.51780000000001,3.14105
17485,11.0,63.4612,3.123676
17486,11.0,63.4148,3.152744
17487,11.0,63.878800000000005,3.104664
17488,11.0,63.4914,3.104624
17489,11.0,63.6588,3.150822
17490,11.0,64.8366,3.067228
17491,11.0,63.756,3.143147
17492,11.0,63.9876,3.146197
17493,11.0,63.665800000000004,3.184633
17494,11.0,63.915800000000004,3.16819
17495,11.0,64.6834,3.10659
17496,11.0,62.396800000000006,3.05366
17497,11.0,62.219199999999994,3.055363
17498,11.0,62.0644,3.100207
17499,11.0,62.4176,3.138778
17500,11.0,62.712,3.047778
17501,11.0,62.1096,3.055527
17502,11.0,61.9598,3.047456
17503,11.0,62.194,3.040804
17504,11.0,63.3624,3.061095
17505,11.0,62.3902,3.091833
17506,11.0,62.3996,3.029625
17507,11.0,62.233599999999996,3.053321
17508,11.0,62.369800000000005,3.036915
17509,11.0,63.7984,3.043954
17510,11.0,62.2964,3.106983
17511,11.0,62.322,3.129099
17512,11.0,62.2606,3.100449
17513,11.0,64.0254,3.070581
17514,11.0,62.0946,3.11938
17515,11.0,62.4026,3.062063
17516,11.0,62.283,3.111833
17517,11.0,62.076,3.083092
17518,11.0,62.9152,3.224772
17519,11.0,62.2686,3.063749
17520,11.0,62.0982,3.092571
17521,11.0,62.236599999999996,3.101836
17522,11.0,63.052800000000005,3.057087
17523,11.0,62.454800000000006,3.069222
17524,11.0,62.3674,3.091827
17525,11.0,63.218199999999996,3.016702
17526,11.0,62.4152,3.090958
17527,11.0,63.0598,3.243841
17528,11.0,63.364599999999996,3.046801
17529,11.0,63.4054,3.042664
17530,11.0,62.4024,3.087302
17531,11.0,63.3642,3.245023
17532,11.0,62.395199999999996,3.055182
17533,11.0,62.059599999999996,3.096714
17534,11.0,61.869800000000005,3.047656
17535,11.0,63.276,2.983026
17536,11.0,62.118,3.062788
17537,11.0,63.040800000000004,2.999603
17538,11.0,63.1454,3.096773
17539,11.0,62.3062,3.028313
17540,11.0,62.284,3.231117
17541,11.0,63.0522,3.040476
17542,11.0,62.056400000000004,3.127257
17543,11.0,61.994,3.115915
17544,11.0,61.879599999999996,3.144405
17545,11.0,61.8438,3.085104
17546,11.0,62.0478,3.019022
17547,11.0,63.097,3.046577
17548,11.0,61.904199999999996,3.035387
17549,11.0,62.2104,3.276907
17550,11.0,63.6412,3.185533
17551,11.0,64.4526,3.097113
17552,11.0,63.8896,3.108594
17553,11.0,63.6386,3.120371
17554,11.0,63.5174,3.129206
17555,11.0,64.6784,3.041929
17556,11.0,63.4516,3.158025
17557,11.0,65.0558,3.062627
17558,11.0,63.592,3.110791
17559,11.0,63.577,3.152709
17560,11.0,63.4238,3.115562
17561,11.0,64.77159999999999,3.134515
17562,11.0,63.572199999999995,3.141772
17563,11.0,64.6208,3.09443
17564,11.0,63.410199999999996,3.154993
17565,11.0,63.2104,3.123673
17566,11.0,63.475,3.085745
17567,11.0,64.7362,3.116972
17568,11.0,63.9182,3.130654
17569,11.0,63.6848,3.148624
17570,11.0,64.7332,3.038296
17571,11.0,63.472,3.132027
17572,11.0,64.51780000000001,3.109498
17573,11.0,63.386199999999995,3.137878
17574,11.0,63.8246,3.129586
17575,11.0,63.2566,3.128563
17576,11.0,63.8182,3.288802
17577,11.0,64.09440000000001,3.123647
17578,11.0,64.6914,3.132702
17579,11.0,63.9732,3.129434
17580,11.0,63.7034,3.138698
17581,11.0,63.384,3.335202
17582,11.0,63.6246,3.154213
17583,11.0,63.6526,3.13389
17584,11.0,63.449400000000004,3.151117
17585,11.0,63.841,3.15839
17586,11.0,63.488800000000005,3.19741
17587,11.0,63.596599999999995,3.167757
17588,11.0,63.635,3.154056
17589,11.0,62.4268,3.179164
17590,11.0,63.6218,3.147063
17591,11.0,64.6702,3.118461
17592,11.0,64.9916,3.215341
17593,11.0,64.1288,3.162483
17594,11.0,63.4632,3.186538
17595,11.0,63.8326,3.153139
17596,11.0,63.406400000000005,3.164976
17597,11.0,64.9344,3.121419
17598,11.0,63.5154,3.1835
17599,11.0,63.7256,3.133952
17600,11.0,63.6618,3.164317
17601,11.0,64.5462,3.116903
17602,11.0,63.3814,3.141689
17603,11.0,63.565599999999996,3.136952
17604,11.0,62.519800000000004,3.042823
17605,11.0,62.0156,3.110893
17606,11.0,61.7746,3.077825
17607,11.0,62.0182,3.064734
17608,11.0,62.272800000000004,3.104208
17609,11.0,62.2382,3.089506
17610,11.0,61.397800000000004,3.274126
17611,11.0,62.4364,3.046063
17612,11.0,61.87,3.058089
17613,11.0,62.1794,3.107732
17614,11.0,61.9662,3.100947
17615,11.0,62.1938,3.07956
17616,11.0,62.5706,3.112341
