root;twoPass;quality;bestQuality;goodQuality;rtQuality;constantBitrate;autoAltRef;noAltRef;allowResize;columnTiling;rowTiling;threads;arnrMaxFrames;arnrStrength;revision;performance
1;1;1;0;1;0;0;0;1;1;0;0;2;0;0;1.6.1;64602.000000
1;1;1;0;1;0;0;0;1;1;0;0;4;0;0;1.6.1;64450.000000
1;1;1;0;1;0;0;0;1;1;0;0;8;0;0;1.6.1;64466.000000
1;1;1;0;1;0;0;0;1;1;0;1;1;0;0;1.6.1;64803.000000
1;1;1;0;1;0;0;0;1;1;0;1;2;0;0;1.6.1;64736.000000
1;1;1;0;1;0;0;0;1;1;0;1;4;0;0;1.6.1;64897.000000
1;1;1;0;1;0;0;0;1;1;0;1;8;0;0;1.6.1;65060.000000
1;1;1;0;1;0;0;0;1;1;1;0;1;0;0;1.6.1;64114.000000
1;1;1;0;1;0;0;0;1;1;1;0;2;0;0;1.6.1;40040.000000
1;1;1;0;1;0;0;0;1;1;1;0;4;0;0;1.6.1;40014.000000
1;1;1;0;1;0;0;0;1;1;1;0;8;0;0;1.6.1;40051.000000
1;1;1;0;1;0;0;0;1;1;1;1;1;0;0;1.6.1;63970.000000
1;1;1;0;1;0;0;0;1;1;1;1;2;0;0;1.6.1;40224.000000
1;1;1;0;1;0;0;0;1;1;1;1;4;0;0;1.6.1;40026.000000
1;1;1;0;1;0;0;0;1;1;1;1;8;0;0;1.6.1;40223.000000
1;1;1;0;1;0;0;1;0;0;0;0;1;0;0;1.6.1;83652.000000
1;1;1;0;1;0;0;1;0;0;0;0;2;0;0;1.6.1;84013.000000
1;1;1;0;1;0;0;1;0;0;0;0;4;0;0;1.6.1;83618.000000
1;1;1;0;1;0;0;1;0;0;0;0;8;0;0;1.6.1;83610.000000
1;1;1;0;1;0;0;1;0;0;0;0;1;5;0;1.6.1;84040.000000
1;1;1;0;1;0;0;1;0;0;0;0;2;5;0;1.6.1;83752.000000
1;1;1;0;1;0;0;1;0;0;0;0;4;5;0;1.6.1;83822.000000
1;1;1;0;1;0;0;1;0;0;0;0;8;5;0;1.6.1;84222.000000
1;1;1;0;1;0;0;1;0;0;0;0;1;15;0;1.6.1;83777.000000
1;1;1;0;1;0;0;1;0;0;0;0;2;15;0;1.6.1;83869.000000
1;1;1;0;1;0;0;1;0;0;0;0;4;15;0;1.6.1;83821.000000
1;1;1;0;1;0;0;1;0;0;0;0;8;15;0;1.6.1;83817.000000
1;1;1;0;1;0;0;1;0;0;0;0;1;0;3;1.6.1;83506.000000
1;1;1;0;1;0;0;1;0;0;0;0;2;0;3;1.6.1;83671.000000
1;1;1;0;1;0;0;1;0;0;0;0;4;0;3;1.6.1;84101.000000
1;1;1;0;1;0;0;1;0;0;0;0;8;0;3;1.6.1;83730.000000
1;1;1;0;1;0;0;1;0;0;0;0;1;5;3;1.6.1;80963.000000
1;1;1;0;1;0;0;1;0;0;0;0;2;5;3;1.6.1;80868.000000
1;1;1;0;1;0;0;1;0;0;0;0;4;5;3;1.6.1;80965.000000
1;1;1;0;1;0;0;1;0;0;0;0;8;5;3;1.6.1;80859.000000
1;1;1;0;1;0;0;1;0;0;0;0;1;15;3;1.6.1;81148.000000
1;1;1;0;1;0;0;1;0;0;0;0;2;15;3;1.6.1;81309.000000
1;1;1;0;1;0;0;1;0;0;0;0;4;15;3;1.6.1;81571.000000
1;1;1;0;1;0;0;1;0;0;0;0;8;15;3;1.6.1;81409.000000
1;1;1;0;1;0;0;1;0;0;0;0;1;0;6;1.6.1;83952.000000
1;1;1;0;1;0;0;1;0;0;0;0;2;0;6;1.6.1;83692.000000
1;1;1;0;1;0;0;1;0;0;0;0;4;0;6;1.6.1;83975.000000
1;1;1;0;1;0;0;1;0;0;0;0;8;0;6;1.6.1;83561.000000
1;1;1;0;1;0;0;1;0;0;0;0;1;5;6;1.6.1;79726.000000
1;1;1;0;1;0;0;1;0;0;0;0;2;5;6;1.6.1;79767.000000
1;1;1;0;1;0;0;1;0;0;0;0;4;5;6;1.6.1;80203.000000
1;1;1;0;1;0;0;1;0;0;0;0;8;5;6;1.6.1;79893.000000
1;1;1;0;1;0;0;1;0;0;0;0;1;15;6;1.6.1;78264.000000
1;1;1;0;1;0;0;1;0;0;0;0;2;15;6;1.6.1;78338.000000
1;1;1;0;1;0;0;1;0;0;0;0;4;15;6;1.6.1;78387.000000
1;1;1;0;1;0;0;1;0;0;0;0;8;15;6;1.6.1;77916.000000
1;1;1;0;1;0;0;1;0;0;0;1;1;0;0;1.6.1;83591.000000
1;1;1;0;1;0;0;1;0;0;0;1;2;0;0;1.6.1;83427.000000
1;1;1;0;1;0;0;1;0;0;0;1;4;0;0;1.6.1;83247.000000
1;1;1;0;1;0;0;1;0;0;0;1;8;0;0;1.6.1;83511.000000
1;1;1;0;1;0;0;1;0;0;0;1;1;5;0;1.6.1;84180.000000
1;1;1;0;1;0;0;1;0;0;0;1;2;5;0;1.6.1;84141.000000
1;1;1;0;1;0;0;1;0;0;0;1;4;5;0;1.6.1;83951.000000
1;1;1;0;1;0;0;1;0;0;0;1;8;5;0;1.6.1;83759.000000
1;1;1;0;1;0;0;1;0;0;0;1;1;15;0;1.6.1;83830.000000
1;1;1;0;1;0;0;1;0;0;0;1;2;15;0;1.6.1;84232.000000
1;1;1;0;1;0;0;1;0;0;0;1;4;15;0;1.6.1;84134.000000
1;1;1;0;1;0;0;1;0;0;0;1;8;15;0;1.6.1;83969.000000
1;1;1;0;1;0;0;1;0;0;0;1;1;0;3;1.6.1;83558.000000
1;1;1;0;1;0;0;1;0;0;0;1;2;0;3;1.6.1;83848.000000
1;1;1;0;1;0;0;1;0;0;0;1;4;0;3;1.6.1;83571.000000
1;1;1;0;1;0;0;1;0;0;0;1;8;0;3;1.6.1;83866.000000
1;1;1;0;1;0;0;1;0;0;0;1;1;5;3;1.6.1;81122.000000
1;1;1;0;1;0;0;1;0;0;0;1;2;5;3;1.6.1;81322.000000
1;1;1;0;1;0;0;1;0;0;0;1;4;5;3;1.6.1;81605.000000
1;1;1;0;1;0;0;1;0;0;0;1;8;5;3;1.6.1;81228.000000
1;1;1;0;1;0;0;1;0;0;0;1;1;15;3;1.6.1;81852.000000
1;1;1;0;1;0;0;1;0;0;0;1;2;15;3;1.6.1;81825.000000
1;1;1;0;1;0;0;1;0;0;0;1;4;15;3;1.6.1;82113.000000
1;1;1;0;1;0;0;1;0;0;0;1;8;15;3;1.6.1;81737.000000
1;1;1;0;1;0;0;1;0;0;0;1;1;0;6;1.6.1;83666.000000
1;1;1;0;1;0;0;1;0;0;0;1;2;0;6;1.6.1;83413.000000
1;1;1;0;1;0;0;1;0;0;0;1;4;0;6;1.6.1;83499.000000
1;1;1;0;1;0;0;1;0;0;0;1;8;0;6;1.6.1;83529.000000
1;1;1;0;1;0;0;1;0;0;0;1;1;5;6;1.6.1;79518.000000
1;1;1;0;1;0;0;1;0;0;0;1;2;5;6;1.6.1;79651.000000
1;1;1;0;1;0;0;1;0;0;0;1;4;5;6;1.6.1;79730.000000
1;1;1;0;1;0;0;1;0;0;0;1;8;5;6;1.6.1;79547.000000
1;1;1;0;1;0;0;1;0;0;0;1;1;15;6;1.6.1;78565.000000
1;1;1;0;1;0;0;1;0;0;0;1;2;15;6;1.6.1;78337.000000
1;1;1;0;1;0;0;1;0;0;0;1;4;15;6;1.6.1;78623.000000
1;1;1;0;1;0;0;1;0;0;0;1;8;15;6;1.6.1;78867.000000
1;1;1;0;1;0;0;1;0;0;1;0;1;0;0;1.6.1;83729.000000
1;1;1;0;1;0;0;1;0;0;1;0;2;0;0;1.6.1;53381.000000
1;1;1;0;1;0;0;1;0;0;1;0;4;0;0;1.6.1;53328.000000
1;1;1;0;1;0;0;1;0;0;1;0;8;0;0;1.6.1;53651.000000
1;1;1;0;1;0;0;1;0;0;1;0;1;5;0;1.6.1;84234.000000
1;1;1;0;1;0;0;1;0;0;1;0;2;5;0;1.6.1;53440.000000
1;1;1;0;1;0;0;1;0;0;1;0;4;5;0;1.6.1;53521.000000
1;1;1;0;1;0;0;1;0;0;1;0;8;5;0;1.6.1;53464.000000
1;1;1;0;1;0;0;1;0;0;1;0;1;15;0;1.6.1;84020.000000
1;1;1;0;1;0;0;1;0;0;1;0;2;15;0;1.6.1;53456.000000
1;1;1;0;1;0;0;1;0;0;1;0;4;15;0;1.6.1;53500.000000
1;1;1;0;1;0;0;1;0;0;1;0;8;15;0;1.6.1;53676.000000
1;1;1;0;1;0;0;1;0;0;1;0;1;0;3;1.6.1;83717.000000
1;1;1;0;1;0;0;1;0;0;1;0;2;0;3;1.6.1;53521.000000
1;1;1;0;1;0;0;1;0;0;1;0;4;0;3;1.6.1;53456.000000
1;1;1;0;1;0;0;1;0;0;1;0;8;0;3;1.6.1;53390.000000
1;1;1;0;1;0;0;1;0;0;1;0;1;5;3;1.6.1;79666.000000
1;1;1;0;1;0;0;1;0;0;1;0;2;5;3;1.6.1;51277.000000
1;1;1;0;1;0;0;1;0;0;1;0;4;5;3;1.6.1;51299.000000
1;1;1;0;1;0;0;1;0;0;1;0;8;5;3;1.6.1;51404.000000
1;1;1;0;1;0;0;1;0;0;1;0;1;15;3;1.6.1;81170.000000
1;1;1;0;1;0;0;1;0;0;1;0;2;15;3;1.6.1;52686.000000
1;1;1;0;1;0;0;1;0;0;1;0;4;15;3;1.6.1;52749.000000
1;1;1;0;1;0;0;1;0;0;1;0;8;15;3;1.6.1;52931.000000
1;1;1;0;1;0;0;1;0;0;1;0;1;0;6;1.6.1;84118.000000
1;1;1;0;1;0;0;1;0;0;1;0;2;0;6;1.6.1;53494.000000
1;1;1;0;1;0;0;1;0;0;1;0;4;0;6;1.6.1;53411.000000
1;1;1;0;1;0;0;1;0;0;1;0;8;0;6;1.6.1;53402.000000
1;1;1;0;1;0;0;1;0;0;1;0;1;5;6;1.6.1;80181.000000
1;1;1;0;1;0;0;1;0;0;1;0;2;5;6;1.6.1;51201.000000
1;1;1;0;1;0;0;1;0;0;1;0;4;5;6;1.6.1;51322.000000
1;1;1;0;1;0;0;1;0;0;1;0;8;5;6;1.6.1;51055.000000
1;1;1;0;1;0;0;1;0;0;1;0;1;15;6;1.6.1;77439.000000
1;1;1;0;1;0;0;1;0;0;1;0;2;15;6;1.6.1;49893.000000
1;1;1;0;1;0;0;1;0;0;1;0;4;15;6;1.6.1;50018.000000
1;1;1;0;1;0;0;1;0;0;1;0;8;15;6;1.6.1;49949.000000
1;1;1;0;1;0;0;1;0;0;1;1;1;0;0;1.6.1;81162.000000
1;1;1;0;1;0;0;1;0;0;1;1;2;0;0;1.6.1;53406.000000
1;1;1;0;1;0;0;1;0;0;1;1;4;0;0;1.6.1;53341.000000
1;1;1;0;1;0;0;1;0;0;1;1;8;0;0;1.6.1;53528.000000
1;1;1;0;1;0;0;1;0;0;1;1;1;5;0;1.6.1;81394.000000
1;1;1;0;1;0;0;1;0;0;1;1;2;5;0;1.6.1;53426.000000
1;1;1;0;1;0;0;1;0;0;1;1;4;5;0;1.6.1;53438.000000
1;1;1;0;1;0;0;1;0;0;1;1;8;5;0;1.6.1;53347.000000
1;1;1;0;1;0;0;1;0;0;1;1;1;15;0;1.6.1;81371.000000
1;1;1;0;1;0;0;1;0;0;1;1;2;15;0;1.6.1;53480.000000
1;1;1;0;1;0;0;1;0;0;1;1;4;15;0;1.6.1;53495.000000
1;1;1;0;1;0;0;1;0;0;1;1;8;15;0;1.6.1;53442.000000
1;1;1;0;1;0;0;1;0;0;1;1;1;0;3;1.6.1;81028.000000
1;1;1;0;1;0;0;1;0;0;1;1;2;0;3;1.6.1;53478.000000
1;1;1;0;1;0;0;1;0;0;1;1;4;0;3;1.6.1;53576.000000
1;1;1;0;1;0;0;1;0;0;1;1;8;0;3;1.6.1;53497.000000
1;1;1;0;1;0;0;1;0;0;1;1;1;5;3;1.6.1;79956.000000
1;1;1;0;1;0;0;1;0;0;1;1;2;5;3;1.6.1;51439.000000
1;1;1;0;1;0;0;1;0;0;1;1;4;5;3;1.6.1;51430.000000
1;1;1;0;1;0;0;1;0;0;1;1;8;5;3;1.6.1;51258.000000
1;1;1;0;1;0;0;1;0;0;1;1;1;15;3;1.6.1;80671.000000
1;1;1;0;1;0;0;1;0;0;1;1;2;15;3;1.6.1;52688.000000
1;1;1;0;1;0;0;1;0;0;1;1;4;15;3;1.6.1;52604.000000
1;1;1;0;1;0;0;1;0;0;1;1;8;15;3;1.6.1;52619.000000
1;1;1;0;1;0;0;1;0;0;1;1;1;0;6;1.6.1;81153.000000
1;1;1;0;1;0;0;1;0;0;1;1;2;0;6;1.6.1;53484.000000
1;1;1;0;1;0;0;1;0;0;1;1;4;0;6;1.6.1;53577.000000
1;1;1;0;1;0;0;1;0;0;1;1;8;0;6;1.6.1;53444.000000
1;1;1;0;1;0;0;1;0;0;1;1;1;5;6;1.6.1;78822.000000
1;1;1;0;1;0;0;1;0;0;1;1;2;5;6;1.6.1;51318.000000
1;1;1;0;1;0;0;1;0;0;1;1;4;5;6;1.6.1;51027.000000
1;1;1;0;1;0;0;1;0;0;1;1;8;5;6;1.6.1;51243.000000
1;1;1;0;1;0;0;1;0;0;1;1;1;15;6;1.6.1;77465.000000
1;1;1;0;1;0;0;1;0;0;1;1;2;15;6;1.6.1;49951.000000
1;1;1;0;1;0;0;1;0;0;1;1;4;15;6;1.6.1;49925.000000
1;1;1;0;1;0;0;1;0;0;1;1;8;15;6;1.6.1;49983.000000
1;1;1;0;1;0;0;1;0;1;0;0;1;0;0;1.6.1;83729.000000
1;1;1;0;1;0;0;1;0;1;0;0;2;0;0;1.6.1;83825.000000
1;1;1;0;1;0;0;1;0;1;0;0;4;0;0;1.6.1;83839.000000
1;1;1;0;1;0;0;1;0;1;0;0;8;0;0;1.6.1;83686.000000
1;1;1;0;1;0;0;1;0;1;0;0;1;5;0;1.6.1;84065.000000
1;1;1;0;1;0;0;1;0;1;0;0;2;5;0;1.6.1;83874.000000
1;1;1;0;1;0;0;1;0;1;0;0;4;5;0;1.6.1;84108.000000
1;1;1;0;1;0;0;1;0;1;0;0;8;5;0;1.6.1;83874.000000
1;1;1;0;1;0;0;1;0;1;0;0;1;15;0;1.6.1;84284.000000
1;1;1;0;1;0;0;1;0;1;0;0;2;15;0;1.6.1;83810.000000
1;1;1;0;1;0;0;1;0;1;0;0;4;15;0;1.6.1;83934.000000
1;1;1;0;1;0;0;1;0;1;0;0;8;15;0;1.6.1;83764.000000
1;1;1;0;1;0;0;1;0;1;0;0;1;0;3;1.6.1;83832.000000
1;1;1;0;1;0;0;1;0;1;0;0;2;0;3;1.6.1;83705.000000
1;1;1;0;1;0;0;1;0;1;0;0;4;0;3;1.6.1;83867.000000
1;1;1;0;1;0;0;1;0;1;0;0;8;0;3;1.6.1;83746.000000
1;1;1;0;1;0;0;1;0;1;0;0;1;5;3;1.6.1;81255.000000
1;1;1;0;1;0;0;1;0;1;0;0;2;5;3;1.6.1;81200.000000
1;1;1;0;1;0;0;1;0;1;0;0;4;5;3;1.6.1;81043.000000
1;1;1;0;1;0;0;1;0;1;0;0;8;5;3;1.6.1;81242.000000
1;1;1;0;1;0;0;1;0;1;0;0;1;15;3;1.6.1;81517.000000
1;1;1;0;1;0;0;1;0;1;0;0;2;15;3;1.6.1;81604.000000
1;1;1;0;1;0;0;1;0;1;0;0;4;15;3;1.6.1;81158.000000
1;1;1;0;1;0;0;1;0;1;0;0;8;15;3;1.6.1;81891.000000
1;1;1;0;1;0;0;1;0;1;0;0;1;0;6;1.6.1;83924.000000
1;1;1;0;1;0;0;1;0;1;0;0;2;0;6;1.6.1;83890.000000
1;1;1;0;1;0;0;1;0;1;0;0;4;0;6;1.6.1;83639.000000
1;1;1;0;1;0;0;1;0;1;0;0;8;0;6;1.6.1;83802.000000
1;1;1;0;1;0;0;1;0;1;0;0;1;5;6;1.6.1;79774.000000
1;1;1;0;1;0;0;1;0;1;0;0;2;5;6;1.6.1;79962.000000
1;1;1;0;1;0;0;1;0;1;0;0;4;5;6;1.6.1;79965.000000
1;1;1;0;1;0;0;1;0;1;0;0;8;5;6;1.6.1;80006.000000
1;1;1;0;1;0;0;1;0;1;0;0;1;15;6;1.6.1;78449.000000
1;1;1;0;1;0;0;1;0;1;0;0;2;15;6;1.6.1;78063.000000
1;1;1;0;1;0;0;1;0;1;0;0;4;15;6;1.6.1;78586.000000
1;1;1;0;1;0;0;1;0;1;0;0;8;15;6;1.6.1;78356.000000
1;1;1;0;1;0;0;1;0;1;0;1;1;0;0;1.6.1;83683.000000
1;1;1;0;1;0;0;1;0;1;0;1;2;0;0;1.6.1;83410.000000
1;1;1;0;1;0;0;1;0;1;0;1;4;0;0;1.6.1;83174.000000
1;1;1;0;1;0;0;1;0;1;0;1;8;0;0;1.6.1;84002.000000
1;1;1;0;1;0;0;1;0;1;0;1;1;5;0;1.6.1;84036.000000
1;1;1;0;1;0;0;1;0;1;0;1;2;5;0;1.6.1;84257.000000
1;1;1;0;1;0;0;1;0;1;0;1;4;5;0;1.6.1;83916.000000
1;1;1;0;1;0;0;1;0;1;0;1;8;5;0;1.6.1;83899.000000
1;1;1;0;1;0;0;1;0;1;0;1;1;15;0;1.6.1;83628.000000
1;1;1;0;1;0;0;1;0;1;0;1;2;15;0;1.6.1;84157.000000
1;1;1;0;1;0;0;1;0;1;0;1;4;15;0;1.6.1;83926.000000
1;1;1;0;1;0;0;1;0;1;0;1;8;15;0;1.6.1;83860.000000
1;1;1;0;1;0;0;1;0;1;0;1;1;0;3;1.6.1;83651.000000
1;1;1;0;1;0;0;1;0;1;0;1;2;0;3;1.6.1;83601.000000
1;1;1;0;1;0;0;1;0;1;0;1;4;0;3;1.6.1;83762.000000
1;1;1;0;1;0;0;1;0;1;0;1;8;0;3;1.6.1;83490.000000
1;1;1;0;1;0;0;1;0;1;0;1;1;5;3;1.6.1;80925.000000
1;1;1;0;1;0;0;1;0;1;0;1;2;5;3;1.6.1;81324.000000
1;1;1;0;1;0;0;1;0;1;0;1;4;5;3;1.6.1;81349.000000
1;1;1;0;1;0;0;1;0;1;0;1;8;5;3;1.6.1;81208.000000
1;1;1;0;1;0;0;1;0;1;0;1;1;15;3;1.6.1;82011.000000
1;1;1;0;1;0;0;1;0;1;0;1;2;15;3;1.6.1;81889.000000
1;1;1;0;1;0;0;1;0;1;0;1;4;15;3;1.6.1;81961.000000
1;1;1;0;1;0;0;1;0;1;0;1;8;15;3;1.6.1;82306.000000
1;1;1;0;1;0;0;1;0;1;0;1;1;0;6;1.6.1;84100.000000
1;1;1;0;1;0;0;1;0;1;0;1;2;0;6;1.6.1;83398.000000
1;1;1;0;1;0;0;1;0;1;0;1;4;0;6;1.6.1;83629.000000
1;1;1;0;1;0;0;1;0;1;0;1;8;0;6;1.6.1;83505.000000
1;1;1;0;1;0;0;1;0;1;0;1;1;5;6;1.6.1;79627.000000
1;1;1;0;1;0;0;1;0;1;0;1;2;5;6;1.6.1;79641.000000
1;1;1;0;1;0;0;1;0;1;0;1;4;5;6;1.6.1;79507.000000
1;1;1;0;1;0;0;1;0;1;0;1;8;5;6;1.6.1;79880.000000
1;1;1;0;1;0;0;1;0;1;0;1;1;15;6;1.6.1;78665.000000
1;1;1;0;1;0;0;1;0;1;0;1;2;15;6;1.6.1;78497.000000
1;1;1;0;1;0;0;1;0;1;0;1;4;15;6;1.6.1;78439.000000
1;1;1;0;1;0;0;1;0;1;0;1;8;15;6;1.6.1;78568.000000
1;1;1;0;1;0;0;1;0;1;1;0;1;0;0;1.6.1;83880.000000
1;1;1;0;1;0;0;1;0;1;1;0;2;0;0;1.6.1;53587.000000
1;1;1;0;1;0;0;1;0;1;1;0;4;0;0;1.6.1;53509.000000
1;1;1;0;1;0;0;1;0;1;1;0;8;0;0;1.6.1;53558.000000
1;1;1;0;1;0;0;1;0;1;1;0;1;5;0;1.6.1;84324.000000
1;1;1;0;1;0;0;1;0;1;1;0;2;5;0;1.6.1;53492.000000
1;1;1;0;1;0;0;1;0;1;1;0;4;5;0;1.6.1;53461.000000
1;1;1;0;1;0;0;1;0;1;1;0;8;5;0;1.6.1;53441.000000
1;1;1;0;1;0;0;1;0;1;1;0;1;15;0;1.6.1;83855.000000
1;1;1;0;1;0;0;1;0;1;1;0;2;15;0;1.6.1;53444.000000
1;1;1;0;1;0;0;1;0;1;1;0;4;15;0;1.6.1;53571.000000
1;1;1;0;1;0;0;1;0;1;1;0;8;15;0;1.6.1;53521.000000
1;1;1;0;1;0;0;1;0;1;1;0;1;0;3;1.6.1;83452.000000
1;1;1;0;1;0;0;1;0;1;1;0;2;0;3;1.6.1;53542.000000
1;1;1;0;1;0;0;1;0;1;1;0;4;0;3;1.6.1;53485.000000
1;1;1;0;1;0;0;1;0;1;1;0;8;0;3;1.6.1;53433.000000
1;1;1;0;1;0;0;1;0;1;1;0;1;5;3;1.6.1;79541.000000
1;1;1;0;1;0;0;1;0;1;1;0;2;5;3;1.6.1;51654.000000
1;1;1;0;1;0;0;1;0;1;1;0;4;5;3;1.6.1;51277.000000
1;1;1;0;1;0;0;1;0;1;1;0;8;5;3;1.6.1;51392.000000
1;1;1;0;1;0;0;1;0;1;1;0;1;15;3;1.6.1;81338.000000
1;1;1;0;1;0;0;1;0;1;1;0;2;15;3;1.6.1;52765.000000
1;1;1;0;1;0;0;1;0;1;1;0;4;15;3;1.6.1;52591.000000
1;1;1;0;1;0;0;1;0;1;1;0;8;15;3;1.6.1;52644.000000
1;1;1;0;1;0;0;1;0;1;1;0;1;0;6;1.6.1;83887.000000
1;1;1;0;1;0;0;1;0;1;1;0;2;0;6;1.6.1;53634.000000
1;1;1;0;1;0;0;1;0;1;1;0;4;0;6;1.6.1;53445.000000
1;1;1;0;1;0;0;1;0;1;1;0;8;0;6;1.6.1;53640.000000
1;1;1;0;1;0;0;1;0;1;1;0;1;5;6;1.6.1;79991.000000
1;1;1;0;1;0;0;1;0;1;1;0;2;5;6;1.6.1;51137.000000
1;1;1;0;1;0;0;1;0;1;1;0;4;5;6;1.6.1;51032.000000
1;1;1;0;1;0;0;1;0;1;1;0;8;5;6;1.6.1;51239.000000
1;1;1;0;1;0;0;1;0;1;1;0;1;15;6;1.6.1;77523.000000
1;1;1;0;1;0;0;1;0;1;1;0;2;15;6;1.6.1;49908.000000
1;1;1;0;1;0;0;1;0;1;1;0;4;15;6;1.6.1;50055.000000
1;1;1;0;1;0;0;1;0;1;1;0;8;15;6;1.6.1;49961.000000
1;1;1;0;1;0;0;1;0;1;1;1;1;0;0;1.6.1;81340.000000
1;1;1;0;1;0;0;1;0;1;1;1;2;0;0;1.6.1;53557.000000
1;1;1;0;1;0;0;1;0;1;1;1;4;0;0;1.6.1;53330.000000
1;1;1;0;1;0;0;1;0;1;1;1;8;0;0;1.6.1;53576.000000
1;1;1;0;1;0;0;1;0;1;1;1;1;5;0;1.6.1;81423.000000
1;1;1;0;1;0;0;1;0;1;1;1;2;5;0;1.6.1;53338.000000
1;1;1;0;1;0;0;1;0;1;1;1;4;5;0;1.6.1;53436.000000
1;1;1;0;1;0;0;1;0;1;1;1;8;5;0;1.6.1;53563.000000
1;1;1;0;1;0;0;1;0;1;1;1;1;15;0;1.6.1;81459.000000
1;1;1;0;1;0;0;1;0;1;1;1;2;15;0;1.6.1;53428.000000
1;1;1;0;1;0;0;1;0;1;1;1;4;15;0;1.6.1;53500.000000
1;1;1;0;1;0;0;1;0;1;1;1;8;15;0;1.6.1;53514.000000
1;1;1;0;1;0;0;1;0;1;1;1;1;0;3;1.6.1;81151.000000
1;1;1;0;1;0;0;1;0;1;1;1;2;0;3;1.6.1;53494.000000
1;1;1;0;1;0;0;1;0;1;1;1;4;0;3;1.6.1;53355.000000
1;1;1;0;1;0;0;1;0;1;1;1;8;0;3;1.6.1;53816.000000
1;1;1;0;1;0;0;1;0;1;1;1;1;5;3;1.6.1;80345.000000
1;1;1;0;1;0;0;1;0;1;1;1;2;5;3;1.6.1;51282.000000
1;1;1;0;1;0;0;1;0;1;1;1;4;5;3;1.6.1;51360.000000
1;1;1;0;1;0;0;1;0;1;1;1;8;5;3;1.6.1;51353.000000
1;1;1;0;1;0;0;1;0;1;1;1;1;15;3;1.6.1;80792.000000
1;1;1;0;1;0;0;1;0;1;1;1;2;15;3;1.6.1;52731.000000
1;1;1;0;1;0;0;1;0;1;1;1;4;15;3;1.6.1;52520.000000
1;1;1;0;1;0;0;1;0;1;1;1;8;15;3;1.6.1;52543.000000
1;1;1;0;1;0;0;1;0;1;1;1;1;0;6;1.6.1;80930.000000
1;1;1;0;1;0;0;1;0;1;1;1;2;0;6;1.6.1;53464.000000
1;1;1;0;1;0;0;1;0;1;1;1;4;0;6;1.6.1;53425.000000
1;1;1;0;1;0;0;1;0;1;1;1;8;0;6;1.6.1;53482.000000
1;1;1;0;1;0;0;1;0;1;1;1;1;5;6;1.6.1;79038.000000
1;1;1;0;1;0;0;1;0;1;1;1;2;5;6;1.6.1;51200.000000
1;1;1;0;1;0;0;1;0;1;1;1;4;5;6;1.6.1;51150.000000
1;1;1;0;1;0;0;1;0;1;1;1;8;5;6;1.6.1;51158.000000
1;1;1;0;1;0;0;1;0;1;1;1;1;15;6;1.6.1;77457.000000
1;1;1;0;1;0;0;1;0;1;1;1;2;15;6;1.6.1;50075.000000
1;1;1;0;1;0;0;1;0;1;1;1;4;15;6;1.6.1;49876.000000
1;1;1;0;1;0;0;1;0;1;1;1;8;15;6;1.6.1;49800.000000
1;1;1;0;1;0;1;0;1;0;0;0;1;0;0;1.6.1;61205.000000
1;1;1;0;1;0;1;0;1;0;0;0;2;0;0;1.6.1;61164.000000
1;1;1;0;1;0;1;0;1;0;0;0;4;0;0;1.6.1;61426.000000
1;1;1;0;1;0;1;0;1;0;0;0;8;0;0;1.6.1;61346.000000
1;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1.6.1;58646.000000
1;1;1;0;1;0;1;0;1;0;0;1;2;0;0;1.6.1;58383.000000
1;1;1;0;1;0;1;0;1;0;0;1;4;0;0;1.6.1;58606.000000
1;1;1;0;1;0;1;0;1;0;0;1;8;0;0;1.6.1;58541.000000
1;1;1;0;1;0;1;0;1;0;1;0;1;0;0;1.6.1;59088.000000
1;1;1;0;1;0;1;0;1;0;1;0;2;0;0;1.6.1;37437.000000
1;1;1;0;1;0;1;0;1;0;1;0;4;0;0;1.6.1;37488.000000
1;1;1;0;1;0;1;0;1;0;1;0;8;0;0;1.6.1;37427.000000
1;1;1;0;1;0;1;0;1;0;1;1;1;0;0;1.6.1;59325.000000
1;1;1;0;1;0;1;0;1;0;1;1;2;0;0;1.6.1;37310.000000
1;1;1;0;1;0;1;0;1;0;1;1;4;0;0;1.6.1;37417.000000
1;1;1;0;1;0;1;0;1;0;1;1;8;0;0;1.6.1;37392.000000
1;1;1;0;1;0;1;0;1;1;0;0;1;0;0;1.6.1;61187.000000
1;1;1;0;1;0;1;0;1;1;0;0;2;0;0;1.6.1;61072.000000
1;1;1;0;1;0;1;0;1;1;0;0;4;0;0;1.6.1;61320.000000
1;1;1;0;1;0;1;0;1;1;0;0;8;0;0;1.6.1;61327.000000
1;1;1;0;1;0;1;0;1;1;0;1;1;0;0;1.6.1;58651.000000
1;1;1;0;1;0;1;0;1;1;0;1;2;0;0;1.6.1;58336.000000
1;1;1;0;1;0;1;0;1;1;0;1;4;0;0;1.6.1;58677.000000
1;1;1;0;1;0;1;0;1;1;0;1;8;0;0;1.6.1;58502.000000
1;1;1;0;1;0;1;0;1;1;1;0;1;0;0;1.6.1;58878.000000
1;1;1;0;1;0;1;0;1;1;1;0;2;0;0;1.6.1;37494.000000
1;1;1;0;1;0;1;0;1;1;1;0;4;0;0;1.6.1;37458.000000
1;1;1;0;1;0;1;0;1;1;1;0;8;0;0;1.6.1;37446.000000
