,revision,performance,cpu,benchmark-energy,fixed-energy,benchmark-power,fixed-power
13699,2.3.4,61096.6,10.306491,1978.6,5619.872981,32.342552,23.432029
13700,2.3.4,61277.2,10.313224,1947.2,5549.524058,31.851054,23.168694
13701,2.3.4,61521.0,10.338349,1928.4,5491.480155,31.302478,22.71596
13702,2.3.4,61495.2,10.526989,1958.2,5614.74337,31.866471,23.396431
13703,2.3.4,61275.8,10.331577,1979.6,5587.200334,32.313467,23.311737
13704,2.3.4,54171.4,4.808142,1701.4,5381.952265,31.432076,22.579555
13705,2.3.4,54256.4,4.743219,1728.8,5448.729108,31.793388,22.684366
13706,2.3.4,54196.6,4.873562,1736.4,5563.144895,31.84082,23.004969
13707,2.3.4,54410.6,4.796215,1735.6,5375.224337,31.673825,22.370732
13708,2.3.4,54126.8,4.860741,1696,5323.470495,31.473333,22.372631
13709,2.3.4,54074.4,4.888801,1730.8,5495.530291,31.932459,22.873648
13710,2.3.4,60896.0,9.588832,1947.4,5587.545288,32.070688,23.368021
13711,2.3.4,59287.2,8.148287,1859.8,5408.027945,31.326375,22.67109
13712,2.3.4,58448.0,7.670999,1818.2,5416.210109,31.141539,22.553472
13713,2.3.4,60200.4,9.211706,1919.8,5515.991769,31.724182,23.040089
13714,2.3.4,60174.8,9.33846,1926.4,5478.555712,31.69897,22.751552
13715,2.3.4,58661.8,7.799994,1821,5395.133778,31.130303,22.464703
13716,2.3.4,58504.6,7.527165,1855.2,5526.626538,31.465358,22.805597
13717,2.3.4,58933.0,7.774004,1847,5348.444063,31.172634,22.49399
13718,2.3.4,59052.2,8.005628,1826.2,5405.861245,30.944442,22.415812
13719,2.3.4,60009.6,9.304714,1904.4,5403.796114,31.392301,22.574933
13720,2.3.4,58297.0,7.53538,1858.8,5503.346983,31.83006,22.976111
13721,2.3.4,58291.6,7.694283,1812.2,5422.009419,31.071205,22.770774
13722,2.3.4,59805.4,8.991485,1912.4,5580.718065,31.742245,23.112148
13723,2.3.4,59939.2,9.091711,1916.8,5504.083275,31.873499,22.84374
13724,2.3.4,58694.8,7.79787,1823,5481.667199,30.977502,22.679525
13725,2.3.4,58229.6,7.519254,1836.2,5484.13791,31.438769,22.703277
13726,2.3.4,59290.0,8.235278,1863.2,5445.22535,31.222193,22.702156
13727,2.3.4,58829.4,7.866359,1864,5450.294277,31.490723,22.659392
13728,2.3.4,55099.4,6.184727,1761,5461.995638,31.90624,22.752423
13729,2.3.4,55601.4,6.626669,1819.8,5570.744605,32.5,23.122418
13730,2.3.4,55126.0,6.4325,1776.8,5466.580685,32.202327,22.912876
13731,2.3.4,55384.2,6.220123,1827.6,5556.907581,32.64296,23.023755
13732,2.3.4,55123.4,6.359383,1746,5436.755517,31.603279,22.55558
13733,2.3.4,55471.6,6.569422,1779.6,5463.269055,31.871867,22.590927
13734,2.3.4,54984.6,6.214201,1729.2,5436.098348,31.307562,22.484875
13735,2.3.4,54923.8,6.348727,1774,5533.179148,32.252459,22.959893
13736,2.3.4,55167.8,6.471273,1731.6,5371.637572,31.289741,22.248862
13737,2.3.4,55425.8,6.385779,1750.8,5415.759469,31.448546,22.478885
13738,2.3.4,55147.6,6.444143,1776.8,5474.391354,32.14857,22.79478
13739,2.3.4,55147.8,6.345737,1781.4,5422.536676,32.22385,22.76974
13740,2.3.4,54978.4,6.196364,1733.8,5422.209265,31.544844,22.495566
13741,2.3.4,55064.2,6.293454,1755.2,5434.302876,31.636013,22.598834
13742,2.3.4,55211.0,6.623532,1779.4,5496.026712,31.877009,22.76767
13743,2.3.4,55234.4,6.207071,1744.8,5407.671009,31.538445,22.50024
13744,2.3.4,55103.8,6.303448,1799,5487.766519,32.393707,22.900964
13745,2.3.4,55456.2,6.697804,1795.2,5436.102794,31.939331,22.721585
13746,2.3.4,64002.4,12.00343,2071.4,5649.012179,32.343773,23.568213
13747,2.3.4,64791.4,12.425721,2032.4,5502.828724,31.223973,22.875492
13748,2.3.4,65235.4,12.972788,2060.4,5542.74537,31.659399,23.14453
13749,2.3.4,60798.4,10.223109,1938,5535.825981,31.914229,23.114031
13750,2.3.4,60444.6,10.015045,1891.6,5481.319738,31.41289,22.907664
13751,2.3.4,61240.6,10.731268,1958.2,5645.370708,31.913513,23.546403
13752,2.3.4,61604.2,10.642298,1935.4,5445.781553,31.330623,22.686973
13753,2.3.4,61008.4,10.556568,1963.6,5614.008922,32.002262,23.27675
13754,2.3.4,60082.2,9.941831,1914.4,5513.357913,31.8422,23.12042
13755,2.3.4,66381.0,13.597212,2104.8,5562.9152,31.804379,23.398272
13756,2.3.4,66677.6,13.828412,2148,5585.141414,32.049131,23.405351
13757,2.3.4,66055.4,13.595633,2105,5587.687447,31.928124,23.224401
13758,2.3.4,65477.6,13.273149,2112.4,5669.210731,32.367904,23.709966
13759,2.3.4,65584.6,13.334535,2066.6,5501.848558,31.38369,22.871369
13760,2.3.4,65591.8,13.367692,2084.2,5552.631091,31.82546,23.066328
13761,2.3.4,60255.4,9.721179,1933.2,5526.149397,31.933156,22.911116
13762,2.3.4,60575.4,10.275493,1914,5426.388772,31.554371,22.699256
13763,2.3.4,61212.4,10.556762,1969.8,5612.683498,32.171765,23.397815
13764,2.3.4,61163.0,10.322533,1944.6,5528.937458,31.859048,23.073804
13765,2.3.4,60940.2,10.347818,1907.8,5412.374935,31.348044,22.713777
13766,2.3.4,60375.4,10.121333,1914.8,5451.185273,31.731343,22.775479
13767,2.3.4,60879.2,10.132081,1903,5429.631722,31.246346,22.735906
13768,2.3.4,61366.8,10.575214,1981.4,5579.302919,32.136147,23.397438
13769,2.3.4,60689.2,10.437443,1922,5467.629726,31.794952,22.991744
13770,2.3.4,60697.0,10.185392,1915.2,5482.400073,31.363591,22.797125
13771,2.3.4,60478.8,10.155674,1920,5463.85325,31.463447,22.723516
13772,2.3.4,61478.0,10.613099,1986.6,5578.98662,31.99882,23.119214
13773,2.3.4,61967.4,10.905238,1932.8,5420.894039,31.187298,22.62249
13774,2.3.4,63276.4,11.856596,2011.2,5565.1984,31.810204,23.226264
13775,2.3.4,61374.4,10.686567,1932.8,5465.801353,31.489043,22.954406
13776,2.3.4,61453.0,10.194738,1928.4,5406.393107,31.455758,22.795481
13777,2.3.4,60332.0,10.008807,1916.2,5514.078794,31.695976,23.046607
13778,2.3.4,60245.6,9.860463,1895,5416.415684,31.498678,22.754193
13779,2.3.4,60869.2,10.318916,1989.8,5607.509732,32.441388,23.435914
13780,2.3.4,61196.4,10.507161,1943.2,5534.356903,31.606949,22.955632
13781,2.3.4,61252.6,10.631872,1967.8,5613.801817,31.954683,23.35261
13782,2.3.4,65365.0,12.766841,2093.6,5639.792058,31.923785,23.417217
13783,2.3.4,64174.8,12.464692,2053.6,5561.113646,32.102682,23.225373
13784,2.3.4,64139.6,12.525645,2085,5597.25243,32.284703,23.263966
13785,2.3.4,63162.0,11.832274,1995,5494.419429,31.62478,22.836683
13786,2.3.4,63093.6,11.88249,1999.6,5539.018113,31.716129,23.034691
13787,2.3.4,63582.6,12.104474,2031.4,5555.534176,32.069193,23.167546
13788,2.3.4,60674.4,9.877338,1950.4,5514.252417,32.191122,23.260772
13789,2.3.4,59805.2,9.648909,1893.2,5447.159323,31.686115,22.938638
13790,2.3.4,59913.4,9.923973,1942.4,5569.018422,32.319001,23.179835
13791,2.3.4,60862.4,10.144706,1935,5440.09756,31.618971,22.777319
13792,2.3.4,60835.8,10.438202,1932,5523.834281,31.775461,22.919334
13793,2.3.4,61345.4,10.596958,1930.8,5502.70812,31.50165,22.897185
13794,2.3.4,61088.8,10.144056,1967.6,5589.404669,32.164988,23.298924
13795,2.3.4,60890.2,10.142978,2009.8,5659.620485,32.901187,23.605953
13796,2.3.4,60527.4,10.14627,1902.6,5415.059445,31.496036,22.752429
13797,2.3.4,60870.0,10.032512,1948,5546.842137,31.732579,23.080682
13798,2.3.4,60847.0,10.492177,1949.4,5577.776841,32.064973,23.188007
13799,2.3.4,60754.4,10.237852,1917.2,5434.29804,31.48604,22.666681
13800,2.3.4,53962.4,4.971741,1684.6,5362.351017,31.146667,22.346506
13801,2.3.4,53873.4,4.871737,1708.2,5419.430745,31.50306,22.656784
13802,2.3.4,53942.4,4.946296,1727.2,5448.789304,31.938852,22.774327
13803,2.3.4,53902.8,4.908924,1673.8,5337.986901,31.09339,22.297949
13804,2.3.4,53997.8,4.88037,1703,5405.316692,31.356667,22.566096
13805,2.3.4,53754.4,5.01158,1712.4,5477.505519,31.722292,22.735122
13806,2.3.4,60327.2,9.66598,1895.2,5477.662289,31.096533,22.657534
13807,2.3.4,59071.0,8.291849,1835.4,5341.691109,30.969014,22.463575
13808,2.3.4,58277.6,7.711719,1831.6,5416.722302,31.325313,22.602688
13809,2.3.4,59562.8,9.287133,1908.2,5489.478216,32.081164,22.995984
13810,2.3.4,59341.4,9.102519,1855.2,5405.375903,31.090489,22.675831
13811,2.3.4,57535.4,7.481621,1774,5385.975729,30.746875,22.503623
13812,2.3.4,58024.8,7.648397,1814.4,5374.256116,31.304545,22.575989
13813,2.3.4,58115.4,7.761488,1838.2,5596.971923,31.591869,23.172943
13814,2.3.4,57852.0,7.651331,1781,5350.037582,31.011119,22.466215
13815,2.3.4,59465.6,8.954125,1879,5532.998858,31.647911,23.052546
13816,2.3.4,57887.4,7.726413,1830.4,5451.75401,31.44524,22.797623
13817,2.3.4,58122.2,7.692232,1819.8,5393.113518,31.074158,22.46537
13818,2.3.4,58693.8,8.823366,1848.6,5420.503009,31.546882,22.664886
13819,2.3.4,59604.8,9.275446,1907.2,5467.054181,31.759656,22.761414
13820,2.3.4,57694.0,7.432765,1846.4,5482.221632,31.615769,22.855142
13821,2.3.4,58593.0,8.020708,1810.6,5411.574915,30.912568,22.531478
13822,2.3.4,58120.0,7.686552,1817.4,5417.692307,30.787815,22.407477
13823,2.3.4,58000.0,7.659831,1811.6,5509.064956,31.146971,22.981277
13824,2.3.5,55693.4,5.876571,1770,5387.667326,31.660104,22.556153
13825,2.3.5,55681.2,6.009675,1746,5360.999029,31.129244,22.271009
13826,2.3.5,56022.2,6.124205,1786.4,5416.336582,31.813825,22.660344
13827,2.3.5,55825.2,5.93176,1784,5492.41993,31.884469,22.976916
13828,2.3.5,55564.0,6.111799,1741.2,5344.893615,31.183871,22.284237
13829,2.3.5,55286.0,6.056767,1730.6,5419.419119,31.09339,22.378672
13830,2.3.5,55563.0,6.100952,1738.8,5376.075711,31.176498,22.291542
13831,2.3.5,55375.0,6.131273,1778,5528.185433,31.878371,22.853506
13832,2.3.5,55573.6,6.129656,1752,5341.663803,31.442464,22.466952
13833,2.3.5,55440.8,6.080545,1724.4,5412.792965,31.175251,22.446607
13834,2.3.5,55455.2,6.130935,1726.4,5339.467384,30.935907,22.142569
13835,2.3.5,55352.4,6.142526,1769.8,5491.142638,31.787943,22.793369
13836,2.3.5,55863.8,6.00318,1776,5435.344351,31.561495,22.765015
13837,2.3.5,55384.2,6.064591,1730.4,5381.779621,31.020219,22.243943
13838,2.3.5,55489.4,6.070121,1724.2,5353.05032,30.911951,22.511926
13839,2.3.5,55498.4,5.985734,1764.6,5462.570929,31.693919,22.843343
13840,2.3.5,55447.2,6.131039,1747.8,5440.277613,31.459281,22.50064
13841,2.3.5,55466.0,6.234623,1736.6,5344.338798,31.03871,22.412094
13842,2.3.5,60709.8,10.081869,1924.4,5462.192905,31.566529,22.777068
13843,2.3.5,60964.8,10.339319,1960.4,5563.266862,32.126154,23.316938
13844,2.3.5,61272.6,10.517082,1954,5546.923605,31.751877,22.995679
13845,2.3.5,59286.2,8.901695,1841.8,5436.030833,31.061305,22.568112
13846,2.3.5,60151.8,9.656434,1896.6,5497.190781,31.308879,22.773768
13847,2.3.5,60639.6,9.951235,1949.8,5549.139879,31.986007,22.963139
13848,2.3.5,61001.0,10.000434,1920.8,5553.597731,31.390136,23.036642
13849,2.3.5,60980.8,10.048415,1887.8,5407.899228,31.033055,22.743151
13850,2.3.5,60695.2,10.040266,1892.4,5424.261401,31.117943,22.631759
13851,2.3.5,66410.4,12.985519,2111.4,5594.012512,31.768075,23.474429
13852,2.3.5,64392.4,12.446622,2045.4,5516.093995,31.757825,23.107252
13853,2.3.5,65330.8,13.020395,2049.6,5535.316739,31.267663,23.055233
13854,2.3.5,63620.8,11.927208,2007.4,5481.755723,31.586763,22.901803
13855,2.3.5,63406.0,11.847921,2030,5634.250189,32.065422,23.514425
13856,2.3.5,64810.8,12.587097,2055.4,5564.560196,31.687668,23.185429
13857,2.3.5,60411.0,9.674333,1902.4,5476.930801,31.347134,22.800007
13858,2.3.5,60430.6,9.945907,1903.8,5353.86587,31.30777,22.557797
13859,2.3.5,60270.0,9.777099,1948.2,5648.37383,32.012321,23.340393
13860,2.3.5,60404.0,9.611307,1906.8,5484.483387,31.279691,22.89937
13861,2.3.5,60383.2,9.822583,1895.8,5486.587015,31.272133,22.753838
13862,2.3.5,60622.4,9.878387,1884.4,5416.931965,31.158726,22.658442
13863,2.3.5,61300.4,10.099835,1962,5545.317494,31.753855,23.251726
13864,2.3.5,61346.4,10.142939,1943.2,5492.969205,31.546002,23.097633
13865,2.3.5,60377.2,9.889571,1877,5423.391112,31.266584,22.761214
13866,2.3.5,60541.4,9.771477,1896.4,5472.501977,31.31041,22.870776
13867,2.3.5,61497.2,10.554677,1942.6,5494.264989,31.666741,22.983055
13868,2.3.5,61415.4,10.421059,1947.8,5514.702455,31.554222,22.993226
13869,2.3.5,62521.0,11.152636,1947,5402.306505,30.958925,22.479953
13870,2.3.5,62259.4,10.862096,1949.4,5449.2506,31.179478,22.721615
13871,2.3.5,60963.2,10.350677,1899.2,5484.508493,31.178837,22.851816
13872,2.3.5,59910.6,9.223703,1899.8,5481.290441,31.612635,22.888554
13873,2.3.5,60631.2,9.990771,1941.4,5615.936346,31.811384,23.307633
13874,2.3.5,60973.2,10.272645,1915,5465.191094,31.207744,22.801377
13875,2.3.5,60337.4,9.732692,1881.2,5482.098587,31.266578,22.909668
13876,2.3.5,61417.6,10.383768,1922.8,5466.184208,31.348807,22.765653
13877,2.3.5,60801.8,10.061745,1947.2,5574.218992,31.931296,23.263304
13878,2.3.5,64704.2,12.51787,2016.2,5491.657668,31.221064,22.85279
13879,2.3.5,63993.0,12.157333,2012,5489.454685,31.440342,22.826381
13880,2.3.5,64527.2,12.357467,2040.8,5562.022431,31.625942,23.221717
13881,2.3.5,63436.2,11.57779,2040.4,5582.757729,31.883942,23.149403
13882,2.3.5,63346.0,11.752068,1998.6,5489.204882,31.532014,22.798534
13883,2.3.5,63114.6,11.856693,1987.2,5446.493306,31.552921,22.876829
13884,2.3.5,60638.8,9.690882,1921.2,5525.008046,31.611095,22.954387
13885,2.3.5,61215.8,10.235098,1953.8,5573.734267,31.779657,23.176853
13886,2.3.5,61518.2,10.497244,1916.2,5463.263258,31.105538,22.760737
13887,2.3.5,61420.6,10.26398,1906.2,5445.262199,30.958156,22.556685
13888,2.3.5,61791.6,10.567916,1928.8,5428.25988,31.241161,22.839659
13889,2.3.5,61323.0,10.243922,1939.4,5540.367789,31.508251,22.95745
13890,2.3.5,61454.0,10.141786,1922.2,5440.333859,31.309378,22.865412
13891,2.3.5,61318.6,10.295441,1908.4,5462.750923,30.988069,22.715899
13892,2.3.5,61232.8,10.231685,1921,5557.641516,31.392991,23.19523
13893,2.3.5,61576.2,10.265963,1971,5596.513312,31.814001,23.138847
13894,2.3.5,61856.6,10.672306,1932.8,5432.064502,31.250298,22.738513
13895,2.3.5,61579.0,10.623411,1893.6,5423.64725,30.88991,22.725273
13896,2.3.5,54676.6,5.038141,1702.4,5358.796014,30.954262,22.308435
13897,2.3.5,54417.2,5.085252,1691.4,5345.192862,31.046612,22.186602
13898,2.3.5,54542.4,5.139306,1724.2,5396.802893,31.355902,22.457484
13899,2.3.5,54426.2,5.003259,1682.2,5322.721714,30.693275,22.143257
13900,2.3.5,54647.0,5.084229,1697.8,5326.39866,31.126503,22.385358
13901,2.3.5,54442.4,5.204052,1677.4,5306.972539,30.611093,22.177058
13902,2.3.5,63107.6,10.643261,1958.8,5519.44372,30.949592,22.974986
13903,2.3.5,58409.2,7.685928,1799.2,5305.629591,30.724276,22.363521
13904,2.3.5,58497.8,7.734833,1813.2,5358.476102,30.70818,22.257257
13905,2.3.5,61041.0,9.410352,1909.6,5472.076821,31.273995,22.845986
13906,2.3.5,60403.6,9.025,1886.2,5503.819092,31.201607,23.022686
13907,2.3.5,58282.0,7.687218,1768.2,5347.831981,30.420398,22.339635
13908,2.3.5,58164.8,7.620133,1794.8,5366.569682,30.741696,22.516512
13909,2.3.5,58421.4,7.639509,1828.6,5399.006155,31.386224,22.670307
13910,2.3.5,58335.6,7.6532,1824.8,5458.450296,31.110809,22.770648
13911,2.3.5,60237.8,8.90642,1852.2,5386.882622,30.660469,22.490708
13912,2.3.5,58080.4,7.545007,1779.6,5361.921008,30.621686,22.494966
13913,2.3.5,58520.2,7.576439,1813.8,5426.607659,31.030698,22.685089
13914,2.3.5,60828.2,9.220264,1918.8,5500.985893,31.398234,22.965453
13915,2.3.5,60428.0,9.173031,1844,5491.691963,30.548779,22.822119
13916,2.3.5,58076.2,7.441382,1785,5352.383123,30.740009,22.48396
13917,2.3.5,58205.2,7.554676,1807.4,5453.917599,31.019711,22.867694
13918,2.3.5,58548.0,7.886477,1832.8,5425.341864,31.140813,22.807838
13919,2.3.5,58791.0,7.892513,1791.8,5348.913845,30.573603,22.443138
13920,2.3.5,55478.4,6.311292,1740,5333.845562,31.122611,22.254096
13921,2.3.5,55540.6,6.153636,1759,5430.267942,31.436916,22.415355
13922,2.3.5,55635.2,6.273165,1787.6,5504.566372,31.886381,22.907446
13923,2.3.5,55625.6,6.24752,1745.2,5382.208984,31.190323,22.340213
13924,2.3.5,55513.8,6.349701,1760.8,5385.658329,31.43825,22.230753
13925,2.3.5,55436.4,6.218169,1769.2,5393.661812,31.704963,22.468018
13926,2.3.5,55681.8,6.371786,1789.6,5523.051408,31.835228,22.998894
13927,2.3.5,55588.6,6.276286,1732.8,5356.780189,31.095641,22.245895
13928,2.3.5,55633.2,6.341455,1731.8,5358.758389,30.980645,22.351307
13929,2.3.5,55801.0,6.282024,1772.8,5433.393907,31.557911,22.63145
13930,2.3.5,55570.6,6.283636,1793,5508.459159,32.229773,22.868557
13931,2.3.5,55585.8,6.295104,1738.8,5319.457481,31.103226,22.271609
13932,2.3.5,55691.4,6.323929,1769.4,5416.221653,31.583205,22.508825
13933,2.3.5,55715.6,6.452416,1778.8,5445.168425,31.560215,22.6328
13934,2.3.5,55399.4,6.235344,1780,5555.354569,31.982919,22.95978
13935,2.3.5,55496.0,6.19098,1748.8,5359.295087,31.163953,22.250312
13936,2.3.5,55461.4,6.170747,1727.6,5438.090947,31.129931,22.56845
13937,2.3.5,55664.0,6.139643,1761,5442.64549,31.480645,22.544544
13938,2.3.5,61429.0,10.497862,1983.8,5565.876584,32.124397,23.278906
13939,2.3.5,61530.4,10.652161,1931.8,5407.995507,31.468803,22.855399
13940,2.3.5,61502.2,10.603543,1944.6,5460.215099,31.577664,22.858595
13941,2.3.5,60196.2,9.538778,1905.2,5491.292994,31.704817,23.070876
13942,2.3.5,60104.0,9.843008,1873,5447.551178,31.148052,22.68296
13943,2.3.5,61521.2,10.405511,1994.2,5544.782675,31.994561,22.92582
13944,2.3.5,61579.6,10.36951,1935.2,5439.002042,31.20288,22.632504
13945,2.3.5,61501.6,10.426385,1947.2,5459.053876,31.616739,22.950205
13946,2.3.5,60922.4,10.034766,1907.6,5440.478228,31.229123,22.764363
13947,2.3.5,66573.4,13.261138,2099.8,5596.901862,31.738397,23.359605
13948,2.3.5,65363.2,12.687283,2055,5582.57516,31.417211,23.162192
13949,2.3.5,65640.0,12.84032,2055,5472.593345,31.142583,22.887248
13950,2.3.5,64632.0,12.188551,2080.6,5592.039884,31.886998,23.224311
13951,2.3.5,63759.4,11.859938,2060,5648.390909,32.266746,23.435394
13952,2.3.5,63852.4,12.104085,2006.4,5414.790194,31.458417,22.782126
13953,2.3.5,60509.4,9.709009,1904,5442.603204,31.399672,22.68247
13954,2.3.5,61057.8,10.019789,1930.4,5458.797709,31.547682,22.791055
13955,2.3.5,61106.2,10.218385,1940.2,5565.628785,31.77972,23.239985
13956,2.3.5,61372.2,10.185172,1924.6,5466.498911,31.197107,22.649917
13957,2.3.5,61504.8,10.314196,1900.6,5423.071073,30.992211,22.676286
13958,2.3.5,61374.8,10.30971,1932.8,5484.690713,31.461787,22.970496
13959,2.3.5,61474.6,10.275435,1958.8,5494.178715,31.804311,23.209253
13960,2.3.5,60386.6,9.758302,1876.6,5430.128031,31.166268,22.790751
13961,2.3.5,61450.0,10.188458,1933.4,5500.079779,31.435591,23.008136
13962,2.3.5,61338.0,10.285706,1987.8,5632.366102,32.094544,23.320595
13963,2.3.5,61903.2,10.438757,1966.4,5549.955716,31.64426,22.98913
13964,2.3.5,61479.0,10.380465,1936,5534.157649,31.516752,23.190721
13965,2.3.5,63772.8,11.504357,2027,5592.832505,31.641244,23.182062
13966,2.3.5,62122.2,10.942792,1934,5489.925004,31.118943,22.82848
13967,2.3.5,61073.2,10.238359,1929,5413.65575,31.573113,22.689122
13968,2.3.5,60477.6,9.522306,1932.8,5527.570205,31.734086,22.848319
13969,2.3.5,60561.0,9.938049,1939.6,5586.650129,31.950787,23.209033
13970,2.3.5,61343.4,10.3374,1911,5498.970319,31.214958,22.877699
13971,2.3.5,61394.2,10.375848,1930.6,5467.147784,31.205243,22.699774
13972,2.3.5,62192.6,10.623362,1969.2,5528.348651,31.464533,22.864851
13973,2.3.5,61880.4,10.816683,1968.8,5560.922369,31.687773,23.187985
13974,2.3.5,65761.0,12.914659,2057.4,5502.45117,31.256866,23.156164
13975,2.3.5,64673.6,12.39074,2010.6,5496.162492,31.122232,22.950277
13976,2.3.5,63950.8,12.009117,2046.6,5541.565533,31.806604,23.153255
13977,2.3.5,63840.2,11.683097,2028.8,5497.791327,31.793274,23.003269
13978,2.3.5,63308.4,11.518724,1995.2,5442.224502,31.436616,22.827245
13979,2.3.5,63532.2,11.7177,2003,5510.40416,31.538948,22.952053
13980,2.3.5,60785.2,10.06535,1950.4,5549.200013,32.125475,23.220142
13981,2.3.5,61358.4,10.187238,1919.2,5425.040676,31.257496,22.745151
13982,2.3.5,60912.6,10.059302,1904.2,5438.638423,31.182973,22.650292
13983,2.3.5,61813.8,10.432154,1935.8,5467.005435,31.37819,22.941301
13984,2.3.5,60994.2,10.146885,1955,5533.343293,31.817689,23.070402
13985,2.3.5,61459.0,10.346451,1938,5561.012732,31.548551,23.417562
13986,2.3.5,61159.8,10.375436,1901.6,5446.608419,31.177331,22.763466
13987,2.3.5,61331.4,10.413243,1899.4,5517.889521,31.029729,22.88999
13988,2.3.5,61214.6,10.208584,1956,5572.810463,31.902814,23.227061
13989,2.3.5,61843.0,10.812763,1913,5482.540923,30.989164,22.757109
13990,2.3.5,61633.0,10.454849,1958.4,5519.133219,31.699148,23.113037
13991,2.3.5,61472.2,10.431131,1908.6,5470.446643,31.053985,22.840976
13992,2.3.5,54542.8,5.109327,1696.8,5352.836839,30.851102,22.11289
13993,2.3.5,54673.0,5.089589,1722.2,5510.616807,31.412842,22.834259
13994,2.3.5,54626.4,5.07198,1721.8,5390.669862,31.27789,22.40981
13995,2.3.5,54536.4,5.143677,1674.4,5253.988094,30.813279,22.141281
13996,2.3.5,54501.8,5.065454,1686,5324.708486,30.872842,22.111657
13997,2.3.5,54525.2,5.140788,1742,5449.608241,31.685137,22.676541
13998,2.3.5,63399.2,10.608245,1959.8,5524.863696,30.850967,22.957379
13999,2.3.5,58486.4,7.758108,1818.8,5399.511892,30.882331,22.661128
14000,2.3.5,58800.4,7.859621,1815.2,5406.65885,30.754904,22.449617
14001,2.3.5,61151.0,9.476398,1911.2,5533.910093,31.170303,22.937831
14002,2.3.5,60408.8,9.097401,1904,5470.462068,31.367695,22.787694
14003,2.3.5,58243.8,7.677683,1799.2,5394.544434,30.88,22.571079
14004,2.3.5,58472.4,7.690077,1799.4,5381.830751,30.705657,22.479113
14005,2.3.5,58038.2,7.631228,1810,5547.402075,31.408221,23.151205
14006,2.3.5,58506.6,7.6814,1815.2,5481.556849,31.003027,22.915643
14007,2.3.5,60045.2,9.016248,1863.6,5430.916222,30.888097,22.705771
14008,2.3.5,58167.2,7.676322,1789.2,5413.358863,30.696571,22.56171
14009,2.3.5,58382.2,7.65607,1825.2,5428.149703,31.264796,22.710098
14010,2.3.5,60633.6,9.160006,1900.2,5430.277597,31.190296,22.574858
14011,2.3.5,60145.0,8.9434,1850.6,5321.729499,30.681894,22.335756
14012,2.3.5,58133.4,7.492978,1773.2,5333.354549,30.362396,22.235476
14013,2.3.5,58224.0,7.545003,1822,5521.546548,31.411346,23.006446
14014,2.3.5,58545.2,7.556347,1825,5381.555943,31.210967,22.768816
14015,2.3.5,58095.0,7.657068,1801.6,5422.272937,30.791489,22.514551
14016,2.3.5,55578.8,6.266936,1741.2,5409.183609,31.147362,22.579052
14017,2.3.5,55476.0,6.226552,1789.8,5545.364838,31.964516,22.880359
14018,2.3.5,55575.6,6.434539,1757,5503.421107,31.529667,22.870729
14019,2.3.5,55409.2,6.309221,1747.6,5393.278777,31.206193,22.504851
14020,2.3.5,55506.8,6.295974,1739,5367.428118,31.197163,22.267495
14021,2.3.5,55770.4,6.389159,1789.4,5527.220466,31.986073,22.984155
14022,2.3.5,55836.6,6.405978,1784.4,5499.657814,31.6766,22.764537
