root;tcp;compression;none;lzo;cipher;AES_256_CBC;AES_128_CBC;TCP_NODEAL;prng;prng_none;prng_rsa_sha512;prng_sha512;prng_sha1;auth;auth_none;auth_sha1;auth_sha512;auth_rsa_sha512;reneg_bytes_10;reneg_bytes_30;reneg_bytes_50;reneg_bytes_70;reneg_bytes;performance;revision
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;0;1;0;0;0;0;0;1;1;503.562625;2.4.0
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;0;1;0;0;0;1;623.890116;2.4.0
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;1;618.087809;2.4.0
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;0;0;0;1;0;1;622.142514;2.4.0
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;0;0;0;0;1;1;572.482222;2.4.0
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;0;1;1;0;0;0;1;384.198695;2.4.3
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0;1;368.640494;2.4.3
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;1;377.350122;2.4.3
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;1;1;397.380252;2.4.3
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;1;389.151436;2.4.3
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;1;378.017078;2.4.3
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;1;0;1;381.265257;2.4.3
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;1;379.638909;2.4.3
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;1;0;0;1;0;0;0;1;397.133929;2.4.3
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;1;0;0;0;1;0;0;1;411.787069;2.4.3
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;1;0;0;0;0;1;0;1;405.936507;2.4.3
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;1;0;0;0;0;0;1;1;424.481835;2.4.3
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1;0;0;0;1;0;0;0;1;481.642301;2.4.3
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1;0;0;0;0;1;0;0;1;459.153244;2.4.3
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1;0;0;0;0;0;1;0;1;462.121528;2.4.3
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;1;1;477.000907;2.4.3
1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;1;376.446996;2.4.3
1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;1;382.663491;2.4.3
1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;384.742194;2.4.3
1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;1;398.260381;2.4.3
1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;0;1;0;1;0;0;0;1;369.488653;2.4.3
1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;365.967636;2.4.3
1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;382.820753;2.4.3
1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;0;1;0;0;0;0;1;1;394.234932;2.4.3
1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;1;399.327622;2.4.3
1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;1;0;0;0;1;0;0;1;388.869762;2.4.3
1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;1;0;0;0;0;1;0;1;400.436406;2.4.3
1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;1;414.512413;2.4.3
1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;1;457.670113;2.4.3
1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;1;0;0;0;0;1;0;0;1;458.374082;2.4.3
1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;1;474.102877;2.4.3
1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;1;1;460.651198;2.4.3
1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;0;0;0;1;1;0;0;0;1;383.83184;2.4.3
1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;355.4734;2.4.3
1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;1;374.894274;2.4.3
1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;1;377.195227;2.4.3
1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;1;373.030771;2.4.3
1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;365.64314;2.4.3
1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;375.472701;2.4.3
1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;1;385.455999;2.4.3
1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;0;1;0;0;1;0;0;0;1;393.570542;2.4.3
1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;0;1;0;0;0;1;0;0;1;393.120816;2.4.3
1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;1;0;1;400.963478;2.4.3
1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;1;1;418.443987;2.4.3
1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;447.337569;2.4.3
1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;458.701159;2.4.3
1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0;0;0;0;1;0;1;456.957638;2.4.3
1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0;0;0;0;0;1;1;474.882758;2.4.3
1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;0;0;1;1;0;0;0;1;377.029208;2.4.3
1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;0;0;1;0;1;0;0;1;359.305325;2.4.3
1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;0;0;1;0;0;1;0;1;369.219276;2.4.3
1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;0;0;1;0;0;0;1;1;380.429382;2.4.3
1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;365.911864;2.4.3
1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;0;0;1;0;0;1;354.478037;2.4.3
1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;1;366.302071;2.4.3
1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;0;0;0;0;1;1;382.073969;2.4.3
1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;1;375.157586;2.4.3
1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;1;390.043445;2.4.3
1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;1;0;1;394.187919;2.4.3
1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;1;402.878048;2.4.3
1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;1;459.753651;2.4.3
1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;1;0;0;0;0;1;0;0;1;445.337108;2.4.3
1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;1;0;0;0;0;0;1;0;1;455.035348;2.4.3
1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;1;460.660303;2.4.3
1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;0;1;1;0;0;0;1;370.444129;2.4.3
1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;0;1;0;1;0;0;1;372.306904;2.4.3
1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;0;1;0;0;1;0;1;370.397354;2.4.3
1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;0;1;0;0;0;1;1;384.890373;2.4.3
1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;1;368.026297;2.4.3
1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;1;0;0;1;0;0;1;367.508158;2.4.3
1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;1;0;0;0;1;0;1;372.852021;2.4.3
1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;1;0;0;0;0;1;1;384.855187;2.4.3
1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;1;0;0;1;0;0;0;1;396.529359;2.4.3
1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;1;0;0;0;1;0;0;1;406.020897;2.4.3
1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;1;0;0;0;0;1;0;1;385.641377;2.4.3
1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;1;0;0;0;0;0;1;1;413.642943;2.4.3
1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1;0;0;0;1;0;0;0;1;457.060645;2.4.3
1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1;0;0;0;0;1;0;0;1;450.978521;2.4.3
1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1;0;0;0;0;0;1;0;1;453.413783;2.4.3
1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1;0;0;0;0;0;0;1;1;470.993916;2.4.3
1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;0;0;1;1;0;0;0;1;364.39421;2.4.3
1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;0;0;1;0;1;0;0;1;356.473832;2.4.3
1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;375.691112;2.4.3
1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;0;0;1;0;0;0;1;1;386.491703;2.4.3
1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;1;0;0;0;1;370.256614;2.4.3
1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;361.15077;2.4.3
1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;368.331109;2.4.3
1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;0;0;1;1;375.842752;2.4.3
1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;1;0;0;1;0;0;0;1;383.183571;2.4.3
1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;1;0;0;0;1;0;0;1;397.888564;2.4.3
1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;1;0;0;0;0;1;0;1;387.916005;2.4.3
1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;1;0;0;0;0;0;1;1;404.288497;2.4.3
1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;1;0;0;0;1;0;0;0;1;445.327843;2.4.3
1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;1;0;0;0;0;1;0;0;1;441.91388;2.4.3
1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;1;0;0;0;0;0;1;0;1;444.180501;2.4.3
1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;1;0;0;0;0;0;0;1;1;460.03125;2.4.3
1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;0;0;0;1;1;0;0;0;1;367.10566;2.4.3
1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;365.808901;2.4.3
1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;0;0;0;1;0;0;1;0;1;372.481267;2.4.3
1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;1;391.700819;2.4.3
1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;0;0;1;0;1;0;0;0;1;360.205707;2.4.3
1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;353.012237;2.4.3
1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;370.93975;2.4.3
1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;0;0;1;0;0;0;0;1;1;385.111042;2.4.3
1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;0;1;0;0;1;0;0;0;1;386.322057;2.4.3
1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;0;1;0;0;0;1;0;0;1;389.294194;2.4.3
1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;0;1;0;0;0;0;1;0;1;388.150003;2.4.3
1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;1;1;399.944532;2.4.3
1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;454.4764;2.4.3
1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;438.465675;2.4.3
1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;1;0;0;0;0;0;1;0;1;455.512178;2.4.3
1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;1;0;0;0;0;0;0;1;1;455.905399;2.4.3
1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;0;0;1;1;0;0;0;1;359.584841;2.4.3
1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;0;0;1;0;1;0;0;1;352.761992;2.4.3
1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;0;0;1;0;0;1;0;1;357.685399;2.4.3
1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;1;365.857197;2.4.3
1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;355.572712;2.4.3
1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;0;1;0;0;1;0;0;1;361.133055;2.4.3
1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;0;1;0;0;0;1;0;1;350.789091;2.4.3
1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;1;1;372.463338;2.4.3
1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;1;0;0;1;0;0;0;1;383.604685;2.4.3
1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;1;0;0;0;1;0;0;1;383.261834;2.4.3
1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;1;385.823454;2.4.3
1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;1;1;392.785809;2.4.3
1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;1;0;0;0;1;0;0;0;1;426.26306;2.4.3
1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;1;440.477736;2.4.3
1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;1;0;0;0;0;0;1;0;1;447.701212;2.4.3
1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;1;1;436.988642;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;0;0;1;368.063033;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0;1;370.400853;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;1;369.643954;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;1;1;371.503389;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;1;373.975509;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;1;366.722484;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;0;0;1;0;0;0;1;0;1;365.890652;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;1;374.252353;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;0;1;0;0;1;0;0;0;1;385.706076;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;0;1;0;0;0;1;0;0;1;391.934925;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;0;1;0;0;0;0;1;0;1;397.358689;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;1;1;408.994107;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1;0;0;0;1;0;0;0;1;446.644031;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1;0;0;0;0;1;0;0;1;442.462133;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1;0;0;0;0;0;1;0;1;460.636385;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;1;1;459.811275;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;1;367.47144;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;1;365.404507;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;368.142653;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;1;379.921181;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;0;1;0;1;0;0;0;1;365.672041;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;353.848285;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;376.399334;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;1;1;371.421132;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;1;377.241302;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;0;1;0;0;1;384.635744;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;0;0;1;0;1;388.109866;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;1;395.99395;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;1;451.896397;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;1;0;0;0;0;1;0;0;1;437.731239;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;1;447.61557;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;1;1;463.458827;2.4.3
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;0;1;1;0;0;0;1;356.9476;2.4.3
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;347.103877;2.4.3
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;1;380.47417;2.4.3
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;1;380.287224;2.4.3
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;1;364.794702;2.4.3
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;352.123087;2.4.3
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;372.750344;2.4.3
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;1;379.841126;2.4.3
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;1;0;0;1;0;0;0;1;393.810306;2.4.3
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;1;0;0;0;1;0;0;1;384.149047;2.4.3
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;1;0;0;0;0;1;0;1;383.131302;2.4.3
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;1;1;409.879107;2.4.3
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;435.675973;2.4.3
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;438.281067;2.4.3
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;1;0;0;0;0;0;1;0;1;460.405541;2.4.3
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;1;1;461.550611;2.4.3
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;0;1;1;0;0;0;1;341.289244;2.4.3
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;0;1;0;1;0;0;1;352.490987;2.4.3
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;0;1;0;0;1;0;1;348.958648;2.4.3
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;1;1;370.87214;2.4.3
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;359.58767;2.4.3
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;0;1;351.502197;2.4.3
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;1;342.5838;2.4.3
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;1;1;363.525455;2.4.3
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;1;368.630608;2.4.3
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;1;385.92934;2.4.3
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;1;0;1;397.075561;2.4.3
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;1;374.572276;2.4.3
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;1;433.620139;2.4.3
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;1;0;0;0;0;1;0;0;1;420.630595;2.4.3
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;1;0;1;425.429625;2.4.3
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;1;441.407777;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;0;0;0;1;1;0;0;0;1;373.735159;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;0;0;0;1;0;1;0;0;1;351.308726;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;0;0;0;1;0;0;1;0;1;365.346901;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;1;1;369.68661;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;1;345.251625;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;0;0;1;0;0;1;0;0;1;350.877715;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;0;0;1;0;0;0;1;0;1;367.583934;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;0;0;1;0;0;0;0;1;1;385.49153;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;0;1;0;0;1;0;0;0;1;392.092797;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;0;1;0;0;0;1;0;0;1;378.390774;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;0;1;0;0;0;0;1;0;1;385.798673;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;0;1;0;0;0;0;0;1;1;390.183965;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1;0;0;0;1;0;0;0;1;444.361465;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1;0;0;0;0;1;0;0;1;427.967042;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1;0;0;0;0;0;1;0;1;440.858129;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;1;1;460.003956;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;0;0;0;1;1;0;0;0;1;349.196642;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;0;0;0;1;0;1;0;0;1;344.914727;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;367.302812;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;0;0;0;1;0;0;0;1;1;365.331241;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;0;0;1;0;1;0;0;0;1;352.09768;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;352.784728;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;357.738718;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;0;0;1;0;0;0;0;1;1;363.416621;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;0;1;0;0;1;0;0;0;1;388.863787;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;0;1;0;0;0;1;0;0;1;363.751956;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;0;1;0;0;0;0;1;0;1;373.83458;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;0;1;0;0;0;0;0;1;1;401.996816;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;1;0;0;0;1;0;0;0;1;430.024398;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;1;0;0;0;0;1;0;0;1;414.878699;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;1;0;0;0;0;0;1;0;1;428.76975;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;1;0;0;0;0;0;0;1;1;438.87814;2.4.3
1;1;1;0;1;1;1;0;1;1;0;1;0;0;1;0;0;0;1;1;0;0;0;1;353.247347;2.4.3
1;1;1;0;1;1;1;0;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;356.177361;2.4.3
1;1;1;0;1;1;1;0;1;1;0;1;0;0;1;0;0;0;1;0;0;1;0;1;354.886808;2.4.3
1;1;1;0;1;1;1;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;1;367.297098;2.4.3
1;1;1;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;0;1;0;0;0;1;367.695091;2.4.3
