root;tcp;compression;none;lzo;cipher;AES_256_CBC;AES_128_CBC;TCP_NODEAL;prng;prng_none;prng_rsa_sha512;prng_sha512;prng_sha1;auth;auth_none;auth_sha1;auth_sha512;auth_rsa_sha512;reneg_bytes;throughput_server;performance;revision
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;0;1;0;0;50;0.037745;0.037745;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;0;1;0;0;70;0.049099;0.049099;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1;0;0;0;10;0.066674;0.066674;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1;0;0;0;30;0.052735;0.052735;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1;0;0;0;50;0.018661;0.018661;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1;0;0;0;70;0.062457;0.062457;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;0;0;1;10;0.029692;0.029692;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;0;0;1;30;0.063544;0.063544;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;0;0;1;50;0.069921;0.069921;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;0;0;1;70;0.050229;0.050229;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;0;1;0;10;0.061750;0.061750;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;0;1;0;30;0.064004;0.064004;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;0;1;0;50;0.008956;0.008956;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;0;1;0;70;0.053444;0.053444;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;10;0.058372;0.058372;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;30;0.078853;0.078853;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;50;0.066593;0.066593;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;70;0.057484;0.057484;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;1;0;0;0;10;0.012249;0.012249;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;1;0;0;0;30;0.097342;0.097342;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;1;0;0;0;50;0.026742;0.026742;2.4.3
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;1;0;0;0;70;0.040073;0.040073;2.4.3
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;0;1;10;0.057358;0.057358;2.4.3
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;0;1;30;0.092581;0.092581;2.4.3
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;0;1;50;0.015190;0.015190;2.4.3
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;0;1;70;0.024831;0.024831;2.4.3
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;1;0;10;0.043672;0.043672;2.4.3
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;1;0;30;0.073546;0.073546;2.4.3
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;1;0;50;0.034343;0.034343;2.4.3
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;1;0;70;0.081976;0.081976;2.4.3
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;1;0;0;10;0.020726;0.020726;2.4.3
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;1;0;0;30;0.058682;0.058682;2.4.3
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;1;0;0;50;0.030794;0.030794;2.4.3
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;1;0;0;70;0.025219;0.025219;2.4.3
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;1;0;0;0;10;0.070231;0.070231;2.4.3
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;1;0;0;0;30;0.056181;0.056181;2.4.3
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;1;0;0;0;50;0.007504;0.007504;2.4.3
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;1;0;0;0;70;0.037509;0.037509;2.4.3
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;0;1;10;0.092212;0.092212;2.4.3
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;0;1;30;0.041131;0.041131;2.4.3
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;0;1;50;0.040019;0.040019;2.4.3
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;0;1;70;0.022236;0.022236;2.4.3
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;1;0;10;0.031053;0.031053;2.4.3
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;1;0;30;0.029302;0.029302;2.4.3
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;1;0;50;0.083048;0.083048;2.4.3
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;1;0;70;0.038493;0.038493;2.4.3
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;1;0;0;10;0.089503;0.089503;2.4.3
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;1;0;0;30;0.033987;0.033987;2.4.3
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;1;0;0;50;0.013324;0.013324;2.4.3
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;1;0;0;70;0.090878;0.090878;2.4.3
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;1;0;0;0;10;0.028126;0.028126;2.4.3
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;1;0;0;0;30;0.085876;0.085876;2.4.3
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;1;0;0;0;50;0.084221;0.084221;2.4.3
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;1;0;0;0;70;0.080898;0.080898;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;0;0;0;1;10;0.015796;0.015796;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;0;0;0;1;30;0.085684;0.085684;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;0;0;0;1;50;0.023887;0.023887;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;0;0;0;1;70;0.098105;0.098105;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;0;0;1;0;10;0.087481;0.087481;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;0;0;1;0;30;0.085719;0.085719;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;0;0;1;0;50;0.035235;0.035235;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;0;0;1;0;70;0.029268;0.029268;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;0;1;0;0;10;0.043755;0.043755;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;0;1;0;0;30;0.099045;0.099045;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;0;1;0;0;50;0.027479;0.027479;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;0;1;0;0;70;0.066939;0.066939;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1;0;0;0;10;0.010288;0.010288;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1;0;0;0;30;0.050192;0.050192;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1;0;0;0;50;0.035808;0.035808;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1;0;0;0;70;0.027581;0.027581;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;0;0;0;1;10;0.084542;0.084542;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;0;0;0;1;30;0.083644;0.083644;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;0;0;0;1;50;0.005254;0.005254;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;0;0;0;1;70;0.088866;0.088866;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;0;0;1;0;10;0.092781;0.092781;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;0;0;1;0;30;0.074900;0.074900;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;0;0;1;0;50;0.041952;0.041952;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;0;0;1;0;70;0.076973;0.076973;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;0;1;0;0;10;0.018340;0.018340;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;0;1;0;0;30;0.098440;0.098440;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;0;1;0;0;50;0.042259;0.042259;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;0;1;0;0;70;0.027339;0.027339;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;1;0;0;0;10;0.052287;0.052287;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;1;0;0;0;30;0.090530;0.090530;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;1;0;0;0;50;0.024611;0.024611;2.4.3
1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;1;0;0;0;70;0.060276;0.060276;2.4.3
1;1;1;0;1;1;1;0;1;1;0;1;0;0;1;0;0;0;1;10;0.074451;0.074451;2.4.3
1;1;1;0;1;1;1;0;1;1;0;1;0;0;1;0;0;0;1;30;0.067471;0.067471;2.4.3
1;1;1;0;1;1;1;0;1;1;0;1;0;0;1;0;0;0;1;50;0.067782;0.067782;2.4.3
1;1;1;0;1;1;1;0;1;1;0;1;0;0;1;0;0;0;1;70;0.061159;0.061159;2.4.3
1;1;1;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;0;10;0.027349;0.027349;2.4.3
1;1;1;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;0;30;0.058030;0.058030;2.4.3
1;1;1;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;0;50;0.043328;0.043328;2.4.3
1;1;1;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;0;70;0.042888;0.042888;2.4.3
1;1;1;0;1;1;1;0;1;1;0;1;0;0;1;0;1;0;0;10;0.073601;0.073601;2.4.3
1;1;1;0;1;1;1;0;1;1;0;1;0;0;1;0;1;0;0;30;0.033577;0.033577;2.4.3
1;1;1;0;1;1;1;0;1;1;0;1;0;0;1;0;1;0;0;50;0.039526;0.039526;2.4.3
1;1;1;0;1;1;1;0;1;1;0;1;0;0;1;0;1;0;0;70;0.094124;0.094124;2.4.3
1;1;1;0;1;1;1;0;1;1;0;1;0;0;1;1;0;0;0;10;0.058195;0.058195;2.4.3
1;1;1;0;1;1;1;0;1;1;0;1;0;0;1;1;0;0;0;30;0.062222;0.062222;2.4.3
1;1;1;0;1;1;1;0;1;1;0;1;0;0;1;1;0;0;0;50;0.015294;0.015294;2.4.3
1;1;1;0;1;1;1;0;1;1;0;1;0;0;1;1;0;0;0;70;0.064014;0.064014;2.4.3
1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;0;0;0;1;10;0.025463;0.025463;2.4.3
1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;0;0;0;1;30;0.035113;0.035113;2.4.3
1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;0;0;0;1;50;0.051775;0.051775;2.4.3
1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;0;0;0;1;70;0.059924;0.059924;2.4.3
1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;0;0;1;0;10;0.059533;0.059533;2.4.3
1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;0;0;1;0;30;0.063828;0.063828;2.4.3
1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;0;0;1;0;50;0.014091;0.014091;2.4.3
1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;0;0;1;0;70;0.027778;0.027778;2.4.3
1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;0;1;0;0;10;0.021232;0.021232;2.4.3
1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;0;1;0;0;30;0.059890;0.059890;2.4.3
1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;0;1;0;0;50;0.095739;0.095739;2.4.3
1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;0;1;0;0;70;0.054851;0.054851;2.4.3
1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;1;0;0;0;10;0.015894;0.015894;2.4.3
1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;1;0;0;0;30;0.046927;0.046927;2.4.3
1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;1;0;0;0;50;0.057327;0.057327;2.4.3
1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;1;0;0;0;70;0.033994;0.033994;2.4.3
1;1;1;1;0;1;0;1;0;1;0;0;0;1;1;0;0;0;1;10;0.040873;0.040873;2.4.3
1;1;1;1;0;1;0;1;0;1;0;0;0;1;1;0;0;0;1;30;0.082804;0.082804;2.4.3
1;1;1;1;0;1;0;1;0;1;0;0;0;1;1;0;0;0;1;50;0.041920;0.041920;2.4.3
1;1;1;1;0;1;0;1;0;1;0;0;0;1;1;0;0;0;1;70;0.041914;0.041914;2.4.3
1;1;1;1;0;1;0;1;0;1;0;0;0;1;1;0;0;1;0;10;0.041616;0.041616;2.4.3
1;1;1;1;0;1;0;1;0;1;0;0;0;1;1;0;0;1;0;30;0.054641;0.054641;2.4.3
1;1;1;1;0;1;0;1;0;1;0;0;0;1;1;0;0;1;0;50;0.019610;0.019610;2.4.3
1;1;1;1;0;1;0;1;0;1;0;0;0;1;1;0;0;1;0;70;0.047387;0.047387;2.4.3
1;1;1;1;0;1;0;1;0;1;0;0;0;1;1;0;1;0;0;10;0.070946;0.070946;2.4.3
1;1;1;1;0;1;0;1;0;1;0;0;0;1;1;0;1;0;0;30;0.035431;0.035431;2.4.3
1;1;1;1;0;1;0;1;0;1;0;0;0;1;1;0;1;0;0;50;0.036438;0.036438;2.4.3
1;1;1;1;0;1;0;1;0;1;0;0;0;1;1;0;1;0;0;70;0.075148;0.075148;2.4.3
1;1;1;1;0;1;0;1;0;1;0;0;0;1;1;1;0;0;0;10;0.047111;0.047111;2.4.3
1;1;1;1;0;1;0;1;0;1;0;0;0;1;1;1;0;0;0;30;0.071407;0.071407;2.4.3
1;1;1;1;0;1;0;1;0;1;0;0;0;1;1;1;0;0;0;50;0.048917;0.048917;2.4.3
1;1;1;1;0;1;0;1;0;1;0;0;0;1;1;1;0;0;0;70;0.069409;0.069409;2.4.3
1;1;1;1;0;1;0;1;0;1;0;0;1;0;1;0;0;0;1;10;0.066424;0.066424;2.4.3
1;1;1;1;0;1;0;1;0;1;0;0;1;0;1;0;0;0;1;30;0.039784;0.039784;2.4.3
1;1;1;1;0;1;0;1;0;1;0;0;1;0;1;0;0;0;1;50;0.040351;0.040351;2.4.3
1;1;1;1;0;1;0;1;0;1;0;0;1;0;1;0;0;0;1;70;0.037819;0.037819;2.4.3
1;1;1;1;0;1;0;1;0;1;0;0;1;0;1;0;0;1;0;10;0.022979;0.022979;2.4.3
1;1;1;1;0;1;0;1;0;1;0;0;1;0;1;0;0;1;0;30;0.050682;0.050682;2.4.3
1;1;1;1;0;1;0;1;0;1;0;0;1;0;1;0;0;1;0;50;0.097173;0.097173;2.4.3
1;1;1;1;0;1;0;1;0;1;0;0;1;0;1;0;0;1;0;70;0.056269;0.056269;2.4.3
1;1;1;1;0;1;0;1;0;1;0;0;1;0;1;0;1;0;0;10;0.058469;0.058469;2.4.3
1;1;1;1;0;1;0;1;0;1;0;0;1;0;1;0;1;0;0;30;0.070602;0.070602;2.4.3
1;1;1;1;0;1;0;1;0;1;0;0;1;0;1;0;1;0;0;50;0.060004;0.060004;2.4.3
1;1;1;1;0;1;0;1;0;1;0;0;1;0;1;0;1;0;0;70;0.027707;0.027707;2.4.3
1;1;1;1;0;1;0;1;0;1;0;0;1;0;1;1;0;0;0;10;0.032065;0.032065;2.4.3
1;1;1;1;0;1;0;1;0;1;0;0;1;0;1;1;0;0;0;30;0.074845;0.074845;2.4.3
1;1;1;1;0;1;0;1;0;1;0;0;1;0;1;1;0;0;0;50;0.027034;0.027034;2.4.3
1;1;1;1;0;1;0;1;0;1;0;0;1;0;1;1;0;0;0;70;0.041235;0.041235;2.4.3
1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;0;0;0;1;10;0.045383;0.045383;2.4.3
1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;0;0;0;1;30;0.033420;0.033420;2.4.3
1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;0;0;0;1;50;0.038853;0.038853;2.4.3
1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;0;0;0;1;70;0.042562;0.042562;2.4.3
1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;0;0;1;0;10;0.020999;0.020999;2.4.3
1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;0;0;1;0;30;0.076682;0.076682;2.4.3
1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;0;0;1;0;50;0.019532;0.019532;2.4.3
1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;0;0;1;0;70;0.035602;0.035602;2.4.3
1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;0;1;0;0;10;0.048326;0.048326;2.4.3
1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;0;1;0;0;30;0.048767;0.048767;2.4.3
1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;0;1;0;0;50;0.028615;0.028615;2.4.3
1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;0;1;0;0;70;0.075076;0.075076;2.4.3
1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;1;0;0;0;10;0.012165;0.012165;2.4.3
1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;1;0;0;0;30;0.069857;0.069857;2.4.3
1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;1;0;0;0;50;0.031925;0.031925;2.4.3
1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;1;0;0;0;70;0.081450;0.081450;2.4.3
1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;0;0;0;1;10;0.052795;0.052795;2.4.3
1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;0;0;0;1;30;0.032825;0.032825;2.4.3
1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;0;0;0;1;50;0.049517;0.049517;2.4.3
1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;0;0;0;1;70;0.056257;0.056257;2.4.3
1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;0;0;1;0;10;0.026181;0.026181;2.4.3
1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;0;0;1;0;30;0.029294;0.029294;2.4.3
1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;0;0;1;0;50;0.039079;0.039079;2.4.3
1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;0;0;1;0;70;0.087933;0.087933;2.4.3
1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;0;1;0;0;10;0.054968;0.054968;2.4.3
1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;0;1;0;0;30;0.023707;0.023707;2.4.3
1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;0;1;0;0;50;0.014300;0.014300;2.4.3
1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;0;1;0;0;70;0.077376;0.077376;2.4.3
1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;1;0;0;0;10;0.062201;0.062201;2.4.3
1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;1;0;0;0;30;0.080602;0.080602;2.4.3
1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;1;0;0;0;50;0.061907;0.061907;2.4.3
1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;1;0;0;0;70;0.026793;0.026793;2.4.3
1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;0;0;0;1;10;0.060645;0.060645;2.4.3
1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;0;0;0;1;30;0.049309;0.049309;2.4.3
1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;0;0;0;1;50;0.067371;0.067371;2.4.3
1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;0;0;0;1;70;0.098273;0.098273;2.4.3
1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;0;0;1;0;10;0.028037;0.028037;2.4.3
1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;0;0;1;0;30;0.053685;0.053685;2.4.3
1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;0;0;1;0;50;0.042165;0.042165;2.4.3
1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;0;0;1;0;70;0.088034;0.088034;2.4.3
1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;0;1;0;0;10;0.039095;0.039095;2.4.3
1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;0;1;0;0;30;0.078458;0.078458;2.4.3
1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;0;1;0;0;50;0.054170;0.054170;2.4.3
1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;0;1;0;0;70;0.037592;0.037592;2.4.3
1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;1;0;0;0;10;0.066553;0.066553;2.4.3
1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;1;0;0;0;30;0.037668;0.037668;2.4.3
1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;1;0;0;0;50;0.059414;0.059414;2.4.3
1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;1;0;0;0;70;0.090552;0.090552;2.4.3
1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;0;0;0;1;10;0.067916;0.067916;2.4.3
1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;0;0;0;1;30;0.038726;0.038726;2.4.3
1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;0;0;0;1;50;0.058425;0.058425;2.4.3
1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;0;0;0;1;70;0.050110;0.050110;2.4.3
1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;0;0;1;0;10;0.024733;0.024733;2.4.3
1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;0;0;1;0;30;0.031409;0.031409;2.4.3
1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;0;0;1;0;50;0.025103;0.025103;2.4.3
1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;0;0;1;0;70;0.044969;0.044969;2.4.3
1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;0;1;0;0;10;0.033694;0.033694;2.4.3
1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;0;1;0;0;30;0.091208;0.091208;2.4.3
1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;0;1;0;0;50;0.024905;0.024905;2.4.3
1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;0;1;0;0;70;0.046732;0.046732;2.4.3
1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;1;0;0;0;10;0.045254;0.045254;2.4.3
1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;1;0;0;0;30;0.055995;0.055995;2.4.3
1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;1;0;0;0;50;0.068032;0.068032;2.4.3
1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;1;0;0;0;70;0.077315;0.077315;2.4.3
1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;0;0;0;1;10;0.084381;0.084381;2.4.3
1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;0;0;0;1;30;0.035769;0.035769;2.4.3
1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;0;0;0;1;50;0.036353;0.036353;2.4.3
1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;0;0;0;1;70;0.050734;0.050734;2.4.3
1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;0;0;1;0;10;0.081329;0.081329;2.4.3
1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;0;0;1;0;30;0.086372;0.086372;2.4.3
1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;0;0;1;0;50;0.053938;0.053938;2.4.3
1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;0;0;1;0;70;0.055152;0.055152;2.4.3
1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;0;1;0;0;10;0.025939;0.025939;2.4.3
1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;0;1;0;0;30;0.022534;0.022534;2.4.3
1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;0;1;0;0;50;0.042774;0.042774;2.4.3
1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;0;1;0;0;70;0.049286;0.049286;2.4.3
1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;1;0;0;0;10;0.018315;0.018315;2.4.3
1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;1;0;0;0;30;0.053004;0.053004;2.4.3
1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;1;0;0;0;50;0.048573;0.048573;2.4.3
1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;1;0;0;0;70;0.035592;0.035592;2.4.3
1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;0;0;1;10;0.023991;0.023991;2.4.3
1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;0;0;1;30;0.041061;0.041061;2.4.3
1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;0;0;1;50;0.064749;0.064749;2.4.3
1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;0;0;1;70;0.021138;0.021138;2.4.3
1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;0;1;0;10;0.064223;0.064223;2.4.3
1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;0;1;0;30;0.046367;0.046367;2.4.3
1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;0;1;0;50;0.074734;0.074734;2.4.3
1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;0;1;0;70;0.059722;0.059722;2.4.3
1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;1;0;0;10;0.057855;0.057855;2.4.3
1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;1;0;0;30;0.024373;0.024373;2.4.3
1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;1;0;0;50;0.036990;0.036990;2.4.3
1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;1;0;0;70;0.041587;0.041587;2.4.3
1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;1;0;0;0;10;0.077459;0.077459;2.4.3
1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;1;0;0;0;30;0.042980;0.042980;2.4.3
1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;1;0;0;0;50;0.056360;0.056360;2.4.3
1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;1;0;0;0;70;0.049696;0.049696;2.4.3
1;1;1;1;0;1;1;0;0;1;0;0;0;1;1;0;0;0;1;10;0.043193;0.043193;2.4.3
