root;encryption;aes;blowfish;transactionControl;mvlocks;mvcc;locks;tableType;memoryTables;cachedTables;log;noLog;incrementalBackup;defrag;noDefrag;cacheSize_625;cacheSize_2500;cacheSize_10000;cacheSize;defragLimit_10;defragLimit_50;defragLimit_100;defragLimit;logSize_0;logSize_5;logSize_50;logSize_100;logSize;revision;performance;cpu;benchmark-energy;fixed-energy;benchmark-power;fixed-power
1;0;0;0;1;1;0;0;1;1;0;0;1;1;1;0;0;0;1;1;1;0;0;1;1;0;0;0;1;2.4.1;54027;4.989049;1711.8;5363.552748;31.568639;22.337688
1;0;0;0;1;1;0;0;1;1;0;0;1;1;1;0;0;0;1;1;0;1;0;1;1;0;0;0;1;2.4.1;54312.6;5.042499;1706.4;5321.099093;31.298361;22.22386
1;0;0;0;1;1;0;0;1;1;0;1;0;0;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1;2.4.1;61597.8;9.94833;1940.6;5474.412405;31.378575;22.750284
1;0;0;0;1;1;0;0;1;1;0;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;2.4.1;58948.6;8.109135;1865.4;5435.445504;31.638601;22.903472
1;0;0;0;1;1;0;0;1;1;0;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;1;1;2.4.1;58366.6;7.799985;1831.4;5432.316268;31.37907;22.602775
1;0;0;0;1;1;0;0;1;1;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;1;0;0;1;2.4.1;60728.2;9.34555;1884.2;5403.861298;31.283405;22.775598
1;0;0;0;1;1;0;0;1;1;0;1;0;0;1;0;0;0;1;1;0;1;0;1;0;1;0;0;1;2.4.1;59838.2;8.875226;1927;5461.850718;31.809475;22.850233
1;0;0;0;1;1;0;0;1;1;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;1;0;1;2.4.1;58135.2;7.521767;1847.2;5435.076222;31.50906;22.55812
1;0;0;0;1;1;0;0;1;1;0;1;0;0;1;0;0;0;1;1;0;1;0;1;0;0;1;0;1;2.4.1;57879.6;7.432657;1833.2;5411.32803;31.71149;22.646226
1;0;0;0;1;1;0;0;1;1;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;0;1;1;2.4.1;57840.2;7.511204;1833.8;5484.456839;31.537452;22.70035
1;0;0;0;1;1;0;0;1;1;0;1;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;1;1;2.4.1;58024.8;7.569384;1848.2;5487.405599;31.811184;22.941599
1;0;0;0;1;1;0;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1;2.4.1;59886.8;9.05296;1889;5435.717489;31.341941;22.711288
1;0;0;0;1;1;0;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;2.4.1;58046.8;7.477501;1795.6;5346.260403;31.021961;22.513718
1;0;0;0;1;1;0;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;1;2.4.1;58019;7.433164;1850.8;5494.214813;31.79851;22.77957
1;0;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;1;1;1;0;0;1;0;1;0;0;1;2.4.1;60345.6;8.944052;1917.2;5609.519185;31.672564;23.264292
1;0;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;1;1;0;1;0;1;0;1;0;0;1;2.4.1;60250;9.100967;1893;5424.573433;31.255546;22.630852
1;0;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;1;1;1;0;0;1;0;0;1;0;1;2.4.1;58101.8;7.647377;1812.4;5377.049257;31.136837;22.587897
1;0;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;1;1;0;1;0;1;0;0;1;0;1;2.4.1;58018.8;7.517217;1832.2;5481.984355;31.398317;22.712954
1;0;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;1;1;1;0;0;1;0;0;0;1;1;2.4.1;58292.8;7.709214;1852.4;5548.55335;31.745721;23.043728
1;0;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;1;1;0;1;0;1;0;0;0;1;1;2.4.1;57869.6;7.529879;1810.8;5385.289009;31.119683;22.487726
1;1;0;1;1;0;0;1;1;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;1;0;0;0;1;2.4.1;78812.2;17.946316;2709.6;5911.319093;34.159012;24.576234
1;1;0;1;1;0;0;1;1;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;1;0;0;0;1;2.4.1;73239.8;16.398722;2484.4;5888.766347;33.948752;24.423394
1;1;0;1;1;0;0;1;1;0;1;0;1;0;0;1;0;0;1;1;0;0;1;1;1;0;0;0;1;2.4.1;67660.8;14.214091;2218.8;5647.398291;32.725123;23.612503
1;1;0;1;1;0;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;2.4.1;78590.6;17.916574;2667.8;5841.472389;34.101149;24.656839
1;1;0;1;1;0;0;1;1;0;1;0;1;0;1;0;0;1;0;1;1;0;0;1;1;0;0;0;1;2.4.1;73104;16.282292;2444.2;5722.734778;33.412135;23.850219
1;1;0;1;1;0;0;1;1;0;1;0;1;0;1;0;0;0;1;1;1;0;0;1;1;0;0;0;1;2.4.1;67820.8;14.290579;2262;5738.340225;33.430421;23.847742
1;1;0;1;1;0;0;1;1;0;1;0;1;0;1;0;1;0;0;1;0;1;0;1;1;0;0;0;1;2.4.1;78786.2;17.928507;2747.8;5933.826413;34.593626;24.738512
1;1;0;1;1;0;0;1;1;0;1;0;1;0;1;0;0;1;0;1;0;1;0;1;1;0;0;0;1;2.4.1;73014.4;16.370069;2476;5724.315852;33.76745;24.033152
1;1;0;1;1;0;0;1;1;0;1;0;1;0;1;0;0;0;1;1;0;1;0;1;1;0;0;0;1;2.4.1;67878.4;14.186813;2249.2;5691.575307;32.965649;23.560578
1;1;0;1;1;0;0;1;1;0;1;0;1;1;0;1;1;0;0;1;0;0;1;1;1;0;0;0;1;2.4.1;78751;18.018234;2684.8;5908.5049;34.00755;24.638038
1;1;0;1;1;0;0;1;1;0;1;0;1;1;0;1;0;1;0;1;0;0;1;1;1;0;0;0;1;2.4.1;73118.6;16.333137;2489.8;5747.68637;34.021198;24.181608
1;1;0;1;1;0;0;1;1;0;1;0;1;1;0;1;0;0;1;1;0;0;1;1;1;0;0;0;1;2.4.1;67922;14.297353;2264.8;5671.007797;33.127088;23.74956
1;1;0;1;1;0;0;1;1;0;1;0;1;1;1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;2.4.1;79286.2;17.291092;2775;5931.884155;34.018568;24.864936
1;1;0;1;1;0;0;1;1;0;1;0;1;1;1;0;0;1;0;1;1;0;0;1;1;0;0;0;1;2.4.1;72890.4;16.382116;2451.4;5844.666544;33.492013;24.247827
1;1;0;1;1;0;0;1;1;0;1;0;1;1;1;0;0;0;1;1;1;0;0;1;1;0;0;0;1;2.4.1;67915.2;14.064298;2286;5733.662645;33.435544;23.788213
1;1;0;1;1;0;0;1;1;0;1;0;1;1;1;0;1;0;0;1;0;1;0;1;1;0;0;0;1;2.4.1;78461.2;17.823257;2674.2;5899.970287;34.128736;24.714427
1;1;0;1;1;0;0;1;1;0;1;0;1;1;1;0;0;1;0;1;0;1;0;1;1;0;0;0;1;2.4.1;73026;16.26727;2438.4;5728.944446;33.254524;23.795913
1;1;0;1;1;0;0;1;1;0;1;0;1;1;1;0;0;0;1;1;0;1;0;1;1;0;0;0;1;2.4.1;67724;14.257739;2265;5652.181441;33.362971;23.746116
1;1;0;1;1;0;0;1;1;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;1;0;0;1;2.4.1;99905.8;24.941026;3554.8;6364.852622;35.301461;26.402233
1;1;0;1;1;0;0;1;1;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;1;0;0;1;2.4.1;95827;24.39277;3366;6247.579755;34.992611;26.042143
1;1;0;1;1;0;0;1;1;0;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1;2.4.1;91759;23.798982;3212.6;6145.448861;34.876242;25.738827
1;1;0;1;1;0;0;1;1;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;1;2.4.1;100179.6;24.755916;3472;6301.608234;34.631857;26.26305
1;1;0;1;1;0;0;1;1;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;0;1;0;1;2.4.1;94478.4;23.883314;3211.4;6084.792101;33.93831;25.260147
1;1;0;1;1;0;0;1;1;0;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;2.4.1;89548;22.903167;3101.6;6115.297823;34.558581;25.518561
1;1;0;1;1;0;0;1;1;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;1;1;2.4.1;99838.6;24.669654;3503.6;6293.768653;34.884118;26.189119
1;1;0;1;1;0;0;1;1;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;1;1;2.4.1;94274.6;24.002329;3238;6113.477699;34.377522;25.544645
1;1;0;1;1;0;0;1;1;0;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;1;1;2.4.1;89629.4;22.875443;3063.6;6023.889295;34.132513;25.19905
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;1;0;0;1;1;0;0;1;0;1;0;0;1;2.4.1;125177.4;26.62273;4403.2;6735.834282;35.164453;28.049582
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;1;0;1;1;0;0;1;0;1;0;0;1;2.4.1;117278;25.477688;4111.4;6559.243251;35.009288;27.247523
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;0;1;1;1;0;0;1;0;1;0;0;1;2.4.1;112149.2;24.726435;3850.4;6438.773095;34.390618;26.806632
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;1;0;0;1;0;1;0;1;0;1;0;0;1;2.4.1;124442.4;26.272634;4387;6715.716439;35.182828;27.96438
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;1;0;1;0;1;0;1;0;1;0;0;1;2.4.1;117379.4;25.582625;4131.8;6566.052057;35.150162;27.424927
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;0;1;1;0;1;0;1;0;1;0;0;1;2.4.1;111721.8;24.655336;3897.8;6419.279633;34.712016;26.736162
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;0;1;2.4.1;99965.8;24.715062;3421.6;6164.72434;34.249515;25.861289
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;0;1;2.4.1;93967.8;23.82501;3288;6197.888447;34.779249;25.744896
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;1;0;1;2.4.1;89109.2;22.667258;2990.4;5999.957043;33.418625;24.838194
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;0;1;2.4.1;99511;24.604901;3371.4;6098.201559;33.879745;25.48395
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;1;0;1;0;1;0;1;0;0;1;0;1;2.4.1;94219.2;23.649039;3213.2;6183.017703;34.264774;25.754172
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;0;1;1;0;1;0;1;0;0;1;0;1;2.4.1;89667.2;23.126302;3096.2;6124.056082;34.401737;25.472626
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;1;0;0;1;1;0;0;1;0;0;0;1;1;2.4.1;100239.2;24.758027;3491.2;6244.787923;34.620783;25.992743
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;1;1;2.4.1;94322.8;23.966536;3235;6125.928231;34.291354;25.484263
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;0;1;1;2.4.1;88540;22.790187;3063.4;6090.398061;34.544938;25.377788
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;0;1;1;2.4.1;99839.2;24.641428;3487.8;6280.56744;34.883825;26.202225
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;1;1;2.4.1;94154.6;23.948007;3251.8;6136.562752;34.686646;25.592378
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;1;1;2.4.1;89059;22.782441;3034.6;6011.335853;34.09219;25.300231
1;1;0;1;1;0;0;1;1;0;1;1;0;1;0;1;1;0;0;1;0;0;1;1;0;1;0;0;1;2.4.1;100002.8;24.909863;3496.4;6260.608811;35.021069;26.248776
1;1;0;1;1;0;0;1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;0;1;0;0;1;2.4.1;93911.8;23.851034;3313.8;6253.748822;35.188681;26.019935
1;1;0;1;1;0;0;1;1;0;1;1;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1;2.4.1;88830.6;23.193835;3085.2;6121.25219;34.71847;25.546478
1;1;0;1;1;0;0;1;1;0;1;1;0;1;0;1;1;0;0;1;0;0;1;1;0;0;1;0;1;2.4.1;99050.2;24.582078;3432.6;6193.472699;34.542113;25.84464
1;1;0;1;1;0;0;1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;0;0;1;0;1;2.4.1;94322.4;24.020629;3294.2;6219.6685;34.902505;25.935131
1;1;0;1;1;0;0;1;1;0;1;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;2.4.1;88459.2;22.685777;3083.6;6122.135425;34.587123;25.449542
1;1;0;1;1;0;0;1;1;0;1;1;0;1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;1;2.4.1;100012.2;24.657417;3453.4;6257.99018;34.474427;26.083299
1;1;0;1;1;0;0;1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;0;0;0;1;1;2.4.1;94074.2;23.6562;3318.4;6302.467178;35.144831;26.079416
1;1;0;1;1;0;0;1;1;0;1;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;1;2.4.1;88802.4;22.732833;3054.4;6051.75301;34.513664;25.517912
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;1;0;0;1;1;0;0;1;0;1;0;0;1;2.4.1;123443.8;26.302602;4383.4;6753.475688;35.33295;28.000579
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;1;0;1;0;0;1;2.4.1;116401;25.503346;4053;6496.827083;34.855264;27.231657
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;0;1;1;1;0;0;1;0;1;0;0;1;2.4.1;110011.6;24.340819;3790;6319.288594;34.390257;26.447463
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;1;0;0;1;0;1;0;1;0;1;0;0;1;2.4.1;122398;26.227555;4325;6688.338027;35.278673;27.802717
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;0;1;0;1;0;1;0;0;1;2.4.1;116045.6;25.471218;4088.2;6576.773226;35.215576;27.343898
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;0;1;1;0;1;0;1;0;1;0;0;1;2.4.1;110090;24.231264;3824;6429.509248;34.744489;26.76978
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;1;0;0;1;1;0;0;1;0;0;1;0;1;2.4.1;99336.8;24.518233;3512.8;6356.270262;35.230264;26.380314
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;1;0;0;1;0;1;2.4.1;94353.6;23.984501;3273.4;6168.619585;34.631635;25.719687
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;0;1;1;1;0;0;1;0;0;1;0;1;2.4.1;89287.2;22.815863;3053.2;6051.657469;34.052557;25.168726
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;1;0;0;1;0;1;0;1;0;0;1;0;1;2.4.1;100255.8;24.720768;3553.4;6395.080661;35.138689;26.398616
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;0;1;0;1;0;0;1;0;1;2.4.1;94238.4;23.965239;3274;6177.22245;34.592604;25.718065
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;0;1;1;0;1;0;1;0;0;1;0;1;2.4.1;89227.6;22.805588;3066.8;6055.304981;34.318209;25.29125
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;1;0;0;1;1;0;0;1;0;0;0;1;1;2.4.1;100702;24.750202;3480.2;6226.308933;34.48579;26.072914
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;1;0;0;0;1;1;2.4.1;94781.4;23.867358;3245.2;6146.04682;34.301235;25.66344
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;0;1;1;1;0;0;1;0;0;0;1;1;2.4.1;89279.6;22.939834;3130.6;6158.518532;34.81151;25.622065
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;1;0;0;1;0;1;0;1;0;0;0;1;1;2.4.1;99654.8;24.753439;3449.8;6232.798807;34.471037;25.843401
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;0;1;0;1;0;0;0;1;1;2.4.1;94112.2;23.877739;3260;6185.480294;34.517843;25.708058
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;0;1;1;0;1;0;1;0;0;0;1;1;2.4.1;89839.4;22.910898;3107;6194.283168;34.521815;25.788732
1;1;0;1;1;0;0;1;1;1;0;0;1;0;0;1;0;0;1;1;0;0;1;1;1;0;0;0;1;2.4.1;54256.8;4.933556;1729.6;5420.501488;31.678088;22.541846
1;1;0;1;1;0;0;1;1;1;0;0;1;0;1;0;0;0;1;1;1;0;0;1;1;0;0;0;1;2.4.1;54285;4.91769;1712;5351.477051;31.415847;22.446029
1;1;0;1;1;0;0;1;1;1;0;0;1;0;1;0;0;0;1;1;0;1;0;1;1;0;0;0;1;2.4.1;54285.2;4.91365;1718.8;5427.682628;31.496667;22.503031
1;1;0;1;1;0;0;1;1;1;0;0;1;1;0;1;0;0;1;1;0;0;1;1;1;0;0;0;1;2.4.1;54750;4.760383;1750.6;5476.609603;31.763154;22.712082
1;1;0;1;1;0;0;1;1;1;0;0;1;1;1;0;0;0;1;1;1;0;0;1;1;0;0;0;1;2.4.1;54273.8;4.962316;1717.6;5409.305703;31.333388;22.446151
1;1;0;1;1;0;0;1;1;1;0;0;1;1;1;0;0;0;1;1;0;1;0;1;1;0;0;0;1;2.4.1;54209.2;4.959616;1729.6;5413.013259;31.780164;22.663083
1;1;0;1;1;0;0;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1;2.4.1;74769.8;17.647394;2485.8;5736.368629;32.990849;23.814331
1;1;0;1;1;0;0;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;2.4.1;73280.6;16.465768;2467;5851.922146;33.733574;24.558927
1;1;0;1;1;0;0;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;1;1;2.4.1;73150.6;16.428482;2407.8;5744.011076;32.820506;23.813653
1;1;0;1;1;0;0;1;1;1;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;1;0;0;1;2.4.1;74184.6;17.392751;2501.4;5850.603967;33.581088;24.306777
1;1;0;1;1;0;0;1;1;1;0;1;0;0;1;0;0;0;1;1;0;1;0;1;0;1;0;0;1;2.4.1;75325.6;17.40936;2569;5892.483171;33.934066;24.498624
1;1;0;1;1;0;0;1;1;1;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;1;0;1;2.4.1;73359.2;16.534801;2436.2;5751.333489;33.084691;24.16671
1;1;0;1;1;0;0;1;1;1;0;1;0;0;1;0;0;0;1;1;0;1;0;1;0;0;1;0;1;2.4.1;72993.4;16.405418;2446.4;5762.523338;33.394941;24.124116
1;1;0;1;1;0;0;1;1;1;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;0;1;1;2.4.1;72837;16.223558;2397.2;5683.742751;32.861728;23.760357
1;1;0;1;1;0;0;1;1;1;0;1;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;1;1;2.4.1;72821.6;16.379212;2437.4;5759.338204;33.50179;24.069049
1;1;0;1;1;0;0;1;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1;2.4.1;74378.8;17.393179;2514.6;5794.923392;33.748986;24.205034
1;1;0;1;1;0;0;1;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;2.4.1;73941.8;16.49958;2472.2;5783.811119;33.404265;24.210497
1;1;0;1;1;0;0;1;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;1;2.4.1;73007;16.415867;2410.2;5731.771041;32.911774;23.827617
1;1;0;1;1;0;0;1;1;1;0;1;0;1;1;0;0;0;1;1;1;0;0;1;0;1;0;0;1;2.4.1;74451.8;17.436032;2503.6;5827.325009;33.568263;24.251324
1;1;0;1;1;0;0;1;1;1;0;1;0;1;1;0;0;0;1;1;0;1;0;1;0;1;0;0;1;2.4.1;74741;17.232715;2561.4;5903.706366;33.881856;24.538062
1;1;0;1;1;0;0;1;1;1;0;1;0;1;1;0;0;0;1;1;1;0;0;1;0;0;1;0;1;2.4.1;73071.4;16.241506;2455;5815.759204;33.257093;24.160968
1;1;0;1;1;0;0;1;1;1;0;1;0;1;1;0;0;0;1;1;0;1;0;1;0;0;1;0;1;2.4.1;73134.8;16.172047;2418.2;5712.701247;33.053177;24.012231
1;1;0;1;1;0;0;1;1;1;0;1;0;1;1;0;0;0;1;1;1;0;0;1;0;0;0;1;1;2.4.1;72944;16.368752;2444.8;5750.213112;33.432972;24.045147
1;1;0;1;1;0;0;1;1;1;0;1;0;1;1;0;0;0;1;1;0;1;0;1;0;0;0;1;1;2.4.1;73016.2;16.376534;2458.6;5802.670726;33.622493;24.197728
1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;1;0;0;0;1;2.4.1;80420.8;18.599231;2730.8;5931.132118;33.745696;24.806536
1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;1;0;0;0;1;2.4.1;72105.8;15.978055;2440.2;5787.487649;33.731389;24.195339
1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;1;0;0;1;1;0;0;1;1;1;0;0;0;1;2.4.1;69513.4;15.017379;2323.6;5645.538273;33.168099;23.641632
1;1;0;1;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;2.4.1;80424.4;18.623674;2774.2;5933.805806;34.533358;24.962057
1;1;0;1;1;0;1;0;1;0;1;0;1;0;1;0;0;1;0;1;1;0;0;1;1;0;0;0;1;2.4.1;71769.2;15.944832;2422.4;5780.082274;33.8125;24.249066
1;1;0;1;1;0;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1;0;0;1;1;0;0;0;1;2.4.1;69625.6;14.991292;2332;5693.498865;33.169638;23.587034
1;1;0;1;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;1;0;1;0;1;1;0;0;0;1;2.4.1;80499;18.667491;2763.2;6018.073255;34.365219;25.036717
1;1;0;1;1;0;1;0;1;0;1;0;1;0;1;0;0;1;0;1;0;1;0;1;1;0;0;0;1;2.4.1;72176.4;16.013611;2444.2;5810.485829;33.776327;24.275053
1;1;0;1;1;0;1;0;1;0;1;0;1;0;1;0;0;0;1;1;0;1;0;1;1;0;0;0;1;2.4.1;69364.6;15.143482;2374;5790.959719;33.963403;24.027307
1;1;0;1;1;0;1;0;1;0;1;0;1;1;0;1;1;0;0;1;0;0;1;1;1;0;0;0;1;2.4.1;80445.2;18.667366;2744.4;5888.732838;33.935768;24.55871
1;1;0;1;1;0;1;0;1;0;1;0;1;1;0;1;0;1;0;1;0;0;1;1;1;0;0;0;1;2.4.1;72343.2;15.921561;2447;5760.275846;33.729419;24.074473
1;1;0;1;1;0;1;0;1;0;1;0;1;1;0;1;0;0;1;1;0;0;1;1;1;0;0;0;1;2.4.1;69849.4;15.102373;2370;5734.595713;33.649111;23.926473
1;1;0;1;1;0;1;0;1;0;1;0;1;1;1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;2.4.1;80305.8;18.60225;2777;6006.622285;34.609264;25.164227
1;1;0;1;1;0;1;0;1;0;1;0;1;1;1;0;0;1;0;1;1;0;0;1;1;0;0;0;1;2.4.1;72096.2;16.098889;2404;5799.220012;33.245;24.020888
1;1;0;1;1;0;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1;0;0;1;1;0;0;0;1;2.4.1;69721.6;15.189251;2338;5778.116751;33.480852;24.13655
1;1;0;1;1;0;1;0;1;0;1;0;1;1;1;0;1;0;0;1;0;1;0;1;1;0;0;0;1;2.4.1;80541.4;18.668593;2777.2;6005.774248;34.54417;25.149234
1;1;0;1;1;0;1;0;1;0;1;0;1;1;1;0;0;1;0;1;0;1;0;1;1;0;0;0;1;2.4.1;72042.4;15.962778;2450;5813.733986;33.806698;24.250125
1;1;0;1;1;0;1;0;1;0;1;0;1;1;1;0;0;0;1;1;0;1;0;1;1;0;0;0;1;2.4.1;69698.2;14.936998;2378.8;5771.245448;33.762346;23.91684
1;1;0;1;1;0;1;0;1;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;1;0;0;1;2.4.1;101963;25.552904;3543.6;6273.909184;34.701599;26.123355
1;1;0;1;1;0;1;0;1;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;1;0;0;1;2.4.1;94406.8;24.239368;3309.6;6215.059853;34.939431;25.92535
1;1;0;1;1;0;1;0;1;0;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1;2.4.1;93778.4;23.913513;3245;6205.909733;34.75943;25.859733
1;1;0;1;1;0;1;0;1;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;1;2.4.1;101895.6;25.125765;3574.8;6311.35676;34.87975;26.422682
1;1;0;1;1;0;1;0;1;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;0;1;0;1;2.4.1;93542.2;23.752004;3198.8;6107.37904;34.198179;25.376042
1;1;0;1;1;0;1;0;1;0;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;2.4.1;90636.4;23.266872;3128;6146.898504;34.572119;25.630811
1;1;0;1;1;0;1;0;1;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;1;1;2.4.1;101293.2;25.175477;3535.6;6287.304338;34.927843;26.320886
1;1;0;1;1;0;1;0;1;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;1;1;2.4.1;93645.4;23.837688;3287;6220.3691;34.767113;25.849005
1;1;0;1;1;0;1;0;1;0;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;1;1;2.4.1;89993.4;22.91417;3039.4;5971.940537;33.685374;24.928824
1;1;0;1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;0;1;1;0;0;1;0;1;0;0;1;2.4.1;127017.6;26.751169;4447;6711.547868;34.848394;27.836088
1;1;0;1;1;0;1;0;1;0;1;1;0;0;1;0;0;1;0;1;1;0;0;1;0;1;0;0;1;2.4.1;117551.2;25.562045;4129.2;6578.711359;35.167952;27.494074
1;1;0;1;1;0;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1;0;0;1;0;1;0;0;1;2.4.1;112604.6;24.708362;3919.6;6448.49049;34.741009;26.86135
