,performance,revision
1152,45.258,1.0.0
1153,23.304,1.0.0
1154,43.506,1.0.0
1155,22.416,1.0.0
1156,34.652,1.0.0
1157,19.86,1.0.0
1158,31.104,1.0.0
1159,20.804,1.0.0
1160,17.932,1.0.0
1161,11.774,1.0.0
1162,13.524,1.0.0
1163,8.634,1.0.0
1164,35.086,1.0.0
1165,23.002,1.0.0
1166,23.176,1.0.0
1167,14.524,1.0.0
1168,17.802,1.0.0
1169,10.962,1.0.0
1170,81.106,1.0.0
1171,41.152,1.0.0
1172,85.794,1.0.0
1173,44.346,1.0.0
1174,63.3,1.0.0
1175,34.546,1.0.0
1176,33.776,1.0.0
1177,23.6,1.0.0
1178,37.384,1.0.0
1179,34.58,1.0.0
1180,41.656,1.0.0
1181,30.082,1.0.0
1182,37.296,1.0.0
1183,25.484,1.0.0
1184,32.526,1.0.0
1185,19.914,1.0.0
1186,23.548,1.0.0
1187,14.218,1.0.0
1188,19.774,1.0.0
1189,10.552,1.0.0
1190,18.092,1.0.0
1191,9.65,1.0.0
1192,15.966,1.0.0
1193,9.74,1.0.0
1194,11.826,1.0.0
1195,9.586,1.0.0
1196,7.404,1.0.0
1197,5.85,1.0.0
1198,5.716,1.0.0
1199,4.382,1.0.0
1200,16.554,1.0.0
1201,14.364,1.0.0
1202,13.108,1.0.0
1203,9.532,1.0.0
1204,10.696,1.0.0
1205,7.452,1.0.0
1206,45.31,1.0.0
1207,23.394,1.0.0
1208,43.458,1.0.0
1209,22.496,1.0.0
1210,34.704,1.0.0
1211,19.858,1.0.0
1212,31.11,1.0.0
1213,21.93,1.0.0
1214,17.878,1.0.0
1215,12.804,1.0.0
1216,13.512,1.0.0
1217,9.266,1.0.0
1218,35.23,1.0.0
1219,26.666,1.0.0
1220,23.108,1.0.0
1221,17.27,1.0.0
1222,17.776,1.0.0
1223,12.592,1.0.0
1224,81.162,1.0.0
1225,41.12,1.0.0
1226,85.696,1.0.0
1227,44.346,1.0.0
1228,63.452,1.0.0
1229,34.522,1.0.0
1230,33.698,1.0.0
1231,29.158,1.0.0
1232,37.206,1.0.0
1233,49.992,1.0.0
1234,41.71,1.0.0
1235,43.174,1.0.0
1236,37.06,1.0.0
1237,39.672,1.0.0
1238,32.502,1.0.0
1239,30.58,1.0.0
1240,23.472,1.0.0
1241,21.64,1.0.0
1242,19.74,1.0.0
1243,10.408,1.0.0
1244,18.204,1.0.0
1245,9.598,1.0.0
1246,15.97,1.0.0
1247,9.72,1.0.0
1248,11.758,1.0.0
1249,8.578,1.0.0
1250,7.412,1.0.0
1251,5.208,1.0.0
1252,5.668,1.0.0
1253,3.91,1.0.0
1254,16.576,1.0.0
1255,11.154,1.0.0
1256,13.108,1.0.0
1257,8.172,1.0.0
1258,10.632,1.0.0
1259,6.514,1.0.0
1260,45.306,1.0.0
1261,23.306,1.0.0
1262,43.364,1.0.0
1263,22.424,1.0.0
1264,34.744,1.0.0
1265,19.792,1.0.0
1266,31.074,1.0.0
1267,20.784,1.0.0
1268,17.864,1.0.0
1269,11.746,1.0.0
1270,13.472,1.0.0
1271,8.598,1.0.0
1272,35.292,1.0.0
1273,22.902,1.0.0
1274,23.136,1.0.0
1275,14.496,1.0.0
1276,17.848,1.0.0
1277,10.936,1.0.0
1278,81.262,1.0.0
1279,41.16,1.0.0
1280,85.806,1.0.0
1281,44.36,1.0.0
1282,63.446,1.0.0
1283,34.522,1.0.0
1284,33.754,1.0.0
1285,23.592,1.0.0
1286,37.258,1.0.0
1287,34.56,1.0.0
1288,41.776,1.0.0
1289,30.082,1.0.0
1290,37.124,1.0.0
1291,25.622,1.0.0
1292,32.53,1.0.0
1293,19.844,1.0.0
1294,23.518,1.0.0
1295,14.256,1.0.0
1296,19.552,1.0.0
1297,10.398,1.0.0
1298,18.038,1.0.0
1299,9.686,1.0.0
1300,16.0,1.0.0
1301,9.714,1.0.0
1302,11.758,1.0.0
1303,9.596,1.0.0
1304,7.424,1.0.0
1305,5.812,1.0.0
1306,5.706,1.0.0
1307,4.476,1.0.0
1308,16.544,1.0.0
1309,14.432,1.0.0
1310,13.132,1.0.0
1311,9.54,1.0.0
1312,10.702,1.0.0
1313,7.442,1.0.0
1314,45.05,1.0.0
1315,23.212,1.0.0
1316,43.162,1.0.0
1317,22.418,1.0.0
1318,34.772,1.0.0
1319,19.862,1.0.0
1320,31.11,1.0.0
1321,22.178,1.0.0
1322,17.912,1.0.0
1323,12.874,1.0.0
1324,13.49,1.0.0
1325,9.334,1.0.0
1326,35.22,1.0.0
1327,26.732,1.0.0
1328,23.224,1.0.0
1329,16.116,1.0.0
1330,17.808,1.0.0
1331,12.184,1.0.0
1332,80.934,1.0.0
1333,41.096,1.0.0
1334,85.822,1.0.0
1335,44.418,1.0.0
1336,63.412,1.0.0
1337,34.606,1.0.0
1338,33.66,1.0.0
1339,29.284,1.0.0
1340,36.84,1.0.0
1341,49.586,1.0.0
1342,42.052,1.0.0
1343,44.8,1.0.0
1344,37.276,1.0.0
1345,39.722,1.0.0
1346,32.662,1.0.0
1347,28.86,1.0.0
1348,23.772,1.0.0
1349,20.91,1.0.0
1350,19.632,1.0.0
1351,10.302,1.0.0
1352,18.06,1.0.0
1353,9.646,1.0.0
1354,16.032,1.0.0
1355,9.672,1.0.0
1356,11.798,1.0.0
1357,8.64,1.0.0
1358,7.352,1.0.0
1359,5.228,1.0.0
1360,5.778,1.0.0
1361,3.932,1.0.0
1362,16.658,1.0.0
1363,11.204,1.0.0
1364,13.234,1.0.0
1365,8.174,1.0.0
1366,10.752,1.0.0
1367,6.546,1.0.0
1368,45.09,1.0.0
1369,23.244,1.0.0
1370,43.364,1.0.0
1371,22.298,1.0.0
1372,34.722,1.0.0
1373,19.884,1.0.0
1374,31.292,1.0.0
1375,20.842,1.0.0
1376,18.004,1.0.0
1377,11.766,1.0.0
1378,13.504,1.0.0
1379,8.6,1.0.0
1380,35.212,1.0.0
1381,22.914,1.0.0
1382,23.116,1.0.0
1383,14.564,1.0.0
1384,17.792,1.0.0
1385,10.974,1.0.0
1386,80.87,1.0.0
1387,41.088,1.0.0
1388,85.714,1.0.0
1389,44.368,1.0.0
1390,63.44,1.0.0
1391,34.488,1.0.0
1392,33.738,1.0.0
1393,23.556,1.0.0
1394,36.896,1.0.0
1395,34.504,1.0.0
1396,42.168,1.0.0
1397,30.702,1.0.0
1398,37.248,1.0.0
1399,25.634,1.0.0
1400,32.682,1.0.0
1401,20.08,1.0.0
1402,23.746,1.0.0
1403,14.394,1.0.0
1404,19.822,1.0.0
1405,10.578,1.0.0
1406,18.084,1.0.0
1407,9.638,1.0.0
1408,16.028,1.0.0
1409,9.77,1.0.0
1410,11.792,1.0.0
1411,9.598,1.0.0
1412,7.446,1.0.0
1413,5.874,1.0.0
1414,5.714,1.0.0
1415,4.47,1.0.0
1416,16.618,1.0.0
1417,14.484,1.0.0
1418,13.162,1.0.0
1419,9.5,1.0.0
1420,10.666,1.0.0
1421,7.432,1.0.0
1422,45.276,1.0.0
1423,23.42,1.0.0
1424,43.302,1.0.0
1425,22.596,1.0.0
1426,34.822,1.0.0
1427,19.978,1.0.0
1428,31.278,1.0.0
1429,22.094,1.0.0
1430,18.072,1.0.0
1431,12.872,1.0.0
1432,13.49,1.0.0
1433,9.332,1.0.0
1434,35.258,1.0.0
1435,26.718,1.0.0
1436,23.344,1.0.0
1437,17.342,1.0.0
1438,17.79,1.0.0
1439,12.604,1.0.0
1440,80.998,1.0.0
1441,41.112,1.0.0
1442,86.026,1.0.0
1443,44.454,1.0.0
1444,63.43,1.0.0
1445,34.65,1.0.0
1446,33.7,1.0.0
1447,29.142,1.0.0
1448,37.336,1.0.0
1449,49.82,1.0.0
1450,41.768,1.0.0
1451,43.218,1.0.0
1452,37.224,1.0.0
1453,39.742,1.0.0
1454,32.668,1.0.0
1455,30.664,1.0.0
1456,23.58,1.0.0
1457,21.678,1.0.0
1458,19.74,1.0.0
1459,10.422,1.0.0
1460,18.192,1.0.0
1461,9.626,1.0.0
1462,15.97,1.0.0
1463,9.74,1.0.0
1464,11.774,1.0.0
1465,8.638,1.0.0
1466,7.43,1.0.0
1467,5.21,1.0.0
1468,5.716,1.0.0
1469,3.91,1.0.0
1470,16.672,1.0.0
1471,11.158,1.0.0
1472,13.138,1.0.0
1473,8.192,1.0.0
1474,10.68,1.0.0
1475,6.564,1.0.0
1476,45.222,1.0.0
1477,23.272,1.0.0
1478,43.448,1.0.0
1479,22.466,1.0.0
1480,34.766,1.0.0
1481,19.918,1.0.0
1482,31.392,1.0.0
1483,20.76,1.0.0
1484,17.988,1.0.0
1485,11.79,1.0.0
1486,13.54,1.0.0
1487,8.664,1.0.0
1488,35.222,1.0.0
1489,23.166,1.0.0
1490,23.186,1.0.0
1491,14.514,1.0.0
1492,17.782,1.0.0
1493,11.036,1.0.0
1494,81.05,1.0.0
1495,41.166,1.0.0
1496,86.054,1.0.0
1497,44.392,1.0.0
1498,63.412,1.0.0
1499,34.636,1.0.0
1500,33.766,1.0.0
1501,23.602,1.0.0
1502,37.256,1.0.0
1503,34.604,1.0.0
1504,41.934,1.0.0
1505,30.166,1.0.0
1506,37.252,1.0.0
1507,25.708,1.0.0
1508,32.686,1.0.0
1509,20.008,1.0.0
1510,23.618,1.0.0
1511,14.288,1.0.0
1512,19.67,1.0.0
1513,10.54,1.0.0
1514,18.148,1.0.0
1515,9.682,1.0.0
1516,15.974,1.0.0
1517,9.762,1.0.0
1518,11.824,1.0.0
1519,9.668,1.0.0
1520,7.446,1.0.0
1521,5.85,1.0.0
1522,5.79,1.0.0
1523,4.388,1.0.0
1524,16.596,1.0.0
1525,14.462,1.0.0
1526,13.212,1.0.0
1527,9.586,1.0.0
1528,10.642,1.0.0
1529,7.468,1.0.0
1530,45.324,1.0.0
1531,23.312,1.0.0
1532,43.236,1.0.0
1533,22.466,1.0.0
1534,34.816,1.0.0
1535,19.93,1.0.0
1536,31.122,1.0.0
1537,22.0,1.0.0
1538,18.072,1.0.0
1539,12.826,1.0.0
1540,13.55,1.0.0
1541,9.348,1.0.0
1542,35.176,1.0.0
1543,26.766,1.0.0
1544,23.296,1.0.0
1545,17.242,1.0.0
1546,17.804,1.0.0
1547,12.608,1.0.0
1548,81.132,1.0.0
1549,41.136,1.0.0
1550,85.988,1.0.0
1551,44.472,1.0.0
1552,63.438,1.0.0
1553,34.628,1.0.0
1554,33.906,1.0.0
1555,29.138,1.0.0
1556,37.326,1.0.0
1557,49.886,1.0.0
1558,41.886,1.0.0
1559,43.156,1.0.0
1560,37.29,1.0.0
1561,39.606,1.0.0
1562,32.6,1.0.0
1563,30.778,1.0.0
1564,23.74,1.0.0
1565,21.74,1.0.0
1566,19.742,1.0.0
1567,10.492,1.0.0
1568,18.178,1.0.0
1569,9.682,1.0.0
1570,15.962,1.0.0
1571,9.718,1.0.0
1572,11.784,1.0.0
1573,8.582,1.0.0
1574,7.38,1.0.0
1575,5.264,1.0.0
1576,5.676,1.0.0
1577,3.904,1.0.0
1578,16.696,1.0.0
1579,11.158,1.0.0
1580,13.186,1.0.0
1581,8.222,1.0.0
1582,10.67,1.0.0
1583,6.542,1.0.0
1584,45.248,1.0.0
1585,23.314,1.0.0
1586,43.28,1.0.0
1587,22.486,1.0.0
1588,34.732,1.0.0
1589,19.838,1.0.0
1590,31.284,1.0.0
1591,20.836,1.0.0
1592,17.968,1.0.0
1593,11.834,1.0.0
1594,13.556,1.0.0
1595,8.628,1.0.0
1596,35.17,1.0.0
1597,23.102,1.0.0
1598,23.204,1.0.0
1599,14.65,1.0.0
1600,17.846,1.0.0
1601,10.994,1.0.0
1602,81.012,1.0.0
1603,41.144,1.0.0
1604,86.176,1.0.0
1605,44.34,1.0.0
1606,63.466,1.0.0
1607,34.576,1.0.0
1608,33.826,1.0.0
1609,23.598,1.0.0
1610,37.42,1.0.0
1611,34.608,1.0.0
1612,41.774,1.0.0
1613,30.192,1.0.0
1614,37.446,1.0.0
1615,25.638,1.0.0
1616,32.734,1.0.0
1617,19.968,1.0.0
1618,23.5,1.0.0
1619,14.298,1.0.0
1620,19.588,1.0.0
1621,10.386,1.0.0
1622,18.056,1.0.0
1623,9.678,1.0.0
1624,16.008,1.0.0
1625,9.702,1.0.0
1626,11.49,1.0.0
1627,9.838,1.0.0
1628,7.142,1.0.0
1629,5.97,1.0.0
1630,5.338,1.0.0
1631,4.516,1.0.0
1632,16.662,1.0.0
1633,14.506,1.0.0
1634,13.216,1.0.0
1635,9.474,1.0.0
1636,10.94,1.0.0
1637,7.58,1.0.0
1638,45.148,1.0.0
1639,23.284,1.0.0
1640,43.23,1.0.0
1641,22.52,1.0.0
1642,34.716,1.0.0
1643,19.906,1.0.0
1644,29.65,1.0.0
1645,21.944,1.0.0
1646,17.42,1.0.0
1647,12.71,1.0.0
1648,12.836,1.0.0
1649,9.31,1.0.0
1650,35.348,1.0.0
1651,26.794,1.0.0
1652,23.302,1.0.0
1653,16.136,1.0.0
1654,18.112,1.0.0
1655,12.278,1.0.0
1656,80.934,1.0.0
1657,41.082,1.0.0
1658,85.702,1.0.0
1659,44.426,1.0.0
1660,63.552,1.0.0
1661,34.57,1.0.0
1662,31.846,1.0.0
1663,28.378,1.0.0
1664,36.292,1.0.0
1665,49.586,1.0.0
1666,41.928,1.0.0
1667,44.736,1.0.0
1668,37.134,1.0.0
1669,39.664,1.0.0
1670,32.932,1.0.0
1671,28.904,1.0.0
1672,23.984,1.0.0
1673,20.95,1.0.0
1674,19.508,1.0.0
1675,10.454,1.0.0
1676,18.122,1.0.0
1677,9.612,1.0.0
1678,16.002,1.0.0
1679,9.776,1.0.0
1680,11.478,1.0.0
1681,9.836,1.0.0
1682,7.058,1.0.0
1683,5.92,1.0.0
1684,5.334,1.0.0
1685,4.514,1.0.0
1686,16.536,1.0.0
1687,14.42,1.0.0
1688,13.248,1.0.0
1689,9.516,1.0.0
1690,11.052,1.0.0
1691,7.522,1.0.0
1692,45.19,1.0.0
1693,23.296,1.0.0
1694,43.228,1.0.0
1695,22.494,1.0.0
1696,34.68,1.0.0
1697,19.906,1.0.0
1698,29.792,1.0.0
1699,22.0,1.0.0
1700,17.412,1.0.0
1701,12.676,1.0.0
1702,12.82,1.0.0
1703,9.186,1.0.0
1704,35.194,1.0.0
1705,26.876,1.0.0
1706,23.312,1.0.0
1707,16.35,1.0.0
1708,18.144,1.0.0
1709,12.278,1.0.0
1710,80.728,1.0.0
1711,41.044,1.0.0
1712,85.68,1.0.0
1713,44.374,1.0.0
1714,63.528,1.0.0
1715,34.594,1.0.0
1716,31.74,1.0.0
1717,28.512,1.0.0
1718,36.236,1.0.0
1719,49.708,1.0.0
1720,41.806,1.0.0
1721,44.632,1.0.0
1722,37.248,1.0.0
1723,39.694,1.0.0
1724,32.896,1.0.0
1725,28.928,1.0.0
1726,23.898,1.0.0
1727,20.884,1.0.0
1728,19.686,1.0.0
1729,10.322,1.0.0
1730,18.066,1.0.0
1731,9.596,1.0.0
1732,15.988,1.0.0
1733,9.748,1.0.0
1734,11.436,1.0.0
1735,8.66,1.0.0
1736,7.074,1.0.0
1737,5.27,1.0.0
1738,5.32,1.0.0
1739,3.934,1.0.0
1740,16.626,1.0.0
1741,11.276,1.0.0
1742,13.26,1.0.0
1743,8.198,1.0.0
1744,11.014,1.0.0
1745,6.686,1.0.0
1746,45.066,1.0.0
1747,23.242,1.0.0
1748,43.196,1.0.0
1749,22.42,1.0.0
1750,34.764,1.0.0
1751,19.924,1.0.0
1752,29.808,1.0.0
1753,20.308,1.0.0
1754,17.342,1.0.0
1755,11.614,1.0.0
1756,12.934,1.0.0
1757,8.572,1.0.0
1758,35.176,1.0.0
1759,23.012,1.0.0
1760,23.334,1.0.0
1761,14.634,1.0.0
1762,18.054,1.0.0
1763,11.108,1.0.0
1764,81.018,1.0.0
1765,41.106,1.0.0
1766,85.416,1.0.0
1767,44.366,1.0.0
1768,63.45,1.0.0
1769,34.5,1.0.0
1770,31.772,1.0.0
1771,22.878,1.0.0
1772,36.246,1.0.0
1773,34.464,1.0.0
1774,41.882,1.0.0
1775,30.58,1.0.0
1776,37.216,1.0.0
1777,25.45,1.0.0
1778,32.772,1.0.0
1779,20.162,1.0.0
1780,23.932,1.0.0
1781,14.526,1.0.0
1782,19.518,1.0.0
1783,10.236,1.0.0
1784,17.984,1.0.0
1785,9.536,1.0.0
1786,15.948,1.0.0
1787,9.702,1.0.0
1788,11.538,1.0.0
1789,8.654,1.0.0
1790,7.104,1.0.0
1791,5.278,1.0.0
1792,5.356,1.0.0
1793,3.956,1.0.0
1794,16.576,1.0.0
1795,11.266,1.0.0
1796,13.222,1.0.0
1797,8.256,1.0.0
1798,10.922,1.0.0
1799,6.702,1.0.0
1800,45.032,1.0.0
1801,23.254,1.0.0
1802,43.31,1.0.0
1803,22.354,1.0.0
1804,34.742,1.0.0
1805,19.82,1.0.0
1806,29.866,1.0.0
1807,20.342,1.0.0
1808,17.384,1.0.0
1809,11.69,1.0.0
1810,12.844,1.0.0
1811,8.522,1.0.0
1812,35.142,1.0.0
1813,22.968,1.0.0
1814,23.346,1.0.0
1815,14.55,1.0.0
1816,18.148,1.0.0
1817,11.066,1.0.0
1818,80.72,1.0.0
1819,41.032,1.0.0
1820,85.784,1.0.0
1821,44.28,1.0.0
1822,63.33,1.0.0
1823,34.534,1.0.0
1824,31.924,1.0.0
1825,22.828,1.0.0
1826,36.156,1.0.0
1827,34.478,1.0.0
1828,41.74,1.0.0
1829,30.642,1.0.0
1830,37.044,1.0.0
1831,25.492,1.0.0
1832,32.862,1.0.0
1833,19.984,1.0.0
1834,23.944,1.0.0
1835,14.522,1.0.0
1836,19.71,1.0.0
1837,10.468,1.0.0
1838,18.064,1.0.0
1839,9.712,1.0.0
1840,15.93,1.0.0
1841,9.73,1.0.0
1842,11.4,1.0.0
1843,9.732,1.0.0
1844,7.088,1.0.0
1845,5.976,1.0.0
1846,5.32,1.0.0
1847,4.44,1.0.0
1848,16.596,1.0.0
1849,14.474,1.0.0
1850,13.296,1.0.0
1851,9.734,1.0.0
1852,10.988,1.0.0
1853,7.616,1.0.0
1854,45.236,1.0.0
1855,23.4,1.0.0
1856,43.328,1.0.0
1857,22.5,1.0.0
1858,34.808,1.0.0
1859,19.842,1.0.0
1860,29.862,1.0.0
1861,21.768,1.0.0
1862,17.266,1.0.0
1863,12.654,1.0.0
1864,12.882,1.0.0
1865,9.176,1.0.0
1866,35.206,1.0.0
1867,26.642,1.0.0
1868,23.314,1.0.0
1869,16.34,1.0.0
1870,18.088,1.0.0
1871,12.238,1.0.0
1872,80.83,1.0.0
1873,41.172,1.0.0
1874,85.952,1.0.0
1875,44.344,1.0.0
1876,63.394,1.0.0
1877,34.588,1.0.0
1878,31.806,1.0.0
1879,28.318,1.0.0
1880,36.784,1.0.0
1881,49.904,1.0.0
1882,41.496,1.0.0
1883,43.112,1.0.0
1884,37.242,1.0.0
1885,39.652,1.0.0
1886,32.61,1.0.0
1887,29.17,1.0.0
1888,23.774,1.0.0
1889,21.054,1.0.0
1890,19.65,1.0.0
1891,10.418,1.0.0
1892,18.072,1.0.0
1893,9.694,1.0.0
1894,16.028,1.0.0
1895,9.794,1.0.0
1896,11.454,1.0.0
1897,9.73,1.0.0
1898,7.1,1.0.0
1899,5.908,1.0.0
1900,5.378,1.0.0
1901,4.402,1.0.0
1902,16.522,1.0.0
1903,14.382,1.0.0
1904,13.254,1.0.0
1905,9.734,1.0.0
1906,10.898,1.0.0
1907,7.624,1.0.0
1908,45.312,1.0.0
1909,23.332,1.0.0
1910,43.354,1.0.0
1911,22.458,1.0.0
1912,34.816,1.0.0
1913,19.846,1.0.0
1914,29.788,1.0.0
1915,21.82,1.0.0
1916,17.36,1.0.0
1917,12.59,1.0.0
1918,12.866,1.0.0
1919,9.162,1.0.0
1920,35.244,1.0.0
1921,26.68,1.0.0
1922,23.358,1.0.0
1923,16.434,1.0.0
1924,18.036,1.0.0
1925,12.272,1.0.0
1926,80.968,1.0.0
1927,41.154,1.0.0
1928,85.858,1.0.0
1929,44.386,1.0.0
1930,63.414,1.0.0
1931,34.692,1.0.0
1932,31.82,1.0.0
1933,28.284,1.0.0
1934,36.73,1.0.0
1935,49.852,1.0.0
1936,41.428,1.0.0
1937,43.062,1.0.0
1938,37.164,1.0.0
1939,39.54,1.0.0
1940,32.64,1.0.0
1941,29.222,1.0.0
1942,23.748,1.0.0
1943,21.042,1.0.0
1944,19.702,1.0.0
1945,10.398,1.0.0
1946,18.112,1.0.0
1947,9.662,1.0.0
1948,15.952,1.0.0
1949,9.728,1.0.0
1950,11.486,1.0.0
1951,8.69,1.0.0
1952,7.118,1.0.0
1953,5.254,1.0.0
1954,5.334,1.0.0
1955,3.918,1.0.0
1956,16.606,1.0.0
1957,11.186,1.0.0
1958,13.328,1.0.0
1959,8.288,1.0.0
1960,10.898,1.0.0
1961,6.746,1.0.0
1962,45.204,1.0.0
1963,23.248,1.0.0
1964,43.356,1.0.0
1965,22.384,1.0.0
1966,34.772,1.0.0
1967,19.866,1.0.0
1968,29.7,1.0.0
1969,20.238,1.0.0
1970,17.424,1.0.0
1971,11.628,1.0.0
1972,12.83,1.0.0
1973,8.534,1.0.0
1974,35.11,1.0.0
1975,22.986,1.0.0
1976,23.33,1.0.0
1977,14.56,1.0.0
1978,18.124,1.0.0
1979,11.07,1.0.0
1980,80.954,1.0.0
1981,41.098,1.0.0
1982,86.022,1.0.0
1983,44.442,1.0.0
1984,63.446,1.0.0
1985,34.52,1.0.0
1986,31.66,1.0.0
1987,22.77,1.0.0
1988,36.666,1.0.0
1989,34.594,1.0.0
1990,41.412,1.0.0
1991,30.066,1.0.0
1992,37.228,1.0.0
1993,25.434,1.0.0
1994,32.604,1.0.0
1995,19.966,1.0.0
1996,23.75,1.0.0
1997,14.382,1.0.0
1998,19.72,1.0.0
1999,10.374,1.0.0
2000,18.16,1.0.0
2001,9.692,1.0.0
2002,15.926,1.0.0
2003,9.666,1.0.0
2004,11.362,1.0.0
2005,8.688,1.0.0
2006,7.06,1.0.0
2007,5.266,1.0.0
2008,5.328,1.0.0
2009,3.908,1.0.0
2010,16.606,1.0.0
2011,11.144,1.0.0
2012,13.222,1.0.0
2013,8.164,1.0.0
2014,10.922,1.0.0
2015,6.644,1.0.0
2016,45.15,1.0.0
2017,23.296,1.0.0
2018,43.322,1.0.0
2019,22.506,1.0.0
2020,34.674,1.0.0
2021,19.818,1.0.0
2022,29.794,1.0.0
2023,20.22,1.0.0
2024,17.35,1.0.0
2025,11.582,1.0.0
2026,12.798,1.0.0
2027,8.496,1.0.0
2028,35.248,1.0.0
2029,23.01,1.0.0
2030,23.296,1.0.0
2031,14.59,1.0.0
2032,18.086,1.0.0
2033,11.094,1.0.0
2034,80.844,1.0.0
2035,41.112,1.0.0
2036,85.846,1.0.0
2037,44.312,1.0.0
2038,63.544,1.0.0
2039,34.58,1.0.0
2040,31.844,1.0.0
2041,22.862,1.0.0
2042,36.734,1.0.0
2043,34.584,1.0.0
2044,41.51,1.0.0
2045,30.148,1.0.0
2046,37.156,1.0.0
2047,25.57,1.0.0
2048,32.746,1.0.0
2049,20.006,1.0.0
2050,23.828,1.0.0
2051,14.47,1.0.0
2052,19.658,1.0.0
2053,10.39,1.0.0
2054,18.112,1.0.0
2055,9.666,1.0.0
2056,15.936,1.0.0
2057,9.774,1.0.0
2058,11.43,1.0.0
2059,9.83,1.0.0
2060,7.074,1.0.0
2061,5.958,1.0.0
2062,5.284,1.0.0
2063,4.472,1.0.0
2064,16.62,1.0.0
2065,14.424,1.0.0
2066,13.228,1.0.0
2067,9.746,1.0.0
2068,10.886,1.0.0
2069,7.594,1.0.0
2070,45.144,1.0.0
2071,23.362,1.0.0
2072,43.346,1.0.0
2073,22.534,1.0.0
2074,34.732,1.0.0
2075,19.858,1.0.0
2076,29.838,1.0.0
2077,21.882,1.0.0
2078,17.302,1.0.0
2079,12.604,1.0.0
2080,12.838,1.0.0
2081,9.194,1.0.0
2082,35.29,1.0.0
2083,26.686,1.0.0
2084,23.242,1.0.0
2085,16.356,1.0.0
2086,18.14,1.0.0
2087,12.4,1.0.0
2088,80.964,1.0.0
2089,41.204,1.0.0
2090,85.738,1.0.0
2091,44.312,1.0.0
2092,63.444,1.0.0
2093,34.596,1.0.0
2094,31.768,1.0.0
2095,28.248,1.0.0
2096,36.78,1.0.0
2097,49.794,1.0.0
2098,41.612,1.0.0
2099,43.176,1.0.0
2100,37.094,1.0.0
2101,39.636,1.0.0
2102,32.71,1.0.0
2103,29.312,1.0.0
2104,23.774,1.0.0
2105,21.134,1.0.0
2106,19.692,1.0.0
2107,10.466,1.0.0
2108,18.116,1.0.0
2109,9.736,1.0.0
2110,15.962,1.0.0
2111,9.752,1.0.0
2112,11.538,1.0.0
2113,9.71,1.0.0
2114,7.07,1.0.0
2115,5.88,1.0.0
2116,5.314,1.0.0
2117,4.468,1.0.0
2118,16.63,1.0.0
2119,14.374,1.0.0
2120,13.21,1.0.0
2121,9.606,1.0.0
2122,10.91,1.0.0
2123,7.66,1.0.0
2124,45.284,1.0.0
2125,23.31,1.0.0
2126,43.466,1.0.0
2127,22.572,1.0.0
2128,34.734,1.0.0
2129,19.912,1.0.0
2130,29.712,1.0.0
2131,21.884,1.0.0
2132,17.476,1.0.0
2133,12.57,1.0.0
2134,12.806,1.0.0
2135,9.174,1.0.0
2136,35.39,1.0.0
2137,26.732,1.0.0
2138,23.348,1.0.0
2139,16.374,1.0.0
2140,18.078,1.0.0
2141,12.374,1.0.0
2142,81.066,1.0.0
2143,41.14,1.0.0
2144,85.774,1.0.0
2145,44.458,1.0.0
2146,63.478,1.0.0
2147,34.542,1.0.0
2148,31.776,1.0.0
2149,28.348,1.0.0
2150,36.838,1.0.0
2151,50.026,1.0.0
2152,41.486,1.0.0
2153,43.048,1.0.0
2154,37.144,1.0.0
2155,39.568,1.0.0
2156,32.796,1.0.0
2157,29.238,1.0.0
2158,23.878,1.0.0
2159,21.046,1.0.0
2160,19.716,1.0.0
2161,10.484,1.0.0
2162,18.174,1.0.0
2163,9.616,1.0.0
2164,16.074,1.0.0
2165,9.69,1.0.0
2166,11.424,1.0.0
2167,8.642,1.0.0
2168,7.082,1.0.0
2169,5.258,1.0.0
2170,5.348,1.0.0
2171,3.946,1.0.0
2172,16.49,1.0.0
2173,11.158,1.0.0
2174,13.212,1.0.0
2175,8.226,1.0.0
2176,10.96,1.0.0
2177,6.658,1.0.0
2178,45.302,1.0.0
2179,23.36,1.0.0
2180,43.354,1.0.0
2181,22.28,1.0.0
2182,34.69,1.0.0
2183,19.816,1.0.0
2184,29.904,1.0.0
2185,20.332,1.0.0
2186,17.336,1.0.0
2187,11.622,1.0.0
2188,12.834,1.0.0
2189,8.498,1.0.0
2190,35.232,1.0.0
2191,22.956,1.0.0
2192,23.318,1.0.0
2193,14.584,1.0.0
2194,18.078,1.0.0
2195,11.044,1.0.0
2196,80.908,1.0.0
2197,41.092,1.0.0
2198,85.762,1.0.0
2199,44.312,1.0.0
2200,63.436,1.0.0
2201,34.546,1.0.0
2202,31.74,1.0.0
2203,22.962,1.0.0
2204,36.718,1.0.0
2205,34.552,1.0.0
2206,41.466,1.0.0
2207,30.134,1.0.0
2208,37.252,1.0.0
2209,25.768,1.0.0
2210,32.746,1.0.0
2211,20.072,1.0.0
2212,23.99,1.0.0
2213,14.37,1.0.0
2214,19.792,1.0.0
2215,10.464,1.0.0
2216,18.128,1.0.0
2217,9.646,1.0.0
2218,15.996,1.0.0
2219,9.676,1.0.0
2220,11.438,1.0.0
2221,8.712,1.0.0
2222,7.09,1.0.0
2223,5.238,1.0.0
2224,5.272,1.0.0
2225,3.946,1.0.0
2226,16.548,1.0.0
2227,11.094,1.0.0
