,revision,performance,size,energy,cpu
2774,v0.9.2,8.826799999999999,1732750.6,454.4,43.118333
2775,v0.9.2,8.4484,1700947.2,466.4,47.468334
2776,v0.9.2,12.057799999999999,1673448,502.2,30.265
2777,v0.9.2,10.071200000000001,1732638.4,452.2,39.226
2778,v0.9.2,8.901200000000001,1733238.4,435.4,45.442222
2779,v0.9.2,8.449,1700008,443,43.918889
2780,v0.9.2,12.487200000000001,1766923,497.4,27.497949
2781,v0.9.2,9.7942,1705268.2,439.4,38.95
2782,v0.9.2,8.869,1752653,431,43.731111
2783,v0.9.2,8.538200000000002,1737541.8,469.4,46.188333
2784,v0.9.2,11.9586,1673251,483.8,27.268485
2785,v0.9.2,9.9152,1715035.2,447,39.658546
2786,v0.9.2,8.838799999999999,1732411.8,423.2,44.151111
2787,v0.9.2,8.4954,1736290.4,440.6,47.986667
2788,v0.9.2,12.1972,1673448,494.8,29.288333
2789,v0.9.2,10.1842,1748770.2,466.2,37.676364
2790,v0.9.2,8.9384,1735594.6,430.6,44.091334
2791,v0.9.2,8.4716,1715017.6,436.4,46.051667
2792,v0.9.2,12.4312,1766923,498.2,27.605513
2793,v0.9.2,10.026399999999999,1750518.8,434.6,38.718
2794,v0.9.2,8.733799999999999,1722700.6,432.2,44.653889
2795,v0.9.2,8.394,1701779.4,416.6,46.546667
2796,v0.9.2,12.03,1673251,469.6,27.94
2797,v0.9.2,10.045200000000001,1710255.4,436.4,36.89
2798,v0.9.2,9.054,1764311.8,438.2,44.936889
2799,v0.9.2,8.5018,1730086,448,47.894167
2800,v0.9.2,12.0808,1673448,508.4,26.77
2801,v0.9.2,9.899799999999999,1716006.8,430.2,38.451818
2802,v0.9.2,8.825,1718187,441.2,44.180278
2803,v0.9.2,8.445799999999998,1731755,441,46.306111
2804,v0.9.2,12.5246,1766923,504.2,28.719103
2805,v0.9.2,10.131200000000002,1754478.4,441.8,39.504909
2806,v0.9.2,8.9882,1767188,419.8,44.615556
2807,v0.9.2,8.550799999999999,1737144.8,447,46.411111
2808,v0.9.2,12.1536,1673251,480.4,28.082564
2809,v0.9.2,10.208200000000001,1749450.6,454.2,37.68
2810,v0.9.2,8.9806,1733917,430.8,44.782222
2811,v0.9.2,8.6416,1730138.6,423.8,44.956111
2812,v0.9.2,12.071399999999999,1673448,481.8,26.4
2813,v0.9.2,10.0274,1732061.8,449.6,39.754364
2814,v0.9.2,8.775,1702377.2,415.4,41.861389
2815,v0.9.2,8.6214,1765362.4,455,46.218333
2816,v0.9.2,12.4344,1766923,504.2,29.533846
2817,v0.9.2,9.8604,1718378.4,431.4,37.904
2818,v0.9.2,8.881,1751491.4,429.8,44.995556
2819,v0.9.2,8.4702,1723022,426,45.295555
2820,v0.9.2,11.9904,1673251,458.4,29.33
2821,v0.9.2,10.0518,1726394.6,441.6,38.604
2822,v0.9.2,8.906600000000001,1716010,419.2,40.603889
2823,v0.9.2,8.409799999999999,1714641.4,421,45.195833
2824,v0.9.2,12.074399999999999,1673448,481.8,28.159231
2825,v0.9.2,9.9512,1714917.4,441.6,37.888465
2826,v0.9.2,8.992799999999999,1736918.6,438.4,42.564278
2827,v0.9.2,8.5086,1749566.4,434.2,46.078611
2828,v0.9.2,12.462,1766923,494,29.850769
2829,v0.9.2,10.003,1754042.8,430.4,38.088889
2830,v0.9.2,8.8478,1750392.4,425,43.460556
2831,v0.9.2,8.516399999999999,1718264.6,453.8,47.913611
2832,v0.9.2,11.9746,1673251,476,28.613333
2833,v0.9.2,9.9114,1714207.6,423.6,39.102545
2834,v0.9.2,9.0308,1746801.6,429.2,44.253778
2835,v0.9.2,8.5598,1732731.8,447,46.0225
2836,v0.9.2,12.141200000000001,1673448,481.4,27.980641
2837,v0.9.2,10.0514,1730061,460.8,38.657636
2838,v0.9.2,8.749799999999999,1716074.4,435,45.215556
2839,v0.9.2,8.5148,1738227.2,434.2,46.157222
2840,v0.9.2,12.5306,1766923,495.4,29.31359
2841,v0.9.2,9.9368,1706837,445,38.192
2842,v0.9.2,8.945200000000002,1738077.6,421,45.077333
2843,v0.9.2,8.3474,1691443.2,422.8,47.826111
2844,v0.9.2,12.0146,1673251,480.4,26.748182
2845,v0.9.2,9.9584,1731198.4,424.4,37.264
2846,v0.9.2,8.954,1733112.2,420.8,44.323778
2847,v0.9.2,8.574200000000001,1701102.2,446.2,45.760833
2848,v0.9.2,12.2516,1673448,461.8,28.874744
2849,v0.9.2,9.913200000000002,1716890.2,426.4,39.813273
2850,v0.9.2,8.916799999999999,1733863.4,441.2,44.24
2851,v0.9.2,8.4382,1723518.6,447,46.337778
2852,v0.9.2,12.47,1766923,486.6,27.745897
2853,v0.9.2,9.962399999999999,1709269.2,449.4,39.022
2854,v0.9.2,8.974200000000002,1753863.6,423,43.951111
2855,v0.9.2,8.5386,1751284.2,441.4,48.157778
2856,v0.9.2,11.945799999999998,1673251,471.4,28.387576
2857,v0.9.2,9.9884,1734195.8,430,37.814444
2858,v0.9.2,8.816600000000001,1716395,420.4,44.446667
2859,v0.9.2,8.619200000000001,1747001.4,458.4,47.190278
2860,v0.9.2,12.1268,1673448,483,29.595513
2861,v0.9.2,9.9214,1732775.8,429.2,37.586222
2862,v0.9.2,8.91,1722864.2,422.6,43.564444
2863,v0.9.2,8.6208,1718180.8,456.8,46.393056
2864,v0.9.2,12.59,1766923,503.2,27.86141
2865,v0.9.2,10.0278,1719379,456.8,38.936545
2866,v0.9.2,8.8756,1733138.2,434.2,44.206945
2867,v0.9.2,8.4798,1734409,432,46.888056
2868,v0.9.2,11.9484,1673251,471.8,29.273333
2869,v0.9.2,10.1038,1714637.8,447.4,37.970444
2870,v0.9.2,9.044799999999999,1711836.8,429,43.615111
2871,v0.9.2,8.4892,1717936.8,447.6,46.212778
2872,v0.9.2,12.109200000000001,1673448,469,29.773718
2873,v0.9.2,9.8892,1714976.2,441.8,37.831778
2874,v0.9.2,8.848,1718859.8,443.4,44.500555
2875,v0.9.2,8.5434,1717278.2,432.2,47.359167
2876,v0.9.2,12.492799999999999,1766923,490.4,29.15218
2877,v0.9.2,10.127600000000001,1749905.2,447,37.79
2878,v0.9.2,8.8504,1713592.6,424.4,45.292
2879,v0.9.2,8.5686,1751050,446.4,47.481111
2880,v0.9.2,11.976600000000001,1673251,474.4,27.765
2881,v0.9.2,9.923,1719645.6,450.6,38.633091
2882,v0.9.2,8.864,1718305.8,432,44.546667
2883,v0.9.2,8.468399999999999,1718326,469.2,44.717222
2884,v0.9.2,12.056799999999999,1673448,497.2,28.856667
2885,v0.9.2,10.033,1751221.6,427.2,40.078
2886,v0.9.2,8.8514,1720514.2,435.2,44.571111
2887,v0.9.2,8.533,1735269.8,428.2,46.675278
2888,v0.9.2,12.5246,1766923,488.8,29.393846
2889,v0.9.2,9.936399999999999,1737431.2,438.2,38.266222
2890,v0.9.2,8.909600000000001,1721466.2,425.4,44.877778
2891,v0.9.2,8.6486,1726228.4,441.8,48.082222
2892,v0.9.2,11.9878,1673251,463.8,28.415
2893,v0.9.2,10.2386,1746602.4,464.6,38.974182
2894,v0.9.2,8.8218,1715732.2,438.6,45.075556
2895,v0.9.2,8.636,1735561,445.4,44.496389
2896,v0.9.2,12.1524,1673448,480.2,28.401667
2897,v0.9.2,10.0786,1734594.8,440.4,39.040182
2898,v0.9.2,8.8644,1730134.2,432.2,42.754444
2899,v0.9.2,8.5616,1737253.6,496.2,43.59
2900,v0.9.2,12.4674,1766923,473.4,29.423974
2901,v0.9.2,9.9466,1719572,450,37.979333
2902,v0.9.2,8.803600000000001,1706645.2,433,44.135556
2903,v0.9.2,8.488,1717122,416.8,48.14
2904,v0.9.2,11.934,1673251,472,27.391667
2905,v0.9.2,10.457799999999999,1748322.4,454,37.714364
2906,v0.9.2,8.925799999999999,1745669,425.8,45.377778
2907,v0.9.2,8.6432,1732425.4,446.8,45.691111
2908,v0.9.2,12.119,1673448,486.2,28.006667
2909,v0.9.2,9.9162,1717510,439.4,35.316222
2910,v0.9.2,8.921,1748539.6,418.4,44.664445
2911,v0.9.2,8.525799999999998,1734731.2,452.2,45.778056
2912,v0.9.2,12.483,1766923,490.4,27.659231
2913,v0.9.2,9.9764,1732934.4,434,39.930182
2914,v0.9.2,8.9528,1767598.2,450.4,42.308611
2915,v0.9.2,8.461200000000002,1736637,433.4,46.9575
2916,v0.9.2,11.9614,1673251,471,28.936667
2917,v0.9.2,10.0606,1712570.8,458.8,39.802
2918,v0.9.2,8.983600000000001,1749947.6,445.6,44.767333
2919,v0.9.2,8.5114,1734001.8,448.8,46.381944
2920,v0.9.2,12.087200000000001,1673448,482.6,30.168718
2921,v0.9.2,10.061200000000001,1749891,454.4,38.062
2922,v0.9.2,8.843399999999999,1730480.4,421.6,43.209167
2923,v0.9.2,8.5136,1714212.4,426.8,47.371111
2924,v0.9.2,12.445200000000002,1766923,501.2,27.92218
2925,v0.9.2,9.9886,1697869.4,420.6,38.006
2926,v0.9.2,8.816799999999999,1739538.6,441.8,45.137778
2927,v0.9.2,8.5112,1718565.8,421.6,44.54
2928,v0.9.2,12.134799999999998,1673251,474.8,28.168333
2929,v0.9.2,10.039200000000001,1716747,447.2,39.321818
2930,v0.9.2,8.911,1718205.8,434.6,42.976667
2931,v0.9.2,8.597,1750723.6,460,45.663611
2932,v0.9.2,12.0692,1673448,473.6,29.210769
2933,v0.9.2,9.911,1715721.4,434.6,39.454
2934,v0.9.2,8.9506,1750544.6,425.2,43.504
2935,v0.9.2,8.5758,1733525.8,443.4,48.064444
2936,v0.9.2,12.438,1766923,513.6,27.360384
2937,v0.9.2,10.0224,1753347.4,440.6,39.588
2938,v0.9.2,8.9092,1735302,419.8,42.38
2939,v0.9.2,8.550799999999999,1755255,433.2,48.197778
2940,v0.9.2,12.034799999999999,1673251,479.6,26.147576
2941,v0.9.2,9.983799999999999,1732571.6,438.6,39.338
2942,v0.9.2,8.8742,1714508.8,434.2,44.477778
2943,v0.9.2,8.622,1736554,439.4,45.878611
2944,v0.9.2,12.1272,1673448,511.6,29.29
2945,v0.9.2,9.869200000000001,1719567.8,430.2,38.351333
2946,v0.9.2,8.822,1712313.2,434.8,43.811111
2947,v0.9.2,8.476,1736655,435.6,47.781945
2948,v0.9.2,12.454600000000001,1766923,469.2,29.858461
2949,v0.9.2,10.09,1768365,439.2,36.545636
2950,v0.9.2,8.8118,1740558.4,451.4,45.151111
2951,v0.9.2,8.61,1736750.2,454,46.482833
2952,v0.9.2,12.2196,1592979,458.8,25.565
2953,v0.9.2,9.821,1578786,423.2,38.339778
2954,v0.9.2,8.813799999999999,1586278.4,441.2,44.306667
2955,v0.9.2,8.422799999999999,1578511.6,422.4,46.995
2956,v0.9.2,11.707600000000001,1550274,462.6,29.926667
2957,v0.9.2,9.8058,1577873.6,445.6,39.302
2958,v0.9.2,8.7756,1587664,418.4,40.750556
2959,v0.9.2,8.2652,1570580.8,455.4,48.371111
2960,v0.9.2,12.183399999999999,1596040,489,29.513205
2961,v0.9.2,9.8414,1570367,431,36.145556
2962,v0.9.2,8.593399999999999,1578833.6,424.2,45.097778
2963,v0.9.2,8.3056,1571485.6,448.8,46.806389
2964,v0.9.2,12.178,1592979,499.8,27.551667
2965,v0.9.2,9.7492,1578838.4,436.2,37.912667
2966,v0.9.2,8.5806,1568631.4,436.8,42.955
2967,v0.9.2,8.306,1577334.6,447.4,44.7825
2968,v0.9.2,11.6778,1550274,465.6,29.405
2969,v0.9.2,9.8872,1594917.2,434.4,38.360222
2970,v0.9.2,8.617799999999999,1579133.2,454,41.965278
2971,v0.9.2,8.308399999999999,1570216,412.4,47.240556
2972,v0.9.2,12.197799999999999,1596040,501.6,28.031539
2973,v0.9.2,9.7458,1587770.4,432.4,38.724
2974,v0.9.2,8.852799999999998,1596049.8,459,45.275556
2975,v0.9.2,8.429,1588745,417.6,47.237778
2976,v0.9.2,12.1404,1592979,455.8,26.588333
2977,v0.9.2,9.883,1578661.6,434.8,39.329273
2978,v0.9.2,8.5916,1570769.2,433.4,44.008056
2979,v0.9.2,8.1504,1562602.4,442.6,45.8225
2980,v0.9.2,11.736799999999999,1550274,439.2,30.221667
2981,v0.9.2,9.9216,1586402.6,445.2,37.704
2982,v0.9.2,8.7286,1586129.2,414.8,42.264722
2983,v0.9.2,8.411200000000001,1578650,417.2,47.92
2984,v0.9.2,12.147,1596040,482.6,28.524616
2985,v0.9.2,9.897,1578218.4,437,38.400222
2986,v0.9.2,8.661200000000001,1578582,438.8,45.391111
2987,v0.9.2,8.384799999999998,1578030.8,417.6,47.331667
2988,v0.9.2,12.2574,1592979,500,29.233718
2989,v0.9.2,9.858600000000001,1585786.4,434.6,35.994667
2990,v0.9.2,8.6666,1577429.6,471.4,44.302222
2991,v0.9.2,8.2386,1568942.8,416.6,47.324444
2992,v0.9.2,11.6908,1550274,462.6,26.477121
2993,v0.9.2,9.8826,1595212.2,436,38.07
2994,v0.9.2,8.6068,1570416.6,409.6,44.606944
2995,v0.9.2,8.3,1577744.4,412.4,45.323056
2996,v0.9.2,12.2054,1596040,470.6,28.555257
2997,v0.9.2,9.8664,1586818,433.4,39.418
2998,v0.9.2,8.7044,1579316.2,418.4,41.415278
2999,v0.9.2,8.3294,1587071.8,425,46.304722
3000,v0.9.2,12.235,1592979,487.2,28.065897
3001,v0.9.2,9.8786,1586978,422.4,37.212
3002,v0.9.2,8.8874,1593794.4,457.8,44.382222
3003,v0.9.2,8.0928,1560784.4,415.6,47.144444
3004,v0.9.2,11.702399999999999,1550274,466,27.362121
3005,v0.9.2,9.772200000000002,1570359.4,446.2,36.944
3006,v0.9.2,8.7854,1577597.8,422.2,44.315556
3007,v0.9.2,8.3898,1586118.6,430,44.513333
3008,v0.9.2,12.294,1596040,511,29.568974
3009,v0.9.2,9.6448,1569181.6,420.8,38.968444
3010,v0.9.2,8.712399999999999,1570393.2,429.2,44.997778
3011,v0.9.2,8.1654,1569684.8,405.8,47.238056
3012,v0.9.2,12.2622,1592979,463.2,29.573846
3013,v0.9.2,9.733600000000001,1576860.2,435.8,36.912222
3014,v0.9.2,8.760200000000001,1577022,417.4,45.153333
3015,v0.9.2,8.3934,1586623.2,467,45.458889
3016,v0.9.2,11.782200000000001,1550274,484,26.507424
3017,v0.9.2,9.677,1571035.8,429,37.745778
3018,v0.9.2,8.512,1572229.6,424.2,44.640833
3019,v0.9.2,8.4534,1586637.8,468.8,45.168333
3020,v0.9.2,12.2484,1596040,488.6,29.751538
3021,v0.9.2,9.736600000000001,1587266,445,37.949556
3022,v0.9.2,8.7836,1595251.2,440.4,44.037778
3023,v0.9.2,8.294,1579543.4,406.4,47.988611
3024,v0.9.2,12.1986,1592979,478.4,27.506667
3025,v0.9.2,9.606,1568698.8,427.8,36.768
3026,v0.9.2,8.7102,1585691.4,415.8,40.625
3027,v0.9.2,8.1408,1568396.4,410.6,47.369444
3028,v0.9.2,11.6532,1550274,456,27.176364
3029,v0.9.2,9.92,1587297.2,441.8,37.182
3030,v0.9.2,8.5758,1570223.4,424,43.406389
3031,v0.9.2,8.3294,1586162.4,417,44.806944
3032,v0.9.2,12.229,1596040,463.6,26.365
3033,v0.9.2,9.8774,1570775.4,447.4,38.904222
3034,v0.9.2,8.7136,1588224.8,427.6,44.175
3035,v0.9.2,8.3546,1587443.8,428.4,44.52
3036,v0.9.2,12.195200000000002,1592979,479.6,28.315897
3037,v0.9.2,9.678600000000001,1568278.6,441.2,38.606
3038,v0.9.2,8.619,1578359.8,429.8,43.737222
3039,v0.9.2,8.2636,1568752.8,415.8,48.330278
3040,v0.9.2,11.6696,1550274,460.2,28.604091
3041,v0.9.2,9.843200000000001,1586622.8,438.6,37.281333
3042,v0.9.2,8.7456,1587598.6,434.4,45.068889
3043,v0.9.2,8.3322,1571358.4,422.4,44.249722
3044,v0.9.2,12.3224,1596040,494.6,26.993333
3045,v0.9.2,9.7836,1578473.4,438.2,39.19
3046,v0.9.2,8.649799999999999,1580234.4,411.6,43.677778
3047,v0.9.2,8.3318,1579634.8,430,44.43
3048,v0.9.2,12.1264,1592979,491.6,29.174487
3049,v0.9.2,9.774,1587039,429,37.811556
3050,v0.9.2,8.696200000000001,1585580,431.4,43.603889
3051,v0.9.2,8.477799999999998,1578381,430.4,47.588889
3052,v0.9.2,11.6622,1550274,431.6,27.591667
3053,v0.9.2,9.782,1586041.2,426.8,37.517111
3054,v0.9.2,8.664399999999999,1586087,433.6,45.7
3055,v0.9.2,8.550600000000001,1586439.2,437.8,46.149722
3056,v0.9.2,12.1516,1596040,509,27.936282
3057,v0.9.2,9.619,1570231.4,428.8,38.829556
3058,v0.9.2,8.6814,1580654.6,412.2,45.075556
3059,v0.9.2,8.299,1578669.2,435.4,46.573611
3060,v0.9.2,12.1486,1592979,495.2,27.78141
3061,v0.9.2,9.935,1584885.4,445.8,39.824364
3062,v0.9.2,8.6112,1570483.6,421.4,44.765
3063,v0.9.2,8.411200000000001,1578073.8,446,46.364444
3064,v0.9.2,11.7564,1550274,440,29.27106
3065,v0.9.2,9.706,1579422,427.6,37.105111
3066,v0.9.2,8.7432,1586377.4,431.8,43.750833
3067,v0.9.2,8.3868,1585830.4,415.2,48.137778
3068,v0.9.2,12.093,1596040,492.8,30.218334
3069,v0.9.2,9.6196,1571487,434.4,37.053778
3070,v0.9.2,8.6904,1588857.4,424.6,41.200556
3071,v0.9.2,8.2916,1570324,421.4,47.953611
3072,v0.9.2,12.148,1592979,460.2,28.323333
3073,v0.9.2,9.726,1570053.4,428.8,37.084444
3074,v0.9.2,8.600200000000001,1578764.2,407.4,45.331111
3075,v0.9.2,8.3846,1586077.8,439,46.231944
3076,v0.9.2,11.6662,1550274,463.6,27.968031
3077,v0.9.2,9.728,1579977.2,423,39.284
3078,v0.9.2,8.723600000000001,1586073.2,434,43.020556
3079,v0.9.2,8.2214,1562338,433.4,47.1025
3080,v0.9.2,12.257200000000001,1596040,494.6,28.957436
3081,v0.9.2,9.8382,1595421,431.4,36.036
3082,v0.9.2,8.666799999999999,1579732.2,417.2,42.886944
3083,v0.9.2,8.4252,1587022,434.4,47.591945
3084,v0.9.2,12.1956,1592979,475.6,26.815
3085,v0.9.2,9.7292,1579155.6,430.2,37.189556
3086,v0.9.2,8.6648,1578380,424,42.971389
3087,v0.9.2,8.504,1576944.6,427.6,47.724444
3088,v0.9.2,11.7028,1550274,438.2,28.78
3089,v0.9.2,9.7564,1578314,431.8,36.962667
3090,v0.9.2,8.6044,1571242.6,422.6,44.933333
3091,v0.9.2,8.3352,1568838.8,426,45.293333
3092,v0.9.2,12.2404,1596040,446.8,26.52
3093,v0.9.2,9.627,1564580,443,38.836667
3094,v0.9.2,8.7248,1586549.8,417,42.443889
3095,v0.9.2,8.3348,1571800.6,424.6,45.355278
3096,v0.9.2,12.2458,1592979,474.6,29.914102
3097,v0.9.2,9.69,1568372.8,438.2,37.126667
3098,v0.9.2,8.6814,1586928.6,437,43.0575
3099,v0.9.2,8.433,1586041,434.6,46.3275
3100,v0.9.2,11.7616,1550274,458.8,30.296667
3101,v0.9.2,9.8126,1586126.4,436.4,37.137556
3102,v0.9.2,8.785200000000001,1586616.6,427.8,43.530833
3103,v0.9.2,8.592600000000001,1586606.4,437,46.486222
3104,v0.9.2,12.1448,1596040,508.6,26.821667
3105,v0.9.2,9.7418,1578828.4,417,39.304
3106,v0.9.2,8.7636,1579975.4,410.6,44.087389
3107,v0.9.2,8.3672,1587375.2,437.2,46.818333
3108,v0.9.2,12.0784,1592979,481.8,28.24
3109,v0.9.2,9.915,1576826.6,440.4,36.855778
3110,v0.9.2,8.6676,1579531,416.6,44.496111
3111,v0.9.2,8.1882,1569651,451.8,45.952222
3112,v0.9.2,11.6766,1550274,468.6,29.593333
3113,v0.9.2,9.592799999999999,1562108.4,443.4,38.594889
3114,v0.9.2,8.547600000000001,1562148,418.8,45.328889
3115,v0.9.2,8.3248,1578454.6,418.8,46.02
3116,v0.9.2,12.173399999999999,1596040,485.2,29.438077
3117,v0.9.2,9.7666,1579745,432.8,36.866222
3118,v0.9.2,8.712399999999999,1588787.8,441.4,44.858611
3119,v0.9.2,8.3762,1595657.6,446.6,47.86
3120,v0.9.2,12.18,1592979,489.8,28.78782
3121,v0.9.2,9.7844,1577664.6,434.2,36.906889
3122,v0.9.2,8.7986,1594176.4,424.2,42.714722
3123,v0.9.2,8.445200000000002,1577057.2,416,46.501945
3124,v0.9.2,11.7936,1550274,470.8,30.246667
3125,v0.9.2,9.6098,1561110.6,426.6,38.838444
3126,v0.9.2,8.776399999999999,1580293.6,420.8,45.151111
3127,v0.9.2,8.456,1586636.2,430.8,47.997778
3128,v0.9.2,12.2624,1596040,479.8,28.153205
3129,v0.9.2,9.724200000000002,1578900.8,438,36.958889
3130,v0.9.2,8.7194,1587215.4,437,44.864444
3131,v0.9.2,8.399,1587513.2,459.6,47.520833
3132,v0.9.2,12.130799999999999,1592979,479.6,27.025
3133,v0.9.2,9.832,1586243,433,39.066
3134,v0.9.2,8.77,1578453.4,409.8,41.859722
3135,v0.9.2,8.186,1563510.4,404.2,46.148889
3136,v0.9.2,11.7042,1550274,471.4,29.768333
3137,v0.9.2,9.663,1580335.8,435,35.831111
3138,v0.9.2,8.5622,1570491.2,433.2,42.499444
3139,v0.9.2,8.2294,1570725.6,415,47.744444
3140,v0.9.2,12.1266,1596040,489.8,27.67
3141,v0.9.2,9.648200000000001,1569258.2,440.2,37.914889
3142,v0.9.2,8.5314,1570713.8,419.6,45.328889
3143,v0.9.2,8.4352,1587472.6,442.8,44.2675
3144,v0.9.2,12.196399999999999,1592979,491.2,28.769615
3145,v0.9.2,9.852,1586789.8,431.2,38.546222
3146,v0.9.2,8.7036,1587168.8,431.2,43.160556
3147,v0.9.2,8.304799999999998,1578176.8,398,46.496111
3148,v0.9.2,11.718200000000001,1550274,465,28.06803
3149,v0.9.2,9.6106,1568884.2,435.2,37.033333
3150,v0.9.2,8.9162,1594392.6,440.6,44.632889
3151,v0.9.2,8.439200000000001,1586720.4,431,47.055278
3152,v0.9.2,12.2508,1596040,493.6,29.155513
3153,v0.9.2,9.590399999999999,1571219.6,432.4,36.878222
3154,v0.9.2,8.7094,1580376.4,412.2,43.7075
3155,v0.9.2,8.217,1572620.8,421.6,47.201111
3156,v0.9.2,12.2446,1592979,498.8,29.831538
3157,v0.9.2,9.8064,1578651,430,36.518
3158,v0.9.2,8.629,1586059.4,438.2,45.104444
3159,v0.9.2,8.4816,1586267.4,435.8,46.211667
3160,v0.9.2,11.671,1550274,452.4,27.561818
3161,v0.9.2,9.812,1586807.6,425.4,36.079556
3162,v0.9.2,8.6256,1578175.2,428.2,45.513333
3163,v0.9.2,8.3446,1588012.8,453.2,45.957778
3164,v0.9.2,12.247,1596040,490.8,28.585769
3165,v0.9.2,9.7606,1577962.8,434.6,39.332
3166,v0.9.2,8.554200000000002,1569589.4,418.8,43.838611
3167,v0.9.2,8.3438,1587457.4,439.6,45.61
3168,v0.9.2,76.7774,1475431,2664.2,25.965454
3169,v0.9.2,50.577400000000004,1464309.8,2146.6,43.796047
3170,v0.9.2,39.2746,1477761.6,1965.2,59.984577
3171,v0.9.2,35.375,1465132,1906.2,71.318682
3172,v0.9.2,75.72619999999999,1470870,2679,25.83228
3173,v0.9.2,50.4846,1462826.2,2179,44.144047
3174,v0.9.2,38.783,1476702.6,1906,59.700526
3175,v0.9.2,35.5384,1463575.6,1879.8,71.487222
3176,v0.9.2,75.55980000000001,1487056,2616.6,25.789568
3177,v0.9.2,50.6148,1469625.8,2188.6,44.124776
3178,v0.9.2,39.099199999999996,1473563,1935.6,59.918308
3179,v0.9.2,35.2424,1474726,1886.2,71.323254
3180,v0.9.2,76.7138,1475431,2675.8,25.894276
3181,v0.9.2,50.883,1466313.2,2157.4,43.938913
3182,v0.9.2,38.901,1460528.2,1956,60.003509
3183,v0.9.2,35.338,1464075,1899,71.185143
3184,v0.9.2,75.7692,1470870,2626.2,25.876428
3185,v0.9.2,50.4482,1469724.8,2183.6,44.233953
3186,v0.9.2,39.0904,1471468,1899.2,59.885695
3187,v0.9.2,35.3166,1471835.2,1950.4,71.247429
3188,v0.9.2,75.59519999999999,1487056,2605.2,26.013246
3189,v0.9.2,50.434400000000004,1478111.4,2123.4,44.296918
3190,v0.9.2,38.9778,1477204,1999.2,60.048761
3191,v0.9.2,35.3898,1483053.2,1899,71.16646
3192,v0.9.2,76.7458,1475431,2606.4,25.901644
3193,v0.9.2,50.8278,1476439.2,2279.4,44.062698
3194,v0.9.2,39.0118,1471541,1895.2,59.987179
3195,v0.9.2,35.661,1474142.4,1959.2,71.337698
3196,v0.9.2,75.75319999999999,1470870,2644.8,25.997435
3197,v0.9.2,50.928599999999996,1475953.6,2150.8,44.179464
3198,v0.9.2,39.251599999999996,1472099,2003.2,60.039077
3199,v0.9.2,35.467,1461883,1941.4,71.338191
3200,v0.9.2,75.70939999999999,1487056,2693.6,25.697954
3201,v0.9.2,50.9354,1480293.6,2121.6,44.134619
3202,v0.9.2,38.9574,1486869.8,1947.6,59.779487
3203,v0.9.2,35.3198,1469708,1889,71.232619
3204,v0.9.2,76.83319999999999,1475431,2725.8,25.962857
3205,v0.9.2,50.592800000000004,1471282.6,2159.8,43.958377
3206,v0.9.2,38.908199999999994,1468655.8,1925.4,60.006667
3207,v0.9.2,35.482,1466632.4,1942.8,71.366968
3208,v0.9.2,75.7702,1470870,2591.2,25.903526
3209,v0.9.2,50.193400000000004,1465602.4,2130,44.170996
3210,v0.9.2,39.1626,1468083.2,1975,60.008782
3211,v0.9.2,35.2584,1475580.4,1942.8,71.472698
3212,v0.9.2,75.5984,1487056,2612.4,25.959954
3213,v0.9.2,50.7772,1478948.6,2185.6,44.028816
3214,v0.9.2,39.216,1473297.8,1941.4,59.523802
3215,v0.9.2,35.129400000000004,1473737.4,1930,71.25973
3216,v0.9.2,76.776,1475431,2744.2,25.744798
3217,v0.9.2,50.8378,1469847,2164,43.762439
3218,v0.9.2,39.1352,1469862.2,1931.2,60.040257
3219,v0.9.2,35.3812,1473427.6,1907,71.348921
3220,v0.9.2,75.71560000000001,1470870,2670.6,25.996688
3221,v0.9.2,50.703199999999995,1475084.6,2166,44.106925
3222,v0.9.2,39.181,1473050.6,1978.2,59.943687
3223,v0.9.2,35.2364,1475776,1949.2,71.290857
3224,v0.9.2,75.7376,1487056,2631.2,25.906309
3225,v0.9.2,50.4966,1473394.8,2154.6,44.065537
3226,v0.9.2,38.6622,1471371.4,1952.8,60.018461
3227,v0.9.2,35.594800000000006,1474725,1935.4,71.114365
3228,v0.9.2,76.75739999999999,1475431,2672.2,25.847085
3229,v0.9.2,50.35,1463204.6,2190.8,44.157231
3230,v0.9.2,38.983,1472460.6,1984.4,60.162051
3231,v0.9.2,35.4074,1481022.8,1912,71.083254
3232,v0.9.2,75.8176,1470870,2618,25.807386
3233,v0.9.2,50.66,1477333,2222.2,44.214486
3234,v0.9.2,38.743199999999995,1466479.6,1932,60.014872
3235,v0.9.2,35.51,1469864.2,1984.8,71.304254
3236,v0.9.2,75.6228,1487056,2654.2,25.624119
3237,v0.9.2,50.783,1476734.2,2169,44.016322
3238,v0.9.2,38.7562,1482204.8,1935.6,59.757301
3239,v0.9.2,35.1342,1475462.2,1932.8,71.237794
3240,v0.9.2,76.784,1475431,2705.4,26.012987
3241,v0.9.2,50.6976,1466796.4,2200.4,44.1036
3242,v0.9.2,38.7902,1467888,1930.6,60.103158
3243,v0.9.2,35.3844,1459529.8,1914,71.251317
3244,v0.9.2,75.736,1470870,2617.4,25.851003
3245,v0.9.2,50.4876,1467706.4,2215.4,44.189838
3246,v0.9.2,39.058,1470684,1962.4,59.887179
3247,v0.9.2,35.37,1465702,1904.2,71.425683
3248,v0.9.2,75.6426,1487056,2643,25.86347
