root;WindowSize;CompressionLevel;performance;energy;memory;size;revision
1;10;3;0.007491;0.057417;0.031476;0.000000;1.0.3
1;11;3;0.007992;0.306750;0.020284;0.000000;1.0.3
1;12;3;0.007506;0.167239;0.020911;0.000000;1.0.3
1;13;3;0.006907;0.120426;0.054443;0.000000;1.0.3
1;14;3;0.004180;0.067442;0.033720;0.000000;1.0.3
1;15;3;0.015166;0.039846;0.025735;0.000000;1.0.3
1;16;3;0.011053;0.097611;0.026899;0.000000;1.0.3
1;17;3;0.008008;0.239818;0.022866;0.000000;1.0.3
1;18;3;0.069100;0.205149;0.017210;0.000000;1.0.3
1;19;3;0.007430;0.165244;0.023853;0.000000;1.0.3
1;20;3;0.002467;0.187199;0.022627;0.000000;1.0.3
1;21;3;0.005926;0.103171;0.003052;0.000000;1.0.3
1;22;3;0.008969;0.147233;0.007999;0.000000;1.0.3
1;23;3;0.010691;0.126303;0.004502;0.000000;1.0.3
1;24;3;0.007607;0.025559;0.003467;0.000000;1.0.3
1;10;4;0.005330;0.181231;0.005094;0.000000;1.0.3
1;11;4;0.006233;0.059545;0.016745;0.000000;1.0.3
1;12;4;0.006958;0.036020;0.006228;0.000000;1.0.3
1;13;4;0.014445;0.176558;0.010617;0.000000;1.0.3
1;14;4;0.002937;0.057541;0.017336;0.000000;1.0.3
1;15;4;0.008100;0.162725;0.004841;0.000000;1.0.3
1;16;4;0.008152;0.163285;0.008429;0.000000;1.0.3
1;17;4;0.011666;0.105281;0.013159;0.000000;1.0.3
1;18;4;0.004472;0.228423;0.015564;0.000000;1.0.3
1;19;4;0.012597;0.085705;0.006653;0.000000;1.0.3
1;20;4;0.015999;0.132072;0.009228;0.000000;1.0.3
1;21;4;0.019240;0.109009;0.063776;0.000000;1.0.3
1;22;4;0.009423;0.133122;0.038931;0.000000;1.0.3
1;23;4;0.006957;0.028306;0.010866;0.000000;1.0.3
1;24;4;0.012848;0.163900;0.013414;0.000000;1.0.3
1;10;5;0.007264;0.054157;0.018073;0.000000;1.0.3
1;11;5;0.005067;0.101046;0.021976;0.000000;1.0.3
1;12;5;0.003854;0.143575;0.029054;0.000000;1.0.3
1;13;5;0.003251;0.038488;0.024408;0.000000;1.0.3
1;14;5;0.013430;0.072060;0.019239;0.000000;1.0.3
1;15;5;0.002688;0.037582;0.018193;0.000000;1.0.3
1;16;5;0.004729;0.140290;0.030910;0.000000;1.0.3
1;17;5;0.002415;0.093851;0.013812;0.000000;1.0.3
1;18;5;0.003201;0.072217;0.003361;0.000000;1.0.3
1;19;5;0.012087;0.086177;0.041580;0.000000;1.0.3
1;20;5;0.004924;0.019826;0.011335;0.000000;1.0.3
1;21;5;0.003205;0.092168;0.092864;0.000000;1.0.3
1;22;5;0.002818;0.048183;0.023248;0.000000;1.0.3
1;23;5;0.010539;0.063663;0.014124;0.000000;1.0.3
1;24;5;0.002729;0.057580;0.009779;0.000000;1.0.3
1;10;6;0.007266;0.193280;0.027167;0.000000;1.0.3
1;11;6;0.002480;0.116919;0.029446;0.000000;1.0.3
1;12;6;0.004097;0.160023;0.019623;0.000000;1.0.3
1;13;6;0.003403;0.131078;0.036097;0.000000;1.0.3
1;14;6;0.005701;0.090645;0.029300;0.000000;1.0.3
1;15;6;0.002045;0.086780;0.040599;0.000000;1.0.3
1;16;6;0.002681;0.053313;0.033835;0.000000;1.0.3
1;17;6;0.004248;0.044625;0.022143;0.000000;1.0.3
1;18;6;0.004479;0.020292;0.011605;0.000000;1.0.3
1;19;6;0.012176;0.056808;0.006507;0.000000;1.0.3
1;20;6;0.013795;0.020805;0.009836;0.000000;1.0.3
1;21;6;0.011347;0.035764;0.066921;0.000000;1.0.3
1;22;6;0.018662;0.020079;0.020810;0.000000;1.0.3
1;23;6;0.006788;0.041428;0.007255;0.000000;1.0.3
1;24;6;0.009579;0.033030;0.014405;0.000000;1.0.3
1;10;7;0.005071;0.066135;0.026908;0.000000;1.0.3
1;11;7;0.007228;0.077341;0.020756;0.000000;1.0.3
1;12;7;0.003970;0.079998;0.039292;0.000000;1.0.3
1;13;7;0.006577;0.090625;0.018513;0.000000;1.0.3
1;14;7;0.004269;0.180502;0.035166;0.000000;1.0.3
1;15;7;0.003129;0.085038;0.010492;0.000000;1.0.3
1;16;7;0.002094;0.055417;0.018279;0.000000;1.0.3
1;17;7;0.004380;0.068912;0.006332;0.000000;1.0.3
1;18;7;0.007366;0.053952;0.005063;0.000000;1.0.3
1;19;7;0.006416;0.056494;0.006367;0.000000;1.0.3
1;20;7;0.007601;0.041299;0.006886;0.000000;1.0.3
1;21;7;0.013159;0.031151;0.035897;0.000000;1.0.3
1;22;7;0.022577;0.039826;0.012577;0.000000;1.0.3
1;23;7;0.002458;0.029806;0.011213;0.000000;1.0.3
1;24;7;0.003857;0.023706;0.009797;0.000000;1.0.3
1;10;8;0.003998;0.166924;0.033684;0.000000;1.0.3
1;11;8;0.003321;0.067274;0.047328;0.000000;1.0.3
1;12;8;0.005633;0.067626;0.033548;0.000000;1.0.3
1;13;8;0.003984;0.087484;0.016463;0.000000;1.0.3
1;14;8;0.012809;0.077479;0.018294;0.000000;1.0.3
1;15;8;0.002918;0.082257;0.025480;0.000000;1.0.3
1;16;8;0.003348;0.071325;0.035863;0.000000;1.0.3
1;17;8;0.004637;0.074727;0.002268;0.000000;1.0.3
1;18;8;0.009582;0.020121;0.005548;0.000000;1.0.3
1;19;8;0.007050;0.017139;0.004500;0.000000;1.0.3
1;20;8;0.004051;0.042306;0.004416;0.000000;1.0.3
1;21;8;0.007527;0.050352;0.028276;0.000000;1.0.3
1;22;8;0.011933;0.044760;0.008256;0.000000;1.0.3
1;23;8;0.026364;0.030085;0.001766;0.000000;1.0.3
1;24;8;0.010981;0.025419;0.011022;0.000000;1.0.3
1;10;9;0.004404;0.183242;0.025493;0.000000;1.0.3
1;11;9;0.003847;0.075066;0.024665;0.000000;1.0.3
1;12;9;0.004029;0.130108;0.039185;0.000000;1.0.3
1;13;9;0.003349;0.063182;0.026637;0.000000;1.0.3
1;14;9;0.004005;0.046823;0.018538;0.000000;1.0.3
1;15;9;0.002047;0.053367;0.015794;0.000000;1.0.3
1;16;9;0.003379;0.039828;0.028006;0.000000;1.0.3
1;17;9;0.004070;0.046031;0.002385;0.000000;1.0.3
1;18;9;0.004895;0.077759;0.017444;0.000000;1.0.3
1;19;9;0.005727;0.046691;0.016419;0.000000;1.0.3
1;20;9;0.019811;0.079145;0.034497;0.000000;1.0.3
1;21;9;0.015518;0.019899;0.026858;0.000000;1.0.3
1;22;9;0.030281;0.022175;0.017286;0.000000;1.0.3
1;23;9;0.036920;0.020363;0.016150;0.000000;1.0.3
1;24;9;0.023810;0.036369;0.016173;0.000000;1.0.3
1;10;10;0.000928;0.015823;0.018627;0.000000;1.0.3
1;11;10;0.009047;0.014822;0.028629;0.000000;1.0.3
1;12;10;0.001025;0.016311;0.013287;0.000000;1.0.3
1;13;10;0.002132;0.018739;0.020369;0.000000;1.0.3
1;14;10;0.001675;0.017596;0.016945;0.000000;1.0.3
1;15;10;0.000811;0.027515;0.016740;0.000000;1.0.3
1;16;10;0.002674;0.018593;0.020970;0.000000;1.0.3
1;17;10;0.001274;0.019248;0.015725;0.000000;1.0.3
1;18;10;0.001802;0.020701;0.026056;0.000000;1.0.3
1;19;10;0.002516;0.021166;0.027583;0.000000;1.0.3
1;20;10;0.003254;0.024559;0.033110;0.000000;1.0.3
1;21;10;0.001574;0.010541;0.002285;0.000000;1.0.3
1;22;10;0.003349;0.019460;0.010733;0.000000;1.0.3
1;23;10;0.002936;0.016042;0.004060;0.000000;1.0.3
1;24;10;0.001226;0.016625;0.003010;0.000000;1.0.3
1;10;11;0.002149;0.019467;0.045995;0.000000;1.0.3
1;11;11;0.001899;0.019983;0.045939;0.000000;1.0.3
1;12;11;0.001950;0.017765;0.019546;0.000000;1.0.3
1;13;11;0.001843;0.022332;0.037319;0.000000;1.0.3
1;14;11;0.002183;0.017850;0.040095;0.000000;1.0.3
1;15;11;0.002718;0.021204;0.014585;0.000000;1.0.3
1;16;11;0.002512;0.020731;0.017613;0.000000;1.0.3
1;17;11;0.002143;0.020057;0.100276;0.000000;1.0.3
1;18;11;0.001368;0.022068;0.042949;0.000000;1.0.3
1;19;11;0.001415;0.018452;0.009208;0.000000;1.0.3
1;20;11;0.002384;0.020469;0.019223;0.000000;1.0.3
1;21;11;0.001585;0.024096;0.001784;0.000000;1.0.3
1;22;11;0.001466;0.019326;0.006509;0.000000;1.0.3
1;23;11;0.001621;0.017383;0.005016;0.000000;1.0.3
1;24;11;0.001590;0.019005;0.002860;0.000000;1.0.3
1;10;0;0.007740;0.088932;0.032555;0.000000;1.0.4
1;11;0;0.007677;0.228840;0.018200;0.000000;1.0.4
1;12;0;0.009654;0.029671;0.033367;0.000000;1.0.4
1;13;0;0.010050;0.009828;0.017243;0.000000;1.0.4
1;14;0;0.034173;0.101239;0.028115;0.000000;1.0.4
1;15;0;0.017462;0.021833;0.037234;0.000000;1.0.4
1;16;0;0.032616;0.028635;0.023700;0.000000;1.0.4
1;17;0;0.022952;0.024483;0.027633;0.000000;1.0.4
1;18;0;0.017462;0.030746;0.047985;0.000000;1.0.4
1;19;0;0.025984;0.026264;0.039189;0.000000;1.0.4
1;20;0;0.025875;0.023301;0.031285;0.000000;1.0.4
1;21;0;0.024811;0.039324;0.047625;0.000000;1.0.4
1;22;0;0.028208;0.021181;0.032836;0.000000;1.0.4
1;23;0;0.020833;0.023144;0.020144;0.000000;1.0.4
1;24;0;0.034139;0.038475;0.031034;0.000000;1.0.4
1;10;1;0.010612;0.094919;0.046423;0.000000;1.0.4
1;11;1;0.010328;0.291839;0.033817;0.000000;1.0.4
1;12;1;0.014925;0.344915;0.050119;0.000000;1.0.4
1;13;1;0.020416;0.284868;0.032312;0.000000;1.0.4
1;14;1;0.012252;0.021959;0.038850;0.000000;1.0.4
1;15;1;0.021504;0.024017;0.035374;0.000000;1.0.4
1;16;1;0.021566;0.024483;0.060300;0.000000;1.0.4
1;17;1;0.020496;0.026962;0.025290;0.000000;1.0.4
1;18;1;0.011696;0.017480;0.033843;0.000000;1.0.4
1;19;1;0.021362;0.024608;0.037944;0.000000;1.0.4
1;20;1;0.009301;0.025934;0.055577;0.000000;1.0.4
1;21;1;0.042855;0.026552;0.040209;0.000000;1.0.4
1;22;1;0.007059;0.025868;0.018865;0.000000;1.0.4
1;23;1;0.019831;0.025934;0.020905;0.000000;1.0.4
1;24;1;0.018332;0.020672;0.020442;0.000000;1.0.4
1;10;2;0.007785;0.089660;0.041870;0.000000;1.0.4
1;11;2;0.013401;0.090070;0.048735;0.000000;1.0.4
1;12;2;0.007160;0.205450;0.025477;0.000000;1.0.4
1;13;2;0.009007;0.078316;0.029400;0.000000;1.0.4
1;14;2;0.009850;0.356132;0.020031;0.000000;1.0.4
1;15;2;0.005115;0.219635;0.040302;0.000000;1.0.4
1;16;2;0.008682;0.060955;0.012091;0.000000;1.0.4
1;17;2;0.005148;0.218227;0.034578;0.000000;1.0.4
1;18;2;0.008673;0.305081;0.010329;0.000000;1.0.4
1;19;2;0.012414;0.224816;0.022481;0.000000;1.0.4
1;20;2;0.011920;0.214103;0.020950;0.000000;1.0.4
1;21;2;0.005181;0.105081;0.007217;0.000000;1.0.4
1;22;2;0.010376;0.096330;0.009324;0.000000;1.0.4
1;23;2;0.010578;0.043947;0.003392;0.000000;1.0.4
1;24;2;0.005249;0.089048;0.001638;0.000000;1.0.4
1;10;3;0.008172;0.179547;0.040371;0.000000;1.0.4
1;11;3;0.008878;0.136383;0.042068;0.000000;1.0.4
1;12;3;0.007536;0.191514;0.029528;0.000000;1.0.4
1;13;3;0.005974;0.328004;0.008104;0.000000;1.0.4
1;14;3;0.007779;0.040940;0.021629;0.000000;1.0.4
1;15;3;0.005450;0.169466;0.031420;0.000000;1.0.4
1;16;3;0.007080;0.024299;0.033448;0.000000;1.0.4
1;17;3;0.004969;0.148551;0.023539;0.000000;1.0.4
1;18;3;0.008032;0.190609;0.036528;0.000000;1.0.4
1;19;3;0.004495;0.069591;0.013063;0.000000;1.0.4
1;20;3;0.004495;0.185113;0.028984;0.000000;1.0.4
1;21;3;0.005589;0.241368;0.014867;0.000000;1.0.4
1;22;3;0.003861;0.079679;0.009280;0.000000;1.0.4
1;23;3;0.008625;0.106178;0.003559;0.000000;1.0.4
1;24;3;0.006588;0.140435;0.003632;0.000000;1.0.4
1;10;4;0.010949;0.079733;0.011269;0.000000;1.0.4
1;11;4;0.010844;0.157296;0.017889;0.000000;1.0.4
1;12;4;0.007338;0.111717;0.004712;0.000000;1.0.4
1;13;4;0.008395;0.199829;0.014136;0.000000;1.0.4
1;14;4;0.010564;0.144089;0.019175;0.000000;1.0.4
1;15;4;0.007758;0.148817;0.004811;0.000000;1.0.4
1;16;4;0.012228;0.180648;0.016465;0.000000;1.0.4
1;17;4;0.003898;0.181348;0.014277;0.000000;1.0.4
1;18;4;0.012024;0.159899;0.012478;0.000000;1.0.4
1;19;4;0.013374;0.021677;0.014877;0.000000;1.0.4
1;20;4;0.015098;0.163745;0.008248;0.000000;1.0.4
1;21;4;0.012029;0.160319;0.004620;0.000000;1.0.4
1;22;4;0.013928;0.146785;0.043137;0.000000;1.0.4
1;23;4;0.012101;0.170983;0.013753;0.000000;1.0.4
1;24;4;0.008396;0.161675;0.011006;0.000000;1.0.4
1;10;5;0.006959;0.093750;0.027223;0.000000;1.0.4
1;11;5;0.003324;0.117240;0.020504;0.000000;1.0.4
1;12;5;0.004708;0.073019;0.040066;0.000000;1.0.4
1;13;5;0.005308;0.056044;0.025643;0.000000;1.0.4
1;14;5;0.004276;0.136874;0.024924;0.000000;1.0.4
1;15;5;0.005367;0.133401;0.027791;0.000000;1.0.4
1;16;5;0.003728;0.107801;0.017026;0.000000;1.0.4
1;17;5;0.005688;0.095282;0.029238;0.000000;1.0.4
1;18;5;0.003500;0.069012;0.012583;0.000000;1.0.4
1;19;5;0.003291;0.033305;0.008144;0.000000;1.0.4
1;20;5;0.007885;0.091106;0.006140;0.000000;1.0.4
1;21;5;0.004703;0.113723;0.062896;0.000000;1.0.4
1;22;5;0.003515;0.123794;0.033579;0.000000;1.0.4
1;23;5;0.001946;0.044878;0.023297;0.000000;1.0.4
1;24;5;0.003279;0.076569;0.013705;0.000000;1.0.4
1;10;6;0.004219;0.125174;0.019742;0.000000;1.0.4
1;11;6;0.003242;0.093460;0.017616;0.000000;1.0.4
1;12;6;0.005714;0.082368;0.033800;0.000000;1.0.4
1;13;6;0.003750;0.056205;0.019396;0.000000;1.0.4
1;14;6;0.006691;0.059914;0.032847;0.000000;1.0.4
1;15;6;0.002434;0.104194;0.032032;0.000000;1.0.4
1;16;6;0.003012;0.062014;0.033214;0.000000;1.0.4
1;17;6;0.005611;0.077561;0.017030;0.000000;1.0.4
1;18;6;0.006848;0.036723;0.018022;0.000000;1.0.4
1;19;6;0.012748;0.066464;0.025870;0.000000;1.0.4
1;20;6;0.008823;0.085025;0.012566;0.000000;1.0.4
1;21;6;0.015629;0.052789;0.065573;0.000000;1.0.4
1;22;6;0.016233;0.063864;0.020692;0.000000;1.0.4
1;23;6;0.007063;0.029854;0.019771;0.000000;1.0.4
1;24;6;0.007411;0.055455;0.006544;0.000000;1.0.4
1;10;7;0.007034;0.112913;0.036915;0.000000;1.0.4
1;11;7;0.004209;0.036984;0.025432;0.000000;1.0.4
1;12;7;0.007010;0.171742;0.020817;0.000000;1.0.4
1;13;7;0.003354;0.097426;0.014623;0.000000;1.0.4
1;14;7;0.006120;0.111333;0.015321;0.000000;1.0.4
1;15;7;0.003369;0.153206;0.030156;0.000000;1.0.4
1;16;7;0.001139;0.064786;0.021252;0.000000;1.0.4
1;17;7;0.003711;0.097165;0.004333;0.000000;1.0.4
1;18;7;0.002757;0.033743;0.004533;0.000000;1.0.4
1;19;7;0.012957;0.050606;0.015187;0.000000;1.0.4
1;20;7;0.013156;0.053241;0.012777;0.000000;1.0.4
1;21;7;0.008491;0.061332;0.035839;0.000000;1.0.4
1;22;7;0.005862;0.024290;0.008714;0.000000;1.0.4
1;23;7;0.002824;0.034426;0.020486;0.000000;1.0.4
1;24;7;0.015030;0.034572;0.008797;0.000000;1.0.4
1;10;8;0.004822;0.150601;0.031192;0.000000;1.0.4
1;11;8;0.003882;0.156270;0.034946;0.000000;1.0.4
1;12;8;0.004260;0.104779;0.009597;0.000000;1.0.4
1;13;8;0.004399;0.091634;0.037841;0.000000;1.0.4
1;14;8;0.004682;0.061044;0.015160;0.000000;1.0.4
1;15;8;0.001639;0.087632;0.033884;0.000000;1.0.4
1;16;8;0.003141;0.023894;0.031089;0.000000;1.0.4
1;17;8;0.006488;0.107962;0.004518;0.000000;1.0.4
1;18;8;0.009705;0.050676;0.003096;0.000000;1.0.4
1;19;8;0.006299;0.042370;0.001689;0.000000;1.0.4
1;20;8;0.008543;0.030057;0.002612;0.000000;1.0.4
1;21;8;0.009577;0.024025;0.029024;0.000000;1.0.4
1;22;8;0.009021;0.016552;0.012878;0.000000;1.0.4
1;23;8;0.012752;0.019499;0.008614;0.000000;1.0.4
1;24;8;0.006296;0.030369;0.004845;0.000000;1.0.4
1;10;9;0.003240;0.162429;0.018506;0.000000;1.0.4
1;11;9;0.004633;0.046735;0.019768;0.000000;1.0.4
1;12;9;0.011803;0.163400;0.017879;0.000000;1.0.4
1;13;9;0.004019;0.054270;0.018462;0.000000;1.0.4
1;14;9;0.004539;0.070086;0.016368;0.000000;1.0.4
1;15;9;0.005540;0.081431;0.010161;0.000000;1.0.4
1;16;9;0.004633;0.023608;0.026892;0.000000;1.0.4
1;17;9;0.011435;0.049979;0.002211;0.000000;1.0.4
1;18;9;0.008754;0.063716;0.018326;0.000000;1.0.4
1;19;9;0.009660;0.037967;0.014167;0.000000;1.0.4
1;20;9;0.017647;0.027306;0.030469;0.000000;1.0.4
1;21;9;0.010458;0.015884;0.022432;0.000000;1.0.4
1;22;9;0.039856;0.050347;0.008410;0.000000;1.0.4
1;23;9;0.039821;0.040534;0.008178;0.000000;1.0.4
1;24;9;0.019124;0.027465;0.013372;0.000000;1.0.4
1;10;10;0.000588;0.014746;0.022763;0.000000;1.0.4
1;11;10;0.000979;0.024111;0.012175;0.000000;1.0.4
1;12;10;0.002320;0.017758;0.022321;0.000000;1.0.4
1;13;10;0.001897;0.017130;0.012947;0.000000;1.0.4
1;14;10;0.001365;0.025237;0.023249;0.000000;1.0.4
1;15;10;0.002351;0.014232;0.026133;0.000000;1.0.4
1;16;10;0.001589;0.016178;0.012156;0.000000;1.0.4
1;17;10;0.002032;0.016453;0.012930;0.000000;1.0.4
1;18;10;0.006651;0.026812;0.031639;0.000000;1.0.4
1;19;10;0.000716;0.025491;0.041934;0.000000;1.0.4
1;20;10;0.002287;0.022064;0.028176;0.000000;1.0.4
1;21;10;0.004632;0.022913;0.004166;0.000000;1.0.4
1;22;10;0.001980;0.021429;0.009385;0.000000;1.0.4
1;23;10;0.003326;0.020147;0.008716;0.000000;1.0.4
1;24;10;0.005269;0.024301;0.003934;0.000000;1.0.4
1;10;11;0.001727;0.017418;0.018753;0.000000;1.0.4
1;11;11;0.000954;0.017085;0.029374;0.000000;1.0.4
1;12;11;0.001153;0.019631;0.020882;0.000000;1.0.4
1;13;11;0.001688;0.022334;0.036356;0.000000;1.0.4
1;14;11;0.001240;0.017359;0.010710;0.000000;1.0.4
1;15;11;0.002616;0.018149;0.034975;0.000000;1.0.4
1;16;11;0.002775;0.023489;0.017412;0.000000;1.0.4
1;17;11;0.001181;0.017124;0.079982;0.000000;1.0.4
1;18;11;0.001183;0.015913;0.044118;0.000000;1.0.4
1;19;11;0.000889;0.024752;0.039692;0.000000;1.0.4
1;20;11;0.001019;0.014804;0.017279;0.000000;1.0.4
1;21;11;0.003141;0.023753;0.001828;0.000000;1.0.4
1;22;11;0.002250;0.019174;0.004209;0.000000;1.0.4
1;23;11;0.001653;0.018855;0.008263;0.000000;1.0.4
1;24;11;0.002639;0.021857;0.001658;0.000000;1.0.4
1;10;0;0.005844;0.126748;0.046707;0.000000;1.0.5
1;11;0;0.005670;0.073294;0.032858;0.000000;1.0.5
1;12;0;0.008541;0.046554;0.026858;0.000000;1.0.5
1;13;0;0.015520;0.006396;0.027061;0.000000;1.0.5
1;14;0;0.005181;0.058649;0.029170;0.000000;1.0.5
1;15;0;0.017168;0.034351;0.027179;0.000000;1.0.5
1;16;0;0.029260;0.026552;0.015516;0.000000;1.0.5
1;17;0;0.029881;0.020672;0.017420;0.000000;1.0.5
1;18;0;0.043696;0.015267;0.015829;0.000000;1.0.5
1;19;0;0.066250;0.022644;0.012897;0.000000;1.0.5
1;20;0;0.076547;0.017901;0.010758;0.000000;1.0.5
1;21;0;0.008686;0.019090;0.022161;0.000000;1.0.5
1;22;0;0.042830;0.053195;0.020620;0.000000;1.0.5
1;23;0;0.033317;0.024608;0.025742;0.000000;1.0.5
1;24;0;0.030078;0.287944;0.013964;0.000000;1.0.5
1;10;1;0.004256;0.187338;0.034472;0.000000;1.0.5
1;11;1;0.004926;0.077552;0.036960;0.000000;1.0.5
1;12;1;0.009363;0.234808;0.021944;0.000000;1.0.5
1;13;1;0.017212;0.302946;0.009709;0.000000;1.0.5
1;14;1;0.016139;0.322263;0.033385;0.000000;1.0.5
1;15;1;0.014541;0.353025;0.014724;0.000000;1.0.5
1;16;1;0.017493;0.025883;0.025402;0.000000;1.0.5
1;17;1;0.015717;0.027099;0.018532;0.000000;1.0.5
1;18;1;0.022402;0.031631;0.014707;0.000000;1.0.5
1;19;1;0.047284;0.325699;0.012593;0.000000;1.0.5
1;20;1;0.010050;0.347295;0.022226;0.000000;1.0.5
1;21;1;0.014433;0.322801;0.026340;0.000000;1.0.5
1;22;1;0.012653;0.287806;0.013018;0.000000;1.0.5
1;23;1;0.016871;0.356442;0.023813;0.000000;1.0.5
1;24;1;0.039586;0.367784;0.023879;0.000000;1.0.5
1;10;2;0.006872;0.305600;0.008909;0.000000;1.0.5
1;11;2;0.006772;0.107350;0.035960;0.000000;1.0.5
1;12;2;0.006639;0.066242;0.007524;0.000000;1.0.5
1;13;2;0.009720;0.220193;0.031956;0.000000;1.0.5
1;14;2;0.010072;0.059915;0.017407;0.000000;1.0.5
1;15;2;0.007762;0.242418;0.028218;0.000000;1.0.5
1;16;2;0.014123;0.093540;0.020031;0.000000;1.0.5
1;17;2;0.009124;0.285560;0.013463;0.000000;1.0.5
1;18;2;0.019275;0.101398;0.006982;0.000000;1.0.5
1;19;2;0.018237;0.110927;0.020190;0.000000;1.0.5
1;20;2;0.023938;0.040011;0.008735;0.000000;1.0.5
1;21;2;0.016217;0.184786;0.012138;0.000000;1.0.5
1;22;2;0.012494;0.046470;0.005198;0.000000;1.0.5
1;23;2;0.016561;0.097486;0.005106;0.000000;1.0.5
1;24;2;0.017274;0.087702;0.001515;0.000000;1.0.5
1;10;3;0.008494;0.146326;0.011583;0.000000;1.0.5
1;11;3;0.009339;0.184609;0.031388;0.000000;1.0.5
1;12;3;0.008989;0.313938;0.020213;0.000000;1.0.5
1;13;3;0.007529;0.147101;0.017169;0.000000;1.0.5
1;14;3;0.010163;0.132375;0.030263;0.000000;1.0.5
1;15;3;0.007952;0.168806;0.017638;0.000000;1.0.5
1;16;3;0.009537;0.178268;0.021198;0.000000;1.0.5
1;17;3;0.005896;0.149718;0.013550;0.000000;1.0.5
1;18;3;0.010613;0.117837;0.023128;0.000000;1.0.5
1;19;3;0.021774;0.166593;0.021407;0.000000;1.0.5
1;20;3;0.013227;0.318457;0.014574;0.000000;1.0.5
1;21;3;0.007652;0.371865;0.010997;0.000000;1.0.5
1;22;3;0.017956;0.180702;0.006717;0.000000;1.0.5
1;23;3;0.011468;0.167322;0.003736;0.000000;1.0.5
1;24;3;0.008445;0.156711;0.002557;0.000000;1.0.5
1;10;4;0.005464;0.199315;0.009930;0.000000;1.0.5
1;11;4;0.021181;0.230371;0.013175;0.000000;1.0.5
1;12;4;0.010928;0.183224;0.014108;0.000000;1.0.5
1;13;4;0.016816;0.144981;0.012009;0.000000;1.0.5
1;14;4;0.003959;0.151206;0.008371;0.000000;1.0.5
1;15;4;0.015580;0.343872;0.010101;0.000000;1.0.5
1;16;4;0.007155;0.080999;0.007527;0.000000;1.0.5
1;17;4;0.021527;0.091190;0.016250;0.000000;1.0.5
1;18;4;0.008494;0.151078;0.008477;0.000000;1.0.5
1;19;4;0.020164;0.243773;0.007234;0.000000;1.0.5
1;20;4;0.053289;0.172296;0.013154;0.000000;1.0.5
1;21;4;0.022658;0.114521;0.054632;0.000000;1.0.5
1;22;4;0.013555;0.189364;0.028218;0.000000;1.0.5
1;23;4;0.021543;0.045594;0.011971;0.000000;1.0.5
1;24;4;0.020266;0.169470;0.008764;0.000000;1.0.5
1;10;5;0.001740;0.229413;0.020832;0.000000;1.0.5
1;11;5;0.002544;0.146041;0.013302;0.000000;1.0.5
1;12;5;0.003275;0.180679;0.015944;0.000000;1.0.5
1;13;5;0.004042;0.118143;0.009871;0.000000;1.0.5
1;14;5;0.001069;0.169115;0.017580;0.000000;1.0.5
1;15;5;0.004934;0.103002;0.009120;0.000000;1.0.5
1;16;5;0.004729;0.093990;0.024596;0.000000;1.0.5
1;17;5;0.005578;0.051629;0.014203;0.000000;1.0.5
1;18;5;0.005191;0.138899;0.002992;0.000000;1.0.5
1;19;5;0.006658;0.117055;0.011123;0.000000;1.0.5
1;20;5;0.004524;0.087398;0.010759;0.000000;1.0.5
1;21;5;0.009056;0.095357;0.077731;0.000000;1.0.5
1;22;5;0.009972;0.058382;0.018234;0.000000;1.0.5
1;23;5;0.004050;0.064375;0.016216;0.000000;1.0.5
1;24;5;0.007543;0.072725;0.008785;0.000000;1.0.5
1;10;6;0.006517;0.155206;0.026414;0.000000;1.0.5
1;11;6;0.003264;0.135172;0.015081;0.000000;1.0.5
1;12;6;0.006494;0.127684;0.027067;0.000000;1.0.5
1;13;6;0.007333;0.090862;0.028366;0.000000;1.0.5
1;14;6;0.002558;0.058797;0.017429;0.000000;1.0.5
1;15;6;0.008162;0.074451;0.023333;0.000000;1.0.5
1;16;6;0.004326;0.044017;0.021091;0.000000;1.0.5
1;17;6;0.002632;0.130524;0.009871;0.000000;1.0.5
1;18;6;0.012681;0.093746;0.027168;0.000000;1.0.5
1;19;6;0.005367;0.095929;0.005360;0.000000;1.0.5
1;20;6;0.010096;0.062503;0.006664;0.000000;1.0.5
1;21;6;0.015873;0.070280;0.070069;0.000000;1.0.5
1;22;6;0.026406;0.071749;0.014951;0.000000;1.0.5
1;23;6;0.016099;0.062698;0.006199;0.000000;1.0.5
1;24;6;0.018849;0.073235;0.007938;0.000000;1.0.5
1;10;7;0.002971;0.080809;0.015532;0.000000;1.0.5
1;11;7;0.002152;0.152842;0.015912;0.000000;1.0.5
1;12;7;0.003942;0.163819;0.016343;0.000000;1.0.5
1;13;7;0.003710;0.128972;0.024808;0.000000;1.0.5
1;14;7;0.002568;0.072932;0.022114;0.000000;1.0.5
1;15;7;0.004154;0.126829;0.008970;0.000000;1.0.5
1;16;7;0.003310;0.086329;0.011700;0.000000;1.0.5
1;17;7;0.007549;0.040006;0.001590;0.000000;1.0.5
1;18;7;0.006364;0.090794;0.005825;0.000000;1.0.5
1;19;7;0.005260;0.053630;0.005044;0.000000;1.0.5
1;20;7;0.012596;0.056414;0.016835;0.000000;1.0.5
1;21;7;0.019936;0.060517;0.016126;0.000000;1.0.5
1;22;7;0.025123;0.046640;0.025656;0.000000;1.0.5
1;23;7;0.028355;0.058739;0.020018;0.000000;1.0.5
1;24;7;0.022619;0.039169;0.011331;0.000000;1.0.5
1;10;8;0.005179;0.145172;0.021641;0.000000;1.0.5
